fTNear,fTFar,fDelT,fQNear,fQFar,fQMean,fQRatio,fZDelT,fZQ,fZMean,correct
78002292546,78002292532,-14,1854,872,1271.49,-0.754311,119.182,-45.9393,36.6216,-13.91
78002394706,78002394712,5,2579,1542,1994.2,-0.514321,-35.5471,-34.5627,-35.0549,5.09
78003768542,78003768550,7,2149,1357,1707.69,-0.459726,-52.2974,-31.9896,-42.1435,7.09
78007472989,78007472968,-21,1672,679,1065.5,-0.901155,248.726,-52.9528,97.8866,-20.91
78009168666,78009168673,6,3337,1847,2482.63,-0.591509,-43.6187,-38.2102,-40.9144,6.09
78009704831,78009704834,2,2747,1402,1962.47,-0.67261,-14.0977,-42.0543,-28.076,2.09
78010080002,78010080006,3,1879,888,1291.72,-0.749523,-20.8744,-45.7112,-33.2928,3.09
78010539274,78010539280,5,3198,1450,2153.39,-0.790962,-35.5471,-47.686,-41.6166,5.09
78013359519,78013359526,6,10721,6870,8582.15,-0.44504,-43.6187,-31.2983,-37.4585,6.09
78015605702,78015605708,5,2449,1221,1729.23,-0.69601,-35.5471,-43.1657,-39.3564,5.09
78016651862,78016651862,0,2052,3178,2553.67,0.437437,-1.22487,9.50598,4.14056,0.09
78017255393,78017255399,5,3807,1713,2553.7,-0.798595,-35.5471,-48.0501,-41.7986,5.09
78020305062,78020305066,3,2145,973,1444.67,-0.790511,-20.8744,-47.6645,-34.2694,3.09
78021955426,78021955434,7,2841,1235,1873.14,-0.833085,-52.2974,-49.6967,-50.997,7.09
78024453086,78024453092,5,2762,1284,1883.19,-0.765975,-35.5471,-46.4949,-41.021,5.09
78024660316,78024660314,-2,1798,3300,2435.86,0.607248,11.3257,17.1925,14.2591,-1.91
78030821127,78030821135,7,2131,1004,1462.71,-0.752599,-52.2974,-45.8577,-49.0776,7.09
78032671704,78032671710,5,3291,1232,2013.58,-0.982553,-35.5471,-56.8577,-46.2024,5.09
78032858393,78032858400,6,969,256,498.06,-1.33109,-43.6187,-73.7164,-58.6675,6.09
78034274788,78034274795,6,2021,1063,1465.72,-0.642497,-43.6187,-40.6256,-42.1221,6.09
78036126490,78036126498,7,1999,1125,1499.62,-0.574864,-52.2974,-37.4227,-44.86,7.09
78036239278,78036239273,-5,740,219,402.567,-1.21758,31.0834,-68.2013,-18.559,-4.91
78040018709,78040018715,5,2840,1444,2025.08,-0.676387,-35.5471,-42.2336,-38.8904,5.09
78040330419,78040330402,-17,725,254,429.127,-1.04884,166.057,-60.0466,53.005,-16.91
78040448247,78040448235,-12,4008,1297,2279.99,-1.12824,93.8202,-63.8772,14.9715,-11.91
78041029035,78041029016,-19,2960,1166,1857.78,-0.93161,204.217,-54.4124,74.9024,-18.91
78045450609,78045450614,4,2554,1677,2069.56,-0.420654,-27.9949,-30.1514,-29.0732,4.09
78047394368,78047394374,5,3526,1558,2343.82,-0.816761,-35.5471,-48.9171,-42.2321,5.09
78047715977,78047715994,16,2189,1186,1611.26,-0.612859,-172.21,-39.2209,-105.716,16.09
78049697985,78049697990,4,4970,3248,4017.78,-0.42538,-27.9949,-30.3736,-29.1843,4.09
78057105057,78057105062,4,2851,1224,1868.05,-0.845546,-27.9949,-50.2921,-39.1435,4.09
78057288779,78057288785,5,1892,991,1369.3,-0.646675,-35.5471,-40.8237,-38.1854,5.09
78062265249,78062265255,5,3726,1561,2411.7,-0.870009,-35.5471,-51.4618,-43.5045,5.09
78062676426,78062676431,4,3945,2092,2872.79,-0.634328,-27.9949,-40.2383,-34.1166,4.09
78065586206,78065586212,5,3836,1692,2547.65,-0.818519,-35.5471,-49.001,-42.2741,5.09
78066107326,78066107333,6,3290,1547,2256.02,-0.75457,-43.6187,-45.9516,-44.7851,6.09
78066791309,78066791314,4,1995,1345,1638.07,-0.39425,-27.9949,-28.9108,-28.4529,4.09
78071617349,78071617355,5,4037,1526,2482.03,-0.972852,-35.5471,-56.3916,-45.9694,5.09
78073608176,78073608177,0,1893,1800,1845.91,-0.0503762,-1.22487,-12.8717,-7.04829,0.09
78076243863,78076243866,2,2542,1355,1855.91,-0.62915,-14.0977,-39.9928,-27.0452,2.09
78076824075,78076824081,5,3408,1037,1879.92,-1.18979,-35.5471,-66.8549,-51.201,5.09
78082044736,78082044742,5,2439,1379,1833.95,-0.57023,-35.5471,-37.2035,-36.3753,5.09
78094543392,78094543398,5,3994,1716,2617.96,-0.844797,-35.5471,-50.2563,-42.9017,5.09
78094772176,78094772183,6,3106,1304,2012.52,-0.867899,-43.6187,-51.3609,-47.4898,6.09
78096048116,78096048122,5,2947,1220,1896.14,-0.881937,-35.5471,-52.0326,-43.7899,5.09
78096773108,78096773089,-19,2617,1083,1683.51,-0.882294,204.217,-52.0497,76.0838,-18.91
78100265269,78100265274,4,2638,1970,2279.66,-0.291988,-27.9949,-24.1182,-26.0566,4.09
78102197472,78102197478,5,2743,1291,1881.81,-0.753635,-35.5471,-45.9071,-40.7271,5.09
78104837140,78104837146,5,2036,843,1310.09,-0.881775,-35.5471,-52.0249,-43.786,5.09
78108063354,78108063363,8,2962,1284,1950.18,-0.835885,-61.6711,-49.8304,-55.7508,8.09
78110264860,78110264867,6,2291,1117,1599.7,-0.718342,-43.6187,-44.2274,-43.923,6.09
78110952541,78110952547,5,3447,1607,2353.58,-0.763135,-35.5471,-46.3596,-40.9533,5.09
78112861865,78112861870,4,3536,1649,2414.72,-0.762827,-27.9949,-46.3449,-37.1699,4.09
78114383726,78114383725,-1,1141,1642,1368.77,0.36401,5.04683,6.16575,5.60629,-0.91
78115145306,78115145313,6,620,416,507.858,-0.399034,-43.6187,-29.1355,-36.3771,6.09
78115706911,78115706918,6,3436,1489,2261.9,-0.836203,-43.6187,-49.8457,-46.7322,6.09
78116603913,78116603913,0,1007,1461,1212.94,0.372146,-1.22487,6.53633,2.65573,0.09
78118727245,78118727251,5,4271,1611,2623.09,-0.974993,-35.5471,-56.4945,-46.0208,5.09
78122665154,78122665162,7,2959,1249,1922.44,-0.862508,-52.2974,-51.1031,-51.7002,7.09
78125429765,78125429771,5,2725,1126,1751.67,-0.883797,-35.5471,-52.1217,-43.8344,5.09
78125467378,78125467383,4,2049,1353,1665.02,-0.415028,-27.9949,-29.8869,-28.9409,4.09
78129099573,78129099576,2,2406,1266,1745.28,-0.642103,-14.0977,-40.6069,-27.3523,2.09
78129222838,78129222844,5,2367,1735,2026.51,-0.310616,-35.5471,-24.9898,-30.2684,5.09
78129537526,78129537508,-18,2147,1400,1733.72,-0.427599,184.387,-30.4779,76.9547,-17.91
78133198766,78133198773,6,2548,1082,1660.4,-0.856498,-43.6187,-50.8156,-47.2172,6.09
78134746367,78134746371,3,1485,927,1173.28,-0.471216,-20.8744,-32.5307,-26.7025,3.09
78135924969,78135924984,14,3965,1530,2463.02,-0.952238,-137.422,-55.402,-96.4119,14.09
78136051299,78136051306,6,2642,1514,2000.0,-0.556781,-43.6187,-36.5677,-40.0932,6.09
78136156976,78136156979,2,3869,3597,3730.52,-0.0728959,-14.0977,-13.9154,-14.0065,2.09
78136242686,78136242668,-18,1904,524,998.847,-1.29022,184.387,-71.728,56.3296,-17.91
78140613733,78140613737,3,2511,928,1526.5,-0.995405,-20.8744,-57.4753,-39.1749,3.09
78146095658,78146095663,4,1877,782,1211.53,-0.875575,-27.9949,-51.7282,-39.8616,4.09
78149245233,78149245235,1,1731,1423,1569.46,-0.195932,-7.57712,-19.6341,-13.6056,1.09
78151554704,78151554710,5,2491,1182,1715.91,-0.745476,-35.5471,-45.5186,-40.5328,5.09
78152213105,78152213110,4,2404,1053,1591.04,-0.825491,-27.9949,-49.3339,-38.6644,4.09
78157958351,78157958357,5,2254,1224,1660.99,-0.610582,-35.5471,-39.1131,-37.3301,5.09
78158415197,78158415203,5,3209,1423,2136.92,-0.813192,-35.5471,-48.7467,-42.1469,5.09
78163465990,78163465997,6,6824,1371,3058.71,-1.60491,-43.6187,-87.1186,-65.3686,6.09
78164330213,78164330220,6,2847,908,1607.82,-1.14278,-43.6187,-64.5799,-54.0993,6.09
78165562057,78165562068,10,2171,921,1414.03,-0.857483,-82.8543,-50.8628,-66.8585,10.09
78166127266,78166127273,6,4489,1327,2440.68,-1.21871,-43.6187,-68.2561,-55.9374,6.09
78166276818,78166276825,6,2808,1197,1833.35,-0.852654,-43.6187,-50.6319,-47.1253,6.09
78170081601,78170081607,5,1334,950,1125.74,-0.339475,-35.5471,-26.3413,-30.9442,5.09
78170731586,78170731591,4,1734,1203,1444.3,-0.365612,-27.9949,-27.5667,-27.7808,4.09
78171287707,78171287713,5,4180,1686,2654.71,-0.907952,-35.5471,-53.2784,-44.4128,5.09
78171475774,78171475781,6,1698,1110,1372.87,-0.425091,-43.6187,-30.36,-36.9893,6.09
78171956924,78171956930,5,3857,2007,2782.27,-0.653249,-35.5471,-41.1355,-38.3413,5.09
78174577598,78174577607,8,3214,1109,1887.94,-1.06406,-61.6711,-60.78,-61.2255,8.09
78176784044,78176784050,5,2466,1135,1672.99,-0.775965,-35.5471,-46.971,-41.259,5.09
78186320238,78186320254,15,280,1925,734.166,1.92789,-154.118,75.1524,-39.4826,15.09
78186597167,78186597174,6,3004,1275,1957.06,-0.856999,-43.6187,-50.8396,-47.2291,6.09
78187856829,78187856838,8,14799,21298,17753.6,0.364054,-61.6711,6.16774,-27.7517,8.09
78193782838,78193782846,7,2826,1260,1887.0,-0.807751,-52.2974,-48.487,-50.3922,7.09
78193951646,78193951633,-13,923,412,616.665,-0.806606,105.971,-48.4324,28.7694,-12.91
78195522101,78195522106,4,2123,1087,1519.11,-0.669409,-27.9949,-41.9023,-34.9486,4.09
78197626152,78197626154,1,10213,7546,8778.8,-0.302644,-7.57712,-24.6167,-16.0969,1.09
78199238054,78199238062,7,2151,973,1446.69,-0.793304,-52.2974,-47.7977,-50.0476,7.09
78200574086,78200574093,6,3662,1453,2306.7,-0.924379,-43.6187,-54.0657,-48.8422,6.09
78203199682,78203199688,5,3248,1104,1893.62,-1.0791,-35.5471,-61.5052,-48.5261,5.09
78207389808,78207389814,5,3617,1400,2250.29,-0.949173,-35.5471,-55.2549,-45.401,5.09
78208985038,78208985042,3,1910,1435,1655.55,-0.285938,-20.8744,-23.8353,-22.3548,3.09
78209538324,78209538331,6,3039,1696,2270.27,-0.583256,-43.6187,-37.8196,-40.7191,6.09
78217196179,78217196186,6,3196,1296,2035.19,-0.902617,-43.6187,-53.0228,-48.3208,6.09
78220087012,78220087017,4,3057,1282,1979.67,-0.869013,-27.9949,-51.4142,-39.7046,4.09
78220210998,78220210978,-20,5907,3510,4553.41,-0.520522,225.634,-34.8553,95.3894,-19.91
78222069789,78222069794,4,2412,1028,1574.65,-0.852841,-27.9949,-50.6408,-39.3179,4.09
78222420839,78222420840,0,1013,240,493.072,-1.44003,-1.22487,-79.0322,-40.1285,0.09
78224291906,78224291911,4,2682,1046,1674.92,-0.941589,-27.9949,-54.891,-41.443,4.09
78225371227,78225371234,6,2167,1220,1625.96,-0.574493,-43.6187,-37.4051,-40.5119,6.09
78225974074,78225974082,7,2751,953,1619.17,-1.0601,-52.2974,-60.5895,-56.4434,7.09
78226869887,78226869895,7,3010,1053,1780.32,-1.0503,-52.2974,-60.1169,-56.2071,7.09
78228333530,78228333515,-15,2786,1620,2124.46,-0.542181,133.542,-35.8779,48.832,-14.91
78229316702,78229316708,5,3540,1084,1958.92,-1.18347,-35.5471,-66.5486,-51.0479,5.09
78230885484,78230885467,-17,3290,1464,2194.67,-0.809715,166.057,-48.5808,58.7379,-16.91
78232614094,78232614099,4,1399,787,1049.29,-0.575285,-27.9949,-37.4426,-32.7187,4.09
78236488054,78236488061,6,3213,1585,2256.68,-0.706621,-43.6187,-43.67,-43.6444,6.09
78246422277,78246422271,-6,1118,4066,2132.09,1.29112,38.2688,47.6085,42.9387,-5.91
78250369334,78250369339,4,2716,1370,1928.97,-0.684349,-27.9949,-42.6118,-35.3033,4.09
78254140409,78254140414,4,2016,1050,1454.92,-0.652325,-27.9949,-41.0917,-34.5433,4.09
78255372395,78255372402,6,3064,1515,2154.52,-0.704306,-43.6187,-43.56,-43.5893,6.09
78257576537,78257576542,4,2490,1088,1645.94,-0.827942,-27.9949,-49.451,-38.723,4.09
78259777481,78259777487,5,3833,1353,2277.29,-1.04132,-35.5471,-59.6847,-47.6159,5.09
78264889438,78264889445,6,2332,1108,1607.44,-0.74417,-43.6187,-45.4563,-44.5375,6.09
78267924859,78267924863,3,2775,1201,1825.59,-0.837496,-20.8744,-49.9074,-35.3909,3.09
78268623736,78268623738,1,1891,1627,1754.04,-0.150368,-7.57712,-17.513,-12.5451,1.09
78272365069,78272365074,4,2206,1450,1788.49,-0.419617,-27.9949,-30.1027,-29.0488,4.09
78273760399,78273760406,6,2828,1110,1771.74,-0.93521,-43.6187,-54.585,-49.1018,6.09
78275857040,78275857027,-13,293,7122,1444.56,3.19077,105.971,127.561,116.766,-12.91
78276673548,78276673567,18,228,1033,485.308,1.51088,-212.938,57.199,-77.8697,18.09
78279754686,78279754691,4,2357,1329,1769.87,-0.572963,-27.9949,-37.3327,-32.6638,4.09
78280093833,78280093839,5,2075,1277,1627.81,-0.485448,-35.5471,-33.2012,-34.3741,5.09
78280282840,78280282851,10,767,2703,1439.86,1.25963,-82.8543,46.2271,-18.3136,10.09
78280354489,78280354485,-4,730,1832,1156.44,0.920119,24.2562,31.2152,27.7357,-3.91
78287225038,78287225046,7,3860,1662,2532.85,-0.842645,-52.2974,-50.1535,-51.2254,7.09
78288369280,78288369286,5,2651,1006,1633.07,-0.968955,-35.5471,-56.2045,-45.8758,5.09
78289628317,78289628323,5,3243,1579,2262.9,-0.719707,-35.5471,-44.2923,-39.9197,5.09
78290266933,78290266938,4,1211,441,730.788,-1.01016,-27.9949,-58.1847,-43.0898,4.09
78291930121,78291930126,4,3493,1385,2199.5,-0.925061,-27.9949,-54.0983,-41.0466,4.09
78292216478,78292216465,-13,3859,651,1584.99,-1.77965,105.971,-95.7443,5.11341,-12.91
78292640281,78292640279,-2,1047,2475,1609.76,0.860311,11.3257,28.5487,19.9372,-1.91
78298853912,78298853919,6,2677,1260,1836.58,-0.753585,-43.6187,-45.9047,-44.7617,6.09
78307478753,78307478759,5,3293,1070,1877.1,-1.12414,-35.5471,-63.6792,-49.6132,5.09
78309280862,78309280866,3,3041,1723,2289.03,-0.568119,-20.8744,-37.1037,-28.9891,3.09
78309361630,78309361635,4,2820,1326,1933.73,-0.75457,-27.9949,-45.9516,-36.9733,4.09
78310003893,78310003903,9,4278,1576,2596.56,-0.998596,-71.8275,-57.6287,-64.7281,9.09
78312057945,78312057950,4,2688,1407,1944.74,-0.647338,-27.9949,-40.8551,-34.425,4.09
78313896826,78313896831,4,3243,1298,2051.69,-0.915674,-27.9949,-53.6484,-40.8217,4.09
78317565238,78317565232,-6,1895,6269,3446.7,1.1964,38.2688,43.4473,40.8581,-5.91
78320339333,78320339336,2,1652,1155,1381.33,-0.357886,-14.0977,-27.2044,-20.651,2.09
78324817172,78324817177,4,3437,1917,2566.85,-0.583838,-27.9949,-37.8471,-32.921,4.09
78326518561,78326518566,4,2649,1314,1865.69,-0.701106,-27.9949,-43.4079,-35.7014,4.09
78330256472,78330256478,5,1485,882,1144.45,-0.520978,-35.5471,-34.8768,-35.212,5.09
78331794103,78331794106,2,873,214,432.229,-1.40596,-14.0977,-77.3673,-45.7325,2.09
78333788183,78333788190,6,3479,1256,2090.36,-1.01881,-43.6187,-58.6011,-51.1099,6.09
78334682144,78334682151,6,3027,1271,1961.46,-0.867768,-43.6187,-51.3547,-47.4867,6.09
78335236620,78335236622,1,2286,2667,2469.16,0.154151,-7.57712,-3.43579,-5.50645,1.09
78335944221,78335944227,5,3180,1416,2122.0,-0.809045,-35.5471,-48.5488,-42.0479,5.09
78337507397,78337507405,7,2296,1194,1655.72,-0.653859,-52.2974,-41.1645,-46.7309,7.09
78338818061,78338818066,4,2456,1467,1898.14,-0.515315,-27.9949,-34.6096,-31.3023,4.09
78338912859,78338912865,5,2210,1370,1740.03,-0.478182,-35.5471,-32.8588,-34.2029,5.09
78350657589,78350657595,5,3790,1537,2413.55,-0.902534,-35.5471,-53.0188,-44.283,5.09
78351383101,78351383105,3,1847,1168,1468.77,-0.45827,-20.8744,-31.921,-26.3977,3.09
78351566927,78351566934,6,3083,1787,2347.19,-0.545365,-43.6187,-36.0283,-39.8235,6.09
78354173352,78354173358,5,3131,1380,2078.65,-0.819269,-35.5471,-49.0368,-42.292,5.09
78355745238,78355745241,2,1285,1050,1161.57,-0.201969,-14.0977,-19.9154,-17.0065,2.09
78357332086,78357332090,3,3391,1574,2310.29,-0.767505,-20.8744,-46.5678,-33.7211,3.09
78358873710,78358873717,6,4287,2036,2954.38,-0.7446,-43.6187,-45.4768,-44.5478,6.09
78358969561,78358969545,-16,701,284,446.188,-0.903534,149.137,-53.0667,48.0353,-15.91
78361999200,78361999207,6,3040,859,1615.97,-1.26384,-43.6187,-70.4463,-57.0325,6.09
78363849294,78363849292,-2,4249,50658,14671.3,2.47841,11.3257,98.361,54.8434,-1.91
78367623186,78367623193,6,3214,1385,2109.83,-0.841816,-43.6187,-50.1139,-46.8663,6.09
78373034711,78373034715,3,1737,1248,1472.34,-0.330617,-20.8744,-25.9263,-23.4004,3.09
78374534038,78374534045,6,1704,1079,1355.96,-0.456944,-43.6187,-31.8586,-37.7386,6.09
78375901235,78375901242,6,2696,1226,1818.05,-0.788012,-43.6187,-47.5454,-45.582,6.09
78381495826,78381495835,8,3567,1499,2312.34,-0.866927,-61.6711,-51.3144,-56.4928,8.09
78383021322,78383021328,5,930,497,679.86,-0.626595,-35.5471,-39.8717,-37.7094,5.09
78384079994,78384080001,6,4678,1690,2811.73,-1.01814,-43.6187,-58.5688,-51.0938,6.09
78384119550,78384119529,-21,2509,722,1345.92,-1.24561,248.726,-69.5613,89.5824,-20.91
78386200547,78386200554,6,4774,2000,3089.98,-0.870037,-43.6187,-51.4632,-47.5409,6.09
78387457330,78387457336,5,3027,1123,1843.72,-0.991568,-35.5471,-57.2909,-46.419,5.09
78387869353,78387869359,5,2933,1549,2131.48,-0.638416,-35.5471,-40.4321,-37.9896,5.09
78388190318,78388190325,6,2227,1450,1796.98,-0.429092,-43.6187,-30.5481,-37.0834,6.09
78391933412,78391933419,6,3372,1171,1987.11,-1.05765,-43.6187,-60.4711,-52.0449,6.09
78392189012,78392189010,-2,27711,10091,16722.2,-1.01019,11.3257,-58.1861,-23.4302,-1.91
78392725064,78392725070,5,2643,1087,1694.98,-0.888493,-35.5471,-52.3465,-43.9468,5.09
78408451842,78408451849,6,2071,1201,1577.11,-0.544877,-43.6187,-36.0053,-39.812,6.09
78411333874,78411333881,6,2635,1216,1790.02,-0.773316,-43.6187,-46.8447,-45.2317,6.09
78413182668,78413182674,5,2927,923,1643.66,-1.1541,-35.5471,-65.1276,-50.3373,5.09
78419033054,78419033060,5,986,350,587.452,-1.03572,-35.5471,-59.415,-47.4811,5.09
78419159498,78419159514,15,1172,128,387.319,-2.21444,-154.118,-117.45,-135.784,15.09
78419865703,78419865710,6,1499,929,1180.07,-0.478445,-43.6187,-32.8712,-38.2449,6.09
78421235787,78421235793,5,2313,970,1497.87,-0.869005,-35.5471,-51.4138,-43.4805,5.09
78423986273,78423986268,-5,2577,7054,4263.59,1.00697,31.0834,35.0757,33.0795,-4.91
78425029277,78425029291,13,2923,1581,2149.71,-0.614553,-122.035,-39.3012,-80.6683,13.09
78427597459,78427597465,5,1894,1030,1396.72,-0.609132,-35.5471,-39.0444,-37.2958,5.09
78433782278,78433782285,6,3093,1170,1902.32,-0.972138,-43.6187,-56.3573,-49.988,6.09
78434955622,78434955626,3,2029,1109,1500.05,-0.604084,-20.8744,-38.8054,-29.8399,3.09
78443116230,78443116229,-1,1918,3620,2634.99,0.635191,5.04683,18.4523,11.7496,-0.91
78448617128,78448617134,5,2713,1414,1958.62,-0.651632,-35.5471,-41.0588,-38.303,5.09
78448962055,78448962036,-19,2071,566,1082.68,-1.29719,204.217,-72.0671,66.0751,-18.91
78451523702,78451523706,3,2600,1670,2083.75,-0.442688,-20.8744,-31.1876,-26.031,3.09
78452217622,78452217627,4,1977,1339,1627.02,-0.389657,-27.9949,-28.6952,-28.345,4.09
78452613536,78452613543,6,2342,1302,1746.22,-0.587104,-43.6187,-38.0017,-40.8102,6.09
78453053096,78453053101,4,1200,1149,1174.22,-0.0434296,-27.9949,-12.55,-20.2724,4.09
78453746534,78453746540,5,1873,1449,1647.42,-0.256668,-35.5471,-22.4674,-29.0073,5.09
78457360318,78457360320,1,3477,4159,3802.74,0.179105,-7.57712,-2.28981,-4.93347,1.09
78459731094,78459731102,7,3571,1548,2351.15,-0.835882,-52.2974,-49.8303,-51.0639,7.09
78463754320,78463754317,-3,966,2902,1674.32,1.09999,17.6996,39.195,28.4473,-2.91
78466988917,78466988923,5,4549,1737,2810.98,-0.962748,-35.5471,-55.9064,-45.7268,5.09
78467701987,78467701985,-2,1570,3575,2369.12,0.82289,11.3257,26.8768,19.1013,-1.91
78475843037,78475843045,7,3509,1651,2406.94,-0.75395,-52.2974,-45.922,-49.1097,7.09
78480266479,78480266485,5,3838,1479,2382.52,-0.953585,-35.5471,-55.4666,-45.5069,5.09
78484450461,78484450468,6,3898,1258,2214.43,-1.13094,-43.6187,-64.0078,-53.8132,6.09
78484496120,78484496138,17,2943,1227,1900.28,-0.874857,-191.788,-51.6938,-121.741,17.09
78485381641,78485381642,0,1485,1762,1617.58,0.171035,-1.22487,-2.66029,-1.94258,0.09
78488492193,78488492198,4,2557,1335,1847.59,-0.649903,-27.9949,-40.9768,-34.4859,4.09
78490555698,78490555705,6,3462,1903,2566.75,-0.598415,-43.6187,-38.537,-41.0778,6.09
78490761950,78490761954,3,1965,1461,1694.36,-0.296371,-20.8744,-24.3232,-22.5988,3.09
78491915309,78491915309,0,1380,2223,1751.5,0.476774,-1.22487,11.2913,5.03324,0.09
78491987558,78491987570,11,3261,1414,2147.34,-0.835611,-94.8394,-49.8174,-72.3284,11.09
78492431276,78492431258,-18,3687,1156,2064.5,-1.15985,184.387,-65.4054,59.4909,-17.91
78498179642,78498179650,7,2190,1354,1721.99,-0.480838,-52.2974,-32.984,-42.6407,7.09
78499383824,78499383831,6,3264,1654,2323.5,-0.679757,-43.6187,-42.3937,-43.0062,6.09
78508062133,78508062129,-4,1088,1996,1473.65,0.606804,24.2562,17.1725,20.7144,-3.91
78512842314,78512842309,-5,21471,8870,13800.3,-0.884028,31.0834,-52.1327,-10.5247,-4.91
78513310183,78513310189,5,2278,1507,1852.82,-0.413177,-35.5471,-29.8,-32.6735,5.09
78513478178,78513478160,-18,1135,497,751.063,-0.825798,184.387,-49.3486,67.5193,-17.91
78515300762,78515300770,7,1848,630,1079.0,-1.07614,-52.2974,-61.3624,-56.8299,7.09
78516793893,78516793905,11,13929,50739,26584.6,1.29272,-94.8394,47.6788,-23.5803,11.09
78517905722,78517905727,4,1906,1574,1732.06,-0.191387,-27.9949,-19.4223,-23.7086,4.09
78521931582,78521931589,6,3906,1505,2424.57,-0.953721,-43.6187,-55.4731,-49.5459,6.09
78524043690,78524043693,2,1861,1304,1557.8,-0.355678,-14.0977,-27.1008,-20.5993,2.09
78525373225,78525373232,6,2002,922,1358.62,-0.775357,-43.6187,-46.942,-45.2803,6.09
78525741466,78525741466,0,2586,3582,3043.53,0.325809,-1.22487,4.42404,1.59959,0.09
78529205964,78529205969,4,3603,1325,2184.94,-1.00035,-27.9949,-57.7133,-42.8541,4.09
78531227105,78531227109,3,1459,1234,1341.79,-0.16749,-20.8744,-18.3096,-19.592,3.09
78532221307,78532221312,4,1003,1189,1092.05,0.170117,-27.9949,-2.70242,-15.3487,4.09
78534148090,78534148097,6,2417,1464,1881.09,-0.501355,-43.6187,-33.9511,-38.7849,6.09
78535675123,78535675127,3,1595,1579,1586.98,-0.010082,-20.8744,-11.0066,-15.9405,3.09
78543824029,78543824035,5,2295,1046,1549.38,-0.785759,-35.5471,-47.4379,-41.4925,5.09
78545826642,78545826638,-4,1226,3279,2005.01,0.983782,24.2562,34.0463,29.1513,-3.91
78549509157,78549509161,3,4232,3875,4049.57,-0.088129,-20.8744,-14.6219,-17.7481,3.09
78549572357,78549572362,4,1882,1166,1481.35,-0.478756,-27.9949,-32.8858,-30.4404,4.09
78551646229,78551646236,6,3995,1911,2763.05,-0.737417,-43.6187,-45.1349,-44.3768,6.09
78553538195,78553538179,-16,2595,1153,1729.75,-0.811219,149.137,-48.6526,50.2424,-15.91
78554458062,78554458068,5,2935,1652,2201.96,-0.574721,-35.5471,-37.4159,-36.4815,5.09
78565197402,78565197407,4,1609,946,1233.74,-0.531126,-27.9949,-35.3559,-31.6754,4.09
78568599546,78568599551,4,3061,1366,2044.83,-0.806855,-27.9949,-48.4443,-38.2196,4.09
78568890457,78568890464,6,4115,1264,2280.65,-1.18036,-43.6187,-66.398,-55.0083,6.09
78569632869,78569632866,-3,1261,2566,1798.81,0.710443,17.6996,21.8377,19.7687,-2.91
78572044044,78572044049,4,3246,1469,2183.66,-0.792842,-27.9949,-47.7757,-37.8853,4.09
78573568709,78573568714,4,2614,999,1615.98,-0.961882,-27.9949,-55.8649,-41.9299,4.09
78575090178,78575090183,4,3659,1788,2557.79,-0.716092,-27.9949,-44.1204,-36.0577,4.09
78576562954,78576562962,7,2165,1304,1680.23,-0.506984,-52.2974,-34.2166,-43.257,7.09
78576909873,78576909880,6,3041,1297,1986.0,-0.852133,-43.6187,-50.6069,-47.1128,6.09
78579513085,78579513091,5,1878,1652,1761.38,-0.128221,-35.5471,-16.4834,-26.0153,5.09
78584914830,78584914822,-8,732,6300,2147.46,2.15252,54.0655,84.69,69.3778,-7.91
78585715235,78585715243,7,2742,998,1654.24,-1.01069,-52.2974,-58.2103,-55.2539,7.09
78588059177,78588059183,5,2575,1508,1970.56,-0.535065,-35.5471,-35.5419,-35.5445,5.09
78601985412,78601985417,4,2514,1213,1746.28,-0.728778,-27.9949,-44.7238,-36.3594,4.09
78603639706,78603639711,4,1664,1887,1772.0,0.125764,-27.9949,-4.7408,-16.3679,4.09
78609561596,78609561603,6,2851,1502,2069.35,-0.640872,-43.6187,-40.5485,-42.0836,6.09
78610510198,78610510198,0,2292,1475,1838.67,-0.440767,-1.22487,-31.0973,-16.1611,0.09
78612641343,78612641349,5,2761,1352,1932.06,-0.714008,-35.5471,-44.0213,-39.7842,5.09
78614446005,78614446011,5,3165,793,1584.25,-1.38409,-35.5471,-76.2996,-55.9233,5.09
78622569693,78622569699,5,2420,959,1523.41,-0.925632,-35.5471,-54.1257,-44.8364,5.09
78623670574,78623670566,-8,1080,4751,2265.19,1.48139,54.0655,55.9175,54.9915,-7.91
78625053165,78625053170,4,1666,752,1119.3,-0.795444,-27.9949,-47.8998,-37.9474,4.09
78625811864,78625811869,4,2625,1541,2011.25,-0.532649,-27.9949,-35.4278,-31.7114,4.09
78626259829,78626259835,5,2600,1183,1753.8,-0.787458,-35.5471,-47.5189,-41.533,5.09
78638874389,78638874397,7,2941,1056,1762.3,-1.02426,-52.2974,-58.8633,-55.5804,7.09
78638911010,78638910993,-17,1546,570,938.733,-0.99779,166.057,-57.59,54.2333,-16.91
78655268262,78655268269,6,2243,1314,1716.77,-0.534738,-43.6187,-35.5264,-39.5726,6.09
78657002148,78657002155,6,3565,823,1712.89,-1.46596,-43.6187,-80.3007,-61.9597,6.09
78659505342,78659505347,4,1853,1105,1430.93,-0.516961,-27.9949,-34.6873,-31.3411,4.09
78671065742,78671065750,7,3163,1369,2080.9,-0.83744,-52.2974,-49.9048,-51.1011,7.09
78675695033,78675695041,7,2012,1279,1604.17,-0.453051,-52.2974,-31.6753,-41.9864,7.09
