fTNear,fTFar,fDelT,fQNear,fQFar,fQMean,fQRatio,fZDelT,fZQ,fZMean,correct
67435432755,67435432754,-1,1296,2233,1701.17,0.544063,5.04683,14.3387,9.69277,-0.91
67439247687,67439247681,-6,1035,3392,1873.69,1.18702,38.2688,43.0344,40.6516,-5.91
67440216498,67440216493,-5,1227,2573,1776.81,0.7405,31.0834,23.187,27.1352,-4.91
67440559818,67440559807,-11,245,1306,565.659,1.67347,82.642,64.237,73.4395,-10.91
67442517244,67442517245,0,877,1284,1061.16,0.381228,-1.22487,6.94993,2.86253,0.09
67443135810,67443135805,-5,1104,2163,1545.3,0.672556,31.0834,20.1346,25.609,-4.91
67446402340,67446402334,-6,927,2816,1615.68,1.11112,38.2688,39.6867,38.9777,-5.91
67448029789,67448029784,-5,721,2937,1455.19,1.4045,31.0834,52.568,41.8257,-4.91
67448164450,67448164470,19,1396,3286,2141.79,0.85606,-235.749,28.3589,-103.695,19.09
67450225162,67450225158,-4,1370,4028,2349.12,1.07846,24.2562,38.2429,31.2496,-3.91
67453018288,67453018285,-3,840,3011,1590.36,1.27663,17.6996,46.9729,32.3363,-2.91
67459221074,67459221069,-5,1086,2690,1709.19,0.90704,31.0834,30.6326,30.858,-4.91
67460024421,67460024417,-4,1286,2688,1859.24,0.737261,24.2562,23.0416,23.6489,-3.91
67469948949,67469948942,-7,1309,3860,2247.83,1.0814,45.9003,38.3732,42.1367,-6.91
67472390548,67472390547,-1,1403,1506,1453.59,0.0708443,5.04683,-7.26982,-1.1115,-0.91
67474740836,67474740838,1,2080,1631,1841.87,-0.243175,-7.57712,-21.8374,-14.7072,1.09
67474819272,67474819267,-5,1007,4148,2043.78,1.41565,31.0834,53.0542,42.0688,-4.91
67475216691,67475216711,19,1050,2490,1616.94,0.863493,-235.749,28.6907,-103.529,19.09
67475944449,67475944445,-4,987,2688,1628.82,1.00188,24.2562,34.85,29.5531,-3.91
67485189983,67485189988,4,4677,2531,3440.56,-0.614042,-27.9949,-39.277,-33.636,4.09
67485969424,67485969419,-5,970,2980,1700.18,1.12238,31.0834,40.1842,35.6338,-4.91
67495253359,67495253355,-4,1174,3405,1999.37,1.06483,24.2562,37.6397,30.948,-3.91
67499836322,67499836318,-4,781,2704,1453.21,1.24191,24.2562,45.4489,34.8526,-3.91
67500394751,67500394745,-6,786,4340,1846.95,1.70867,38.2688,65.7546,52.0117,-5.91
67502992326,67502992322,-4,993,2728,1645.87,1.01059,24.2562,35.2365,29.7463,-3.91
67505313859,67505313855,-4,697,1028,846.473,0.388585,24.2562,7.28479,15.7705,-3.91
67509326956,67509326954,-2,1309,2054,1639.72,0.450526,11.3257,10.1003,10.713,-1.91
67510943439,67510943434,-5,1253,2722,1846.8,0.775826,31.0834,24.7706,27.927,-4.91
67515020418,67515020413,-5,729,2821,1434.05,1.35317,31.0834,50.3257,40.7045,-4.91
67521386256,67521386253,-3,1287,2299,1720.12,0.58016,17.6996,15.97,16.8348,-2.91
67527309562,67527309558,-4,1378,3264,2120.8,0.86232,24.2562,28.6383,26.4473,-3.91
67527480002,67527479994,-8,745,3642,1647.21,1.5869,54.0655,60.4961,57.2808,-7.91
67528619576,67528619589,12,804,2692,1471.18,1.20844,-107.871,43.9773,-31.9466,12.09
67536909550,67536909546,-4,1356,4596,2496.43,1.22065,24.2562,44.5142,34.3852,-3.91
67537987470,67537987466,-4,725,2278,1285.13,1.14488,24.2562,41.1772,32.7167,-3.91
67538825603,67538825602,-1,1611,2156,1863.68,0.2914,5.04683,2.85287,3.94985,-0.91
67542681908,67542681905,-3,1249,2566,1790.23,0.720005,17.6996,22.2671,19.9834,-2.91
67547115791,67547115785,-6,1045,2804,1711.78,0.98703,38.2688,34.1906,36.2297,-5.91
67547181956,67547181975,18,1155,2678,1758.72,0.84097,-212.938,27.6849,-92.6267,18.09
67548688119,67548688115,-4,646,1723,1055.02,0.981023,24.2562,33.9238,29.09,-3.91
67549448334,67549448330,-4,691,1604,1052.79,0.842116,24.2562,27.7361,25.9962,-3.91
67551263002,67551262998,-4,1065,3247,1859.58,1.11476,24.2562,39.8474,32.0518,-3.91
67551341408,67551341388,-20,139,1203,408.922,2.1581,225.634,84.9256,155.28,-19.91
67554914989,67554914984,-5,1163,3557,2033.91,1.11791,31.0834,39.9869,35.5351,-4.91
67555605226,67555605222,-4,1084,2634,1689.75,0.887846,24.2562,29.7771,27.0167,-3.91
67558913718,67558913705,-13,1033,3192,1815.86,1.12818,105.971,40.4402,73.2056,-12.91
67562935519,67562935517,-2,1246,1699,1454.98,0.310101,11.3257,3.70709,7.51641,-1.91
67565085879,67565085873,-6,1440,3459,2231.81,0.876336,38.2688,29.2638,33.7663,-5.91
67577691966,67577691962,-4,616,2234,1173.09,1.2883,24.2562,47.4851,35.8706,-3.91
67579142785,67579142803,17,1206,2998,1901.47,0.910636,-191.788,30.7929,-80.4976,17.09
67584450209,67584450206,-3,978,2555,1580.76,0.960298,17.6996,33.0029,25.3512,-2.91
67584641459,67584641454,-5,1575,5007,2808.21,1.15658,31.0834,41.6932,36.3883,-4.91
67587496023,67587496018,-5,1367,4112,2370.89,1.10129,31.0834,39.2524,35.1679,-4.91
67588345082,67588345079,-3,874,3106,1647.62,1.26801,17.6996,46.5949,32.1473,-2.91
67594053589,67594053585,-4,809,2095,1301.87,0.95151,24.2562,32.6121,28.4342,-3.91
67600419226,67600419220,-6,1207,1679,1423.57,0.33006,38.2688,4.61801,21.4434,-5.91
67601480684,67601480681,-3,813,2778,1502.84,1.22876,17.6996,44.8707,31.2852,-2.91
67605104119,67605104114,-5,1119,2060,1518.27,0.610271,31.0834,17.3289,24.2061,-4.91
67609634114,67609634109,-5,1244,2343,1707.25,0.6331,31.0834,18.3581,24.7207,-4.91
67613742012,67613742018,5,2957,1399,2033.92,-0.748418,-35.5471,-45.6586,-40.6028,5.09
67617368754,67617368751,-3,920,2068,1379.33,0.809964,17.6996,26.2988,21.9992,-2.91
67617783466,67617783462,-4,500,2145,1035.62,1.45629,24.2562,54.825,39.5406,-3.91
67620858255,67620858255,0,1299,1401,1349.04,0.0755915,-1.22487,-7.05099,-4.13793,0.09
67622557586,67622557582,-4,1020,1601,1277.9,0.450826,24.2562,10.114,17.1851,-3.91
67624346628,67624346625,-3,1108,2766,1750.64,0.914846,17.6996,30.9804,24.34,-2.91
67627084557,67627084551,-6,944,2831,1634.77,1.09826,38.2688,39.1184,38.6936,-5.91
67627182347,67627182341,-6,1094,3639,1995.26,1.20187,38.2688,43.6881,40.9784,-5.91
67629853511,67629853505,-6,1324,2860,1945.93,0.770164,38.2688,24.5169,31.3929,-5.91
67630752921,67630752914,-7,1004,2993,1733.49,1.09228,45.9003,38.8543,42.3773,-6.91
67632539100,67632539117,16,421,5593,1534.49,2.58664,-172.21,102.858,-34.6764,16.09
67633506514,67633506511,-3,1230,2998,1920.3,0.890931,17.6996,29.9147,23.8071,-2.91
67635827330,67635827326,-4,1105,2904,1791.35,0.966244,24.2562,33.2672,28.7617,-3.91
67641763857,67641763851,-6,785,2526,1408.16,1.16871,38.2688,42.2278,40.2483,-5.91
67643835610,67643835608,-2,1281,2811,1897.6,0.785899,11.3257,25.2217,18.2737,-1.91
67645298300,67645298297,-3,887,1774,1254.41,0.693147,17.6996,21.0605,19.3801,-2.91
67647098901,67647098895,-6,1302,2936,1955.17,0.813147,38.2688,26.4411,32.355,-5.91
67650479751,67650479745,-6,1597,6020,3100.64,1.32696,38.2688,49.1788,43.7238,-5.91
67651348143,67651348142,-1,1948,1926,1936.97,-0.0113579,5.04683,-11.0656,-3.00939,-0.91
67654581251,67654581247,-4,761,1762,1157.96,0.839571,24.2562,27.6224,25.9393,-3.91
67655617931,67655617945,13,36,1182,206.281,3.49144,-122.035,139.604,8.78412,13.09
67662817110,67662817107,-3,684,1425,987.269,0.733969,17.6996,22.8939,20.2968,-2.91
67663177072,67663177066,-6,925,2932,1646.85,1.15365,38.2688,41.5637,39.9163,-5.91
67674519130,67674519125,-5,1346,4917,2572.6,1.29556,31.0834,47.8033,39.4433,-4.91
67676339520,67676339515,-5,722,2335,1298.41,1.17374,31.0834,42.4496,36.7665,-4.91
67678663466,67678663460,-6,1426,2958,2053.8,0.72964,38.2688,22.6996,30.4842,-5.91
67679820930,67679820926,-4,597,1813,1040.37,1.11082,24.2562,39.6735,31.9649,-3.91
67687413126,67687413120,-6,1631,2974,2202.41,0.600715,38.2688,16.8978,27.5833,-5.91
67687600146,67687600145,-1,1120,2075,1524.47,0.616632,5.04683,17.6158,11.3313,-0.91
67689108118,67689108129,10,12186,43057,22906.2,1.26224,-82.8543,46.3415,-18.2564,10.09
67689374601,67689374595,-6,735,1938,1193.49,0.969541,38.2688,33.4137,35.8413,-5.91
67696250262,67696250257,-5,1148,3322,1952.86,1.06255,31.0834,37.5387,34.311,-4.91
67696904967,67696904966,-1,988,1953,1389.09,0.681439,5.04683,20.5341,12.7905,-0.91
67699113889,67699113885,-4,1059,2161,1512.78,0.713246,24.2562,21.9636,23.1099,-3.91
67700330026,67700330021,-5,871,1978,1312.57,0.8202,31.0834,26.7566,28.92,-4.91
67702325197,67702325192,-5,1436,3440,2222.58,0.87361,31.0834,29.1422,30.1128,-4.91
67709246571,67709246577,5,2636,723,1380.52,-1.29361,-35.5471,-71.8928,-53.7199,5.09
67712063462,67712063463,0,1389,2046,1685.79,0.387303,-1.22487,7.22642,3.00078,0.09
67712123627,67712123606,-21,1206,2341,1680.25,0.663269,248.726,19.7167,134.221,-20.91
67713828329,67713828330,0,1498,1436,1466.67,-0.0422694,-1.22487,-12.4962,-6.86055,0.09
67718759207,67718759202,-5,1271,2856,1905.25,0.809618,31.0834,26.2833,28.6833,-4.91
67720302559,67720302566,6,2827,1096,1760.22,-0.947549,-43.6187,-55.1769,-49.3978,6.09
67731484182,67731484177,-5,1309,2176,1687.72,0.508225,31.0834,12.7167,21.9,-4.91
67732409545,67732409541,-4,1328,3727,2224.74,1.03193,24.2562,36.1826,30.2194,-3.91
67735815464,67735815459,-5,1412,2613,1920.82,0.615492,31.0834,17.5644,24.3239,-4.91
67738574403,67738574398,-5,980,3566,1869.41,1.29165,31.0834,47.6317,39.3576,-4.91
67740418982,67740418976,-6,904,2382,1467.42,0.968866,38.2688,33.3837,35.8263,-5.91
67748940902,67748940898,-4,1112,2725,1740.75,0.896308,24.2562,30.1544,27.2053,-3.91
67751784191,67751784188,-3,844,3618,1747.45,1.45552,17.6996,54.7918,36.2457,-2.91
67752385969,67752385967,-2,859,2144,1357.09,0.91466,11.3257,30.9721,21.1489,-1.91
67753544799,67753544807,7,9634,16108,12457.3,0.514018,-52.2974,12.979,-19.6592,7.09
67754193010,67754193006,-4,1102,2086,1516.17,0.638122,24.2562,18.5843,21.4203,-3.91
67755924503,67755924499,-4,1286,3255,2045.95,0.928656,24.2562,31.5953,27.9258,-3.91
67759833302,67759833298,-4,1076,2445,1621.98,0.820795,24.2562,26.7832,25.5197,-3.91
67761452168,67761452165,-3,852,2888,1568.62,1.22073,17.6996,44.518,31.1088,-2.91
67768866114,67768866109,-5,1402,3338,2163.3,0.867472,31.0834,28.8683,29.9758,-4.91
67775967509,67775967510,0,2250,1925,2081.17,-0.156004,-1.22487,-17.7752,-9.50003,0.09
67781606599,67781606592,-7,1088,4468,2204.81,1.4126,45.9003,52.9211,49.4107,-6.91
67783670903,67783670898,-5,1166,2370,1662.35,0.709311,31.0834,21.7868,26.4351,-4.91
67785776137,67785776134,-3,1063,2757,1711.93,0.953048,17.6996,32.6805,25.1901,-2.91
67786651491,67786651483,-8,1417,4185,2435.19,1.08296,54.0655,38.4422,46.2539,-7.91
67792458730,67792458725,-5,1309,2929,1958.08,0.805398,31.0834,26.0945,28.5889,-4.91
67794010986,67794010983,-3,1302,3100,2009.03,0.867501,17.6996,28.8695,23.2846,-2.91
67798669994,67798669990,-4,873,2982,1613.47,1.22841,24.2562,44.8557,34.556,-3.91
67799593810,67799593808,-2,902,2172,1399.69,0.878789,11.3257,29.3732,20.3495,-1.91
67801308247,67801308254,6,2672,1082,1700.32,-0.904016,-43.6187,-53.0898,-48.3542,6.09
67802519210,67802519206,-4,1293,2448,1779.12,0.638306,24.2562,18.5927,21.4244,-3.91
67802691747,67802691743,-4,1020,2152,1481.57,0.746595,24.2562,23.4603,23.8583,-3.91
67803539010,67803539005,-5,1078,4331,2160.74,1.39069,31.0834,51.965,41.5242,-4.91
67812485221,67812485217,-4,731,2793,1428.87,1.34046,24.2562,49.7695,37.0129,-3.91
67814713994,67814713989,-5,980,2529,1574.3,0.948027,31.0834,32.4572,31.7703,-4.91
67815486097,67815486110,12,574,2834,1275.43,1.59682,-107.871,60.9251,-23.4727,12.09
67818050615,67818050612,-3,1019,2869,1709.83,1.03514,17.6996,36.3249,27.0123,-2.91
67821606994,67821606991,-3,1130,2027,1513.44,0.584339,17.6996,16.1587,16.9292,-2.91
67826379375,67826379371,-4,526,1397,857.218,0.976781,24.2562,33.7354,28.9958,-3.91
67829881270,67829881266,-4,542,1830,995.922,1.21681,24.2562,44.3453,34.3007,-3.91
67835442577,67835442571,-6,852,3593,1749.64,1.43916,38.2688,54.0789,46.1738,-5.91
67835965227,67835965215,-12,910,2802,1596.82,1.12464,93.8202,40.284,67.0521,-11.91
67837158666,67837158669,2,1853,1018,1373.45,-0.598966,-14.0977,-38.5631,-26.3304,2.09
67839133732,67839133726,-6,1008,5612,2378.42,1.71694,38.2688,66.1106,52.1897,-5.91
67839541066,67839541061,-5,742,2721,1420.91,1.29941,31.0834,47.9718,39.5276,-4.91
67841592934,67841592929,-5,1177,4051,2183.58,1.23599,31.0834,45.1889,38.1361,-4.91
67843538582,67843538578,-4,804,3450,1665.47,1.45653,24.2562,54.8356,39.5459,-3.91
67846411560,67846411557,-3,765,1912,1209.41,0.916029,17.6996,31.0331,24.3663,-2.91
67847669530,67847669525,-5,811,1757,1193.7,0.773095,31.0834,24.6482,27.8658,-4.91
67852141872,67852141867,-5,992,3758,1930.79,1.33192,31.0834,49.3959,40.2396,-4.91
67861874494,67861874489,-5,931,2826,1622.04,1.11036,31.0834,39.6531,35.3682,-4.91
67863319923,67863319918,-5,967,2857,1662.14,1.08333,31.0834,38.4583,34.7708,-4.91
67865277169,67865277165,-4,959,2990,1693.34,1.13714,24.2562,40.8355,32.5459,-3.91
67868638261,67868638255,-6,1443,3462,2235.1,0.875122,38.2688,29.2096,33.7392,-5.91
67873019061,67873019057,-4,1174,2082,1563.42,0.572912,24.2562,15.6426,19.9494,-3.91
67873746869,67873746853,-16,990,1967,1395.47,0.68656,149.137,20.7644,84.9509,-15.91
67876978749,67876978743,-6,853,2407,1432.89,1.03738,38.2688,36.424,37.3464,-5.91
67877252526,67877252521,-5,979,2990,1710.91,1.1165,31.0834,39.9243,35.5038,-4.91
67878061797,67878061793,-4,1192,3577,2064.89,1.09889,24.2562,39.1464,31.7013,-3.91
67891731111,67891731106,-5,884,2696,1543.78,1.11507,31.0834,39.8611,35.4722,-4.91
67892495231,67892495225,-6,703,1888,1152.07,0.987916,38.2688,34.23,36.2494,-5.91
67893816873,67893816868,-5,1387,2673,1925.47,0.656058,31.0834,19.3921,25.2377,-4.91
67895340043,67895340037,-6,880,2832,1578.66,1.16882,38.2688,42.2325,40.2507,-5.91
67896902199,67896902194,-5,980,2626,1604.21,0.985664,31.0834,34.13,32.6067,-4.91
67898072378,67898072374,-4,740,1540,1067.52,0.732888,24.2562,22.8454,23.5508,-3.91
67905092994,67905092990,-4,742,3023,1497.69,1.40466,24.2562,52.5746,38.4154,-3.91
67905212747,67905212742,-5,1252,2648,1820.8,0.749062,31.0834,23.571,27.3272,-4.91
67909062644,67909062637,-7,1045,5115,2311.96,1.58816,45.9003,60.5505,53.2254,-6.91
67909901298,67909901294,-4,1267,2925,1925.09,0.836643,24.2562,27.4916,25.8739,-3.91
67912324986,67912324978,-8,1039,4449,2150.0,1.45442,54.0655,54.7437,54.4046,-7.91
67914506381,67914506377,-4,1029,2574,1627.47,0.916874,24.2562,31.0707,27.6635,-3.91
67916725028,67916725024,-4,1234,2131,1621.62,0.54633,24.2562,14.4412,19.3487,-3.91
67922237155,67922237152,-3,1444,3595,2278.42,0.912127,17.6996,30.8593,24.2794,-2.91
67922698547,67922698541,-6,837,3257,1651.09,1.35874,38.2688,50.569,44.4189,-5.91
67922749833,67922749831,-2,1298,2843,1920.99,0.784035,11.3257,25.1383,18.232,-1.91
67925677979,67925677975,-4,1006,2116,1459.01,0.743545,24.2562,23.3236,23.7899,-3.91
67929034166,67929034162,-4,998,3226,1794.31,1.17324,24.2562,42.4277,33.3419,-3.91
67941589662,67941589657,-5,1283,3785,2203.67,1.08184,31.0834,38.3927,34.738,-4.91
67941648880,67941648874,-6,1170,3644,2064.82,1.13608,38.2688,40.7887,39.5288,-5.91
67942538078,67942538074,-4,1396,2673,1931.71,0.64959,24.2562,19.1009,21.6786,-3.91
67942598478,67942598471,-7,1343,6910,3046.33,1.63806,45.9003,62.7087,54.3045,-6.91
67946759246,67946759242,-4,793,3252,1605.88,1.4112,24.2562,52.8602,38.5582,-3.91
67950173810,67950173806,-4,1125,2017,1506.36,0.583828,24.2562,16.1356,20.1959,-3.91
67963923418,67963923417,-1,992,1873,1363.09,0.635574,5.04683,18.4695,11.7582,-0.91
67972196628,67972196622,-6,1004,3153,1779.22,1.14436,38.2688,41.1543,39.7115,-5.91
67977387815,67977387810,-5,668,2246,1224.88,1.21262,31.0834,44.1611,37.6222,-4.91
67980966246,67980966241,-5,1496,4163,2495.57,1.02344,31.0834,35.8063,33.4448,-4.91
67982865156,67982865149,-7,1714,5909,3182.46,1.23765,45.9003,45.2615,45.5809,-6.91
67983454762,67983454781,18,364,2035,860.663,1.7211,-212.938,66.2896,-73.3243,18.09
67984097754,67984097752,-2,2461,4973,3498.36,0.703456,11.3257,21.5238,16.4248,-1.91
67988939311,67988939310,-1,1454,1466,1459.99,0.00821922,5.04683,-10.1605,-2.55683,-0.91
67991796974,67991796971,-3,875,1869,1278.82,0.758935,17.6996,24.0137,20.8566,-2.91
67998523497,67998523489,-8,1173,3697,2082.45,1.14796,54.0655,41.3128,47.6892,-7.91
68003602187,68003602182,-5,730,2104,1239.32,1.05855,31.0834,37.3619,34.2226,-4.91
68005413767,68005413762,-5,881,2431,1463.46,1.015,31.0834,35.4319,33.2577,-4.91
68006026750,68006026747,-3,1085,3429,1928.85,1.15069,17.6996,41.4333,29.5665,-2.91
68006856861,68006856858,-3,813,1870,1233.01,0.832963,17.6996,27.3271,22.5134,-2.91
68007141010,68007141004,-6,1102,2115,1526.67,0.651928,38.2688,19.2062,28.7375,-5.91
68008840389,68008840386,-3,856,3012,1605.7,1.25809,17.6996,46.1594,31.9295,-2.91
68009132824,68009132821,-3,989,2073,1431.85,0.740058,17.6996,23.1671,20.4334,-2.91
68010290080,68010290098,17,833,2536,1453.44,1.11331,-191.788,39.7835,-76.0023,17.09
68011555593,68011555589,-4,964,2975,1693.49,1.12691,24.2562,40.384,32.3201,-3.91
68015835710,68015835705,-5,660,2524,1290.67,1.34136,31.0834,49.809,40.4462,-4.91
68016927776,68016927762,-14,2559,4150,3258.81,0.483492,119.182,11.5959,65.3892,-13.91
68017355043,68017355046,2,1481,1112,1283.31,-0.286557,-14.0977,-23.8643,-18.981,2.09
68021885502,68021885498,-4,1264,2633,1824.31,0.733843,24.2562,22.8882,23.5722,-3.91
68037805284,68037805279,-5,1010,2834,1691.85,1.03174,31.0834,36.1741,33.6287,-4.91
68039833334,68039833322,-12,160,710,337.046,1.49009,93.8202,56.2957,75.058,-11.91
68041776921,68041776915,-6,890,2597,1520.31,1.07089,38.2688,37.908,38.0884,-5.91
68063946215,68063946211,-4,697,3280,1512.01,1.54881,24.2562,58.8455,41.5509,-3.91
68064250746,68064250742,-4,1315,3016,1991.49,0.830095,24.2562,27.1989,25.7276,-3.91
68065255662,68065255658,-4,762,3014,1515.48,1.37508,24.2562,51.2831,37.7697,-3.91
68070661458,68070661462,3,1494,1467,1480.44,-0.0182376,-20.8744,-11.3839,-16.1291,3.09
68072859002,68072858998,-4,1055,2551,1640.52,0.882945,24.2562,29.5585,26.9074,-3.91
68075247478,68075247473,-5,778,2664,1439.65,1.23086,31.0834,44.9631,38.0232,-4.91
68075483485,68075483479,-6,804,2578,1439.69,1.16517,38.2688,42.0718,40.1703,-5.91
68076781747,68076781745,-2,895,1761,1255.43,0.676813,11.3257,20.3261,15.8259,-1.91
68078663503,68078663500,-3,1267,2980,1943.11,0.855271,17.6996,28.3236,23.0116,-2.91
68080131078,68080131075,-3,984,2225,1479.66,0.815886,17.6996,26.5637,22.1316,-2.91
68083730359,68083730355,-4,1240,2027,1585.4,0.491445,24.2562,11.9565,18.1064,-3.91
68083995253,68083995249,-4,1016,2807,1688.76,1.01624,24.2562,35.4871,29.8716,-3.91
68084979714,68084979710,-4,1078,2732,1716.13,0.929926,24.2562,31.6518,27.954,-3.91
68091625823,68091625818,-5,788,3944,1762.92,1.61045,31.0834,61.5152,46.2993,-4.91
68092138962,68092138978,15,343,2169,862.535,1.84429,-154.118,71.5789,-41.2693,15.09
68102323454,68102323451,-3,718,2788,1414.84,1.35661,17.6996,50.476,34.0878,-2.91
68102375939,68102375953,13,187,1376,507.259,1.99583,-122.035,78.0467,-21.9944,13.09
68102990438,68102990433,-5,1030,2325,1547.5,0.814161,31.0834,26.4865,28.7849,-4.91
68105946183,68105946190,6,4638,2547,3437.0,-0.599367,-43.6187,-38.5821,-41.1004,6.09
68106203018,68106203015,-3,937,2492,1528.07,0.978158,17.6996,33.7965,25.7481,-2.91
68112194091,68112194086,-5,650,2229,1203.68,1.23234,31.0834,45.0281,38.0557,-4.91
68115814950,68115814946,-4,1077,3264,1874.92,1.10877,24.2562,39.5831,31.9197,-3.91
68117808990,68117808984,-6,522,2637,1173.25,1.61973,38.2688,61.9163,50.0926,-5.91
68127170708,68127170703,-5,34493,12237,20544.8,-1.03629,31.0834,-59.4424,-14.1795,-4.91
68127200397,68127200391,-6,990,4648,2145.12,1.54649,38.2688,58.7447,48.5067,-5.91
68134370898,68134370894,-4,762,3287,1582.62,1.46178,24.2562,55.0643,39.6603,-3.91
68135465005,68135464999,-6,1533,3808,2416.13,0.909878,38.2688,30.759,34.5139,-5.91
68135558432,68135558450,17,707,3094,1479.01,1.47619,-191.788,55.6911,-68.0484,17.09
68138884844,68138884835,-9,16453,27573,21299.3,0.516329,62.8524,13.0837,37.9681,-8.91
68142438249,68142438242,-7,892,3458,1756.28,1.35498,45.9003,50.4047,48.1525,-6.91
68146661538,68146661534,-4,910,2331,1456.44,0.940608,24.2562,32.1272,28.1917,-3.91
68148008271,68148008266,-5,906,3939,1889.11,1.46964,31.0834,55.4063,43.2448,-4.91
68152767638,68152767633,-5,1256,2203,1663.42,0.561888,31.0834,15.1445,23.114,-4.91
68156412428,68156412418,-10,79,860,260.653,2.38748,72.3486,94.5663,83.4575,-9.91
68163562920,68163562917,-3,1100,2055,1503.5,0.624966,17.6996,17.9915,17.8455,-2.91
68165491042,68165491039,-3,1442,3663,2298.27,0.932251,17.6996,31.7553,24.7275,-2.91
68166991349,68166991344,-5,926,3166,1712.23,1.22935,31.0834,44.8968,37.9901,-4.91
68168180943,68168180938,-5,1222,2925,1890.6,0.872806,31.0834,29.1063,30.0948,-4.91
68168857136,68168857154,17,485,1774,927.572,1.29684,-191.788,47.8595,-71.9643,17.09
68178533681,68178533687,5,3067,1047,1791.97,-1.07477,-35.5471,-61.2964,-48.4218,5.09
68179514719,68179514713,-6,965,2266,1478.75,0.853643,38.2688,28.251,33.2599,-5.91
68181638983,68181638978,-5,811,3240,1621.0,1.38506,31.0834,51.7192,41.4013,-4.91
68182588814,68182588809,-5,1159,4128,2187.32,1.27024,31.0834,46.6926,38.888,-4.91
68184848369,68184848364,-5,1416,3942,2362.6,1.02385,31.0834,35.8245,33.4539,-4.91
68188812001,68188812007,5,2689,1407,1945.1,-0.64771,-35.5471,-40.8727,-38.2099,5.09
68190763919,68190763912,-7,977,2732,1633.76,1.0283,45.9003,36.0218,40.961,-6.91
68201274566,68201274559,-7,817,3656,1728.28,1.49849,45.9003,56.6606,51.2804,-6.91
68204137042,68204137036,-6,1142,3125,1889.11,1.00665,38.2688,35.0616,36.6652,-5.91
68205351276,68205351285,8,380,10020,1951.31,3.27217,-61.6711,130.837,34.5831,8.09
68207398410,68207398406,-4,1107,3066,1842.3,1.01872,24.2562,35.5969,29.9266,-3.91
68210174437,68210174445,7,13542,27339,19241.2,0.702518,-52.2974,21.4817,-15.4079,7.09
68213133631,68213133626,-5,1241,2493,1758.92,0.697569,31.0834,21.2593,26.1713,-4.91
68216266722,68216266729,6,6169,2422,3865.4,-0.934943,-43.6187,-54.5722,-49.0954,6.09
68216456479,68216456475,-4,424,3176,1160.44,2.01364,24.2562,78.8043,51.5303,-3.91
68217199392,68217199387,-5,549,2653,1206.85,1.57535,31.0834,59.9956,45.5395,-4.91
68223285406,68223285402,-4,1149,1811,1442.51,0.454987,24.2562,10.3029,17.2796,-3.91
68224193619,68224193614,-5,899,2468,1489.54,1.00988,31.0834,35.2048,33.1441,-4.91
68224224914,68224224912,-2,943,1264,1091.77,0.29297,11.3257,2.92464,7.12519,-1.91
68226966734,68226966729,-5,968,2595,1584.92,0.98611,31.0834,34.1497,32.6166,-4.91
68231216234,68231216234,0,1247,2288,1689.12,0.606937,-1.22487,17.1785,7.97684,0.09
68233308803,68233308798,-5,21499,16371,18760.6,-0.272495,31.0834,-23.2069,3.93826,-4.91
68236195398,68236195390,-8,924,2983,1660.21,1.17197,54.0655,42.3716,48.2186,-7.91
68236325019,68236325014,-5,591,2751,1275.08,1.5379,31.0834,58.3723,44.7278,-4.91
68236375729,68236375750,20,634,2147,1166.7,1.21978,-260.308,44.476,-107.916,20.09
68240713805,68240713810,4,2057,1723,1882.61,-0.177182,-27.9949,-18.7608,-23.3778,4.09
68242733309,68242733303,-6,1728,4976,2932.32,1.05766,38.2688,37.3225,37.7956,-5.91
68248162426,68248162426,0,1743,1624,1682.45,-0.0707155,-1.22487,-13.8143,-7.51959,0.09
68254422796,68254422793,-3,52,429,149.359,2.11021,17.6996,82.9007,50.3001,-2.91
68254868446,68254868444,-2,689,1935,1154.65,1.03262,11.3257,36.2132,23.7695,-1.91
68256609210,68256609207,-3,1176,2558,1734.42,0.777107,17.6996,24.828,21.2638,-2.91
68259896752,68259896747,-5,1185,2964,1874.12,0.916797,31.0834,31.0673,31.0753,-4.91
68262834580,68262834575,-5,1251,3399,2062.07,0.999538,31.0834,34.7459,32.9146,-4.91
68269222245,68269222241,-4,817,2084,1304.85,0.936405,24.2562,31.9402,28.0982,-3.91
68271921536,68271921529,-7,1102,2551,1676.66,0.839359,45.9003,27.6129,36.7566,-6.91
68274856217,68274856213,-4,888,1902,1299.61,0.76169,24.2562,24.1371,24.1967,-3.91
68277098827,68277098818,-9,744,177,362.888,-1.43589,62.8524,-78.8297,-7.98866,-8.91
68281582234,68281582226,-8,878,2671,1531.38,1.11256,54.0655,39.7504,46.908,-7.91
68281978802,68281978809,6,5346,2332,3530.85,-0.829622,-43.6187,-49.5313,-46.575,6.09
68287580483,68287580481,-2,825,2386,1403.01,1.06199,11.3257,37.5141,24.4199,-1.91
68292204188,68292204184,-4,1073,3334,1891.4,1.13371,24.2562,40.6844,32.4703,-3.91
68297370933,68297370928,-5,1597,4017,2532.81,0.922408,31.0834,31.3171,31.2003,-4.91
68298207507,68298207503,-4,759,2502,1378.05,1.19284,24.2562,43.2909,33.7736,-3.91
68298244731,68298244743,11,328,1256,641.847,1.34267,-94.8394,49.8665,-22.4865,11.09
68306479926,68306479923,-3,1026,2504,1602.84,0.892222,17.6996,29.9722,23.8359,-2.91
