fTNear,fTFar,fDelT,fQNear,fQFar,fQMean,fQRatio,fZDelT,fZQ,fZMean,correct
17658900856,17658900846,-10,1413,3837,2328.45,0.998976,72.3486,34.7209,53.5348,-9.91
17659001632,17659001650,17,686,2939,1419.91,1.45495,-191.788,54.7666,-68.5107,17.09
17660139315,17660139310,-5,1289,4357,2369.85,1.21792,31.0834,44.3942,37.7388,-4.91
17663500242,17663500237,-5,1008,1834,1359.66,0.598531,31.0834,16.7993,23.9413,-4.91
17663965477,17663965469,-8,228,1346,553.975,1.77555,54.0655,68.6309,61.3482,-7.91
17672304156,17672304150,-6,978,7651,2735.45,2.05708,38.2688,80.649,59.4589,-5.91
17673355526,17673355547,20,21,897,137.248,3.75453,-260.308,150.004,-55.1518,20.09
17681040037,17681040030,-7,836,5032,2051.04,1.79494,45.9003,69.4636,57.6819,-6.91
17683036585,17683036581,-4,1047,3046,1785.82,1.0679,24.2562,37.7757,31.016,-3.91
17684088626,17684088619,-7,924,2957,1652.96,1.16322,45.9003,41.9858,43.943,-6.91
17684382456,17684382463,6,69,543,193.564,2.063,-43.6187,80.9002,18.6408,6.09
17684776831,17684776848,16,565,4017,1506.52,1.96146,-172.21,76.5838,-47.8133,16.09
17687730413,17687730406,-7,1010,4162,2050.27,1.41605,45.9003,53.0714,49.4858,-6.91
17688417912,17688417923,10,457,2097,978.943,1.52358,-82.8543,57.7506,-12.5519,10.09
17689691575,17689691571,-4,928,1201,1055.71,0.257878,24.2562,1.32016,12.7882,-3.91
17702326299,17702326297,-2,1571,2763,2083.43,0.564605,11.3257,15.2673,13.2965,-1.91
17703215885,17703215881,-4,1001,3903,1976.59,1.36075,24.2562,50.6568,37.4565,-3.91
17703263719,17703263733,13,173,1252,465.399,1.97921,-122.035,77.3393,-22.348,13.09
17705437477,17705437469,-8,1076,3855,2036.66,1.27612,54.0655,46.9508,50.5082,-7.91
17705771821,17705771842,20,988,3670,1904.2,1.31226,-260.308,48.5353,-105.886,20.09
17707328317,17707328310,-7,1398,3952,2350.51,1.03918,45.9003,36.5038,41.202,-6.91
17711261240,17711261233,-7,2153,9966,4632.15,1.53232,45.9003,58.1299,52.0151,-6.91
17718798255,17718798249,-6,879,2893,1594.66,1.19126,38.2688,43.2213,40.7451,-5.91
17718971940,17718971931,-9,3,1240,60.9918,6.02425,62.8524,234.417,148.634,-8.91
17724623931,17724623927,-4,1016,2833,1696.56,1.02546,24.2562,35.8959,30.0761,-3.91
17725089644,17725089626,-18,1094,3029,1820.36,1.01839,184.387,35.5824,109.985,-17.91
17727264062,17727264068,5,6130,2608,3998.38,-0.854611,-35.5471,-50.7254,-43.1363,5.09
17728901839,17728901835,-4,885,1488,1147.55,0.519601,24.2562,13.2318,18.744,-3.91
17742048907,17742048900,-7,948,5644,2313.12,1.78399,45.9003,68.9936,57.4469,-6.91
17753123735,17753123729,-6,1046,2084,1476.44,0.689316,38.2688,20.8883,29.5785,-5.91
17753281920,17753281925,4,164,1011,407.19,1.81883,-27.9949,70.488,21.2466,4.09
17754403182,17754403201,18,379,2239,921.185,1.77625,-212.938,68.661,-72.1387,18.09
17763466598,17763466592,-6,1068,2989,1786.69,1.02915,38.2688,36.0594,37.1641,-5.91
17766449987,17766449981,-6,832,4092,1845.14,1.59296,38.2688,60.7581,49.5135,-5.91
17767739953,17767739946,-7,1268,5118,2547.47,1.39532,45.9003,52.1672,49.0338,-6.91
17773783374,17773783370,-4,1218,3503,2065.59,1.05641,24.2562,37.267,30.7616,-3.91
17776188644,17776188639,-5,818,1989,1275.54,0.888525,31.0834,29.8074,30.4454,-4.91
17790365936,17790365930,-6,859,3249,1670.6,1.33033,38.2688,49.3265,43.7976,-5.91
17793235727,17793235734,6,2153,954,1433.17,-0.813954,-43.6187,-48.7831,-46.2009,6.09
17797348743,17797348738,-5,1017,2807,1689.59,1.01526,31.0834,35.4434,33.2634,-4.91
17804131606,17804131598,-8,1365,5528,2746.95,1.39867,54.0655,52.3134,53.1895,-7.91
17804161541,17804161549,7,4913,1735,2919.6,-1.04088,-52.2974,-59.6632,-55.9803,7.09
17804503741,17804503747,5,2593,1462,1947.04,-0.57301,-35.5471,-37.335,-36.441,5.09
17814366917,17814366910,-7,1119,3645,2019.59,1.18092,45.9003,42.7658,44.333,-6.91
17828258520,17828258514,-6,986,3307,1805.74,1.21014,38.2688,44.0521,41.1604,-5.91
17833452922,17833452918,-4,954,2610,1577.95,1.00644,24.2562,35.0523,29.6543,-3.91
17840125906,17840125900,-6,831,3364,1671.97,1.39826,38.2688,52.2953,45.282,-5.91
17840700868,17840700865,-3,42,975,202.361,3.14477,17.6996,125.703,71.7015,-2.91
17841846437,17841846429,-8,890,3562,1780.5,1.38686,54.0655,51.7976,52.9316,-7.91
17843256798,17843256797,-1,196,1275,499.9,1.87259,5.04683,72.7899,38.9183,-0.91
17845044247,17845044241,-6,1400,3305,2151.05,0.858964,38.2688,28.4885,33.3787,-5.91
17852193912,17852193906,-6,1179,3272,1964.1,1.02073,38.2688,35.6863,36.9775,-5.91
17853514257,17853514250,-7,898,4328,1971.43,1.57269,45.9003,59.8805,52.8904,-6.91
17856869519,17856869512,-7,1083,5284,2392.19,1.58495,45.9003,60.4114,53.1558,-6.91
17857056982,17857056967,-15,273,1397,617.561,1.63261,133.542,62.4731,98.0075,-14.91
17862465023,17862465022,-1,3624,5956,4645.92,0.496821,5.04683,12.2001,8.62345,-0.91
17863586286,17863586282,-4,819,2173,1334.05,0.97578,24.2562,33.6909,28.9736,-3.91
17864364201,17864364195,-6,749,3225,1554.2,1.45995,38.2688,54.9844,46.6266,-5.91
17864419903,17864419896,-7,911,3019,1658.41,1.19814,45.9003,43.5239,44.7121,-6.91
17864639766,17864639784,17,638,2232,1193.32,1.25232,-191.788,45.9059,-72.9411,17.09
17864839185,17864839179,-6,931,4076,1948.01,1.47661,38.2688,55.7095,46.9892,-5.91
17869957215,17869957207,-8,1061,4019,2064.98,1.33182,54.0655,49.3916,51.7286,-7.91
17880664487,17880664481,-6,211,3001,795.746,2.65484,38.2688,105.68,71.9745,-5.91
17887060813,17887060806,-7,1002,3238,1801.24,1.17296,45.9003,42.415,44.1576,-6.91
17888991479,17888991474,-5,1303,4166,2329.87,1.16229,31.0834,41.9447,36.514,-4.91
17889531406,17889531421,14,1142,2630,1733.05,0.834203,-137.422,27.3825,-55.0196,14.09
17892506070,17892506064,-6,26054,13981,19085.6,-0.622472,38.2688,-39.6763,-0.703777,-5.91
17900038339,17900038335,-4,820,2273,1365.23,1.01955,24.2562,35.6338,29.945,-3.91
17900882916,17900882926,9,277,1093,550.237,1.37266,-71.8275,51.1777,-10.3249,9.09
17903961591,17903961584,-7,1282,4506,2403.47,1.25699,45.9003,46.1111,46.0057,-6.91
17905193566,17905193562,-4,1271,2644,1833.17,0.732489,24.2562,22.8275,23.5419,-3.91
17912556618,17912556613,-5,1288,2930,1942.64,0.821912,31.0834,26.8331,28.9582,-4.91
17913060400,17913060419,18,216,817,420.086,1.33036,-212.938,49.3277,-81.8053,18.09
17919553826,17919553821,-5,921,5394,2228.87,1.76758,31.0834,68.2888,49.6861,-4.91
17929466215,17929466210,-5,1184,3476,2028.69,1.07698,31.0834,38.1776,34.6305,-4.91
17931138422,17931138418,-4,1071,2819,1737.57,0.967789,24.2562,33.3359,28.796,-3.91
17931847934,17931847953,18,878,3432,1735.88,1.36325,-212.938,50.7664,-81.086,18.09
17940002461,17940002457,-4,857,2852,1563.38,1.20234,24.2562,43.7088,33.9825,-3.91
17945130479,17945130470,-9,1134,4653,2297.06,1.41176,62.8524,52.8845,57.8685,-8.91
17945619714,17945619708,-6,1251,2949,1920.73,0.857523,38.2688,28.4242,33.3465,-5.91
17952375950,17952375943,-7,796,2357,1369.73,1.08555,45.9003,38.5563,42.2283,-6.91
17960564277,17960564270,-7,1243,5015,2496.73,1.39491,45.9003,52.149,49.0246,-6.91
17960675855,17960675862,6,339,1019,587.742,1.10058,-43.6187,39.2209,-2.19889,6.09
17967820095,17967820093,-2,1542,3308,2258.53,0.763264,11.3257,24.2077,17.7667,-1.91
17973593925,17973593921,-4,1093,3848,2050.82,1.25863,24.2562,46.183,35.2196,-3.91
17975182297,17975182295,-2,2054,3047,2501.71,0.394368,11.3257,7.54798,9.43686,-1.91
17976614552,17976614563,10,12958,39503,22624.8,1.11466,-82.8543,39.8433,-21.5055,10.09
17989010256,17989010250,-6,1055,4048,2066.55,1.34468,38.2688,49.9543,44.1116,-5.91
17993214970,17993214964,-6,902,4649,2047.78,1.63979,38.2688,62.7834,50.5261,-5.91
18001177255,18001177249,-6,1016,4115,2044.71,1.39877,38.2688,52.3175,45.2932,-5.91
18003721598,18003721590,-8,962,4294,2032.44,1.49596,54.0655,56.5508,55.3082,-7.91
18014803687,18014803681,-6,907,4459,2011.05,1.59254,38.2688,60.74,49.5044,-5.91
18024291850,18024291845,-5,577,1723,997.081,1.09398,31.0834,38.9293,35.0063,-4.91
18029718943,18029718937,-6,812,4045,1812.33,1.60574,38.2688,61.3111,49.79,-5.91
18036529665,18036529673,7,5777,2399,3722.77,-0.878833,-52.2974,-51.8841,-52.0907,7.09
18039927943,18039927945,1,1334,1682,1497.93,0.231802,-7.57712,0.126411,-3.72535,1.09
18040683763,18040683758,-5,1181,3468,2023.79,1.07722,31.0834,38.1879,34.6357,-4.91
18041143207,18041143202,-5,781,3363,1620.65,1.46001,31.0834,54.9872,43.0353,-4.91
18041580509,18041580530,20,442,1522,820.198,1.23647,-260.308,45.2098,-107.549,20.09
18042169292,18042169290,-2,890,1892,1297.64,0.754168,11.3257,23.8,17.5628,-1.91
18050109757,18050109750,-7,1493,4109,2476.84,1.01239,45.9003,35.3163,40.6083,-6.91
18054372026,18054372021,-5,1129,4000,2125.09,1.26496,31.0834,46.4611,38.7722,-4.91
18054775035,18054775028,-7,809,2161,1322.21,0.982527,45.9003,33.9906,39.9455,-6.91
18055318447,18055318441,-6,1055,4604,2203.91,1.47338,38.2688,55.5691,46.919,-5.91
18056886642,18056886639,-3,997,1461,1206.9,0.382126,17.6996,6.99077,12.3452,-2.91
18057643910,18057643929,18,636,2614,1289.38,1.41344,-212.938,52.9577,-79.9903,18.09
18057863226,18057863230,3,1761,1496,1623.1,-0.163087,-20.8744,-18.1047,-19.4896,3.09
18059324734,18059324729,-5,1020,3011,1752.49,1.08247,31.0834,38.4203,34.7518,-4.91
18059561894,18059561889,-5,740,3471,1602.67,1.54555,31.0834,58.7039,44.8936,-4.91
18063130413,18063130405,-8,945,3334,1775.0,1.26074,54.0655,46.2759,50.1707,-7.91
18079011532,18079011528,-4,25012,11772,17159.3,-0.753632,24.2562,-45.9069,-10.8253,-3.91
18090453525,18090453525,0,1647,2095,1857.54,0.240598,-1.22487,0.529243,-0.347811,0.09
18090952243,18090952238,-5,858,3523,1738.6,1.41246,31.0834,52.9152,41.9993,-4.91
18094221344,18094221338,-6,987,3586,1881.32,1.29012,38.2688,47.5649,42.9168,-5.91
18094929146,18094929142,-4,1280,3590,2143.64,1.03129,24.2562,36.1543,30.2053,-3.91
18094956141,18094956162,20,842,3953,1824.4,1.54645,-260.308,58.743,-100.782,20.09
18095685278,18095685285,6,2596,1383,1894.8,-0.629717,-43.6187,-40.0197,-41.8192,6.09
18101212817,18101212810,-7,943,4851,2138.81,1.63787,45.9003,62.7005,54.3004,-6.91
18101450834,18101450822,-12,958,3507,1832.95,1.29767,93.8202,47.8957,70.8579,-11.91
18102270912,18102270909,-3,1140,3128,1888.36,1.00937,17.6996,35.182,26.4408,-2.91
18102754509,18102754502,-7,550,3230,1332.85,1.77032,45.9003,68.4063,57.1533,-6.91
18102879383,18102879397,13,549,2487,1168.49,1.51073,-122.035,57.1928,-32.4213,13.09
18118102653,18118102648,-5,2480,5964,3845.87,0.877483,31.0834,29.3149,30.1992,-4.91
18124809869,18124809862,-7,270,1220,573.934,1.50818,45.9003,57.082,51.4911,-6.91
18126873679,18126873674,-5,1255,2462,1757.79,0.673838,31.0834,20.1923,25.6378,-4.91
18128356813,18128356807,-6,1003,4027,2009.75,1.39003,38.2688,51.936,45.1024,-5.91
18133942366,18133942361,-5,1094,3450,1942.76,1.14853,31.0834,41.3383,36.2108,-4.91
18136770691,18136770687,-4,617,1866,1073.0,1.10668,24.2562,39.4907,31.8735,-3.91
18139387103,18139387098,-5,992,4928,2211.01,1.60297,31.0834,61.1913,46.1373,-4.91
18148115497,18148115490,-7,881,3146,1664.82,1.27283,45.9003,46.8064,46.3533,-6.91
18151909561,18151909555,-6,923,2672,1570.43,1.06295,38.2688,37.5567,37.9128,-5.91
18153924366,18153924360,-6,875,3426,1731.4,1.36492,38.2688,50.8395,44.5541,-5.91
18167529238,18167529234,-4,979,2746,1639.61,1.03137,24.2562,36.1577,30.207,-3.91
18171494750,18171494745,-5,989,2442,1554.07,0.903878,31.0834,30.4918,30.7876,-4.91
18172224381,18172224376,-5,955,3760,1894.94,1.37046,31.0834,51.0815,41.0824,-4.91
18174915742,18174915737,-5,1154,3881,2116.29,1.21286,31.0834,44.1717,37.6275,-4.91
18180653751,18180653745,-6,917,3634,1825.48,1.37698,38.2688,51.3663,44.8176,-5.91
18181330825,18181330820,-5,1326,2725,1900.88,0.720302,31.0834,22.2804,26.6819,-4.91
18182970018,18182970024,5,2534,1512,1957.4,-0.516366,-35.5471,-34.6592,-35.1031,5.09
18184032675,18184032670,-5,1255,4524,2382.78,1.28226,31.0834,47.2201,39.1518,-4.91
18184777993,18184777987,-6,1627,11419,4310.3,1.94854,38.2688,76.033,57.1509,-5.91
18185239897,18185239890,-7,898,4580,2028.01,1.62928,45.9003,62.3294,54.1148,-6.91
18185475408,18185475419,10,602,2723,1280.33,1.50923,-82.8543,57.1275,-12.8634,10.09
18185680499,18185680492,-7,1119,2942,1814.41,0.966654,45.9003,33.2854,39.5928,-6.91
18185759285,18185759306,20,535,1856,996.474,1.24391,-260.308,45.5368,-107.386,20.09
18195458267,18195458258,-9,955,4035,1963.01,1.44105,62.8524,54.1614,58.5069,-8.91
18195909294,18195909310,15,289,1500,658.407,1.64679,-154.118,63.0858,-45.5159,15.09
18195997391,18195997393,1,3697,3244,3463.1,-0.130715,-7.57712,-16.5993,-12.0882,1.09
18196161202,18196161207,4,2115,1181,1580.45,-0.582693,-27.9949,-37.793,-32.894,4.09
18202246112,18202246106,-6,1404,4521,2519.42,1.16941,38.2688,42.2586,40.2637,-5.91
18206032427,18206032421,-6,703,3500,1568.6,1.60516,38.2688,61.2863,49.7775,-5.91
18206756878,18206756870,-8,937,2706,1592.33,1.06054,54.0655,37.4501,45.7578,-7.91
18207999214,18207999213,-1,1322,2347,1761.46,0.573992,5.04683,15.6914,10.3691,-0.91
18215260157,18215260153,-4,1159,3808,2100.83,1.18955,24.2562,43.1457,33.701,-3.91
18218448979,18218448974,-5,1025,3326,1846.39,1.17708,31.0834,42.5965,36.8399,-4.91
18223015566,18223015561,-5,790,4784,1944.06,1.801,31.0834,69.7234,50.4034,-4.91
18227992091,18227992078,-13,11058,43617,21961.7,1.37229,105.971,51.1615,78.5663,-12.91
18235273145,18235273137,-8,1014,4956,2241.74,1.5867,54.0655,60.4871,57.2763,-7.91
18235580847,18235580831,-16,244,1157,531.327,1.55642,149.137,59.1753,104.156,-15.91
18238983163,18238983161,-2,1405,2757,1968.14,0.674106,11.3257,20.2043,15.765,-1.91
18240546659,18240546654,-5,808,3732,1736.51,1.53014,31.0834,58.0353,44.5593,-4.91
18241012567,18241012570,2,202,1204,493.161,1.78514,-14.0977,69.0427,27.4725,2.09
18242135214,18242135197,-17,73,1104,283.887,2.71624,166.057,108.214,137.135,-16.91
18246375553,18246375549,-4,1080,4216,2133.84,1.36193,24.2562,50.7084,37.4823,-3.91
18256016189,18256016184,-5,963,4098,1986.55,1.4482,31.0834,54.4729,42.7781,-4.91
18256847009,18256847001,-8,108,1837,445.417,2.83376,54.0655,113.044,83.5547,-7.91
18257126103,18257126118,14,939,2433,1511.49,0.952065,-137.422,32.6368,-52.3925,14.09
18265493934,18265493929,-5,615,3210,1405.04,1.6524,31.0834,63.3281,47.2057,-4.91
18266754907,18266754902,-5,1326,3616,2189.71,1.0032,31.0834,34.9085,32.9959,-4.91
18269951426,18269951419,-7,907,2893,1619.86,1.15991,45.9003,41.8398,43.87,-6.91
18270198742,18270198758,15,278,1998,745.281,1.97228,-154.118,77.0445,-38.5365,15.09
18271757887,18271757881,-6,1451,3813,2352.16,0.966163,38.2688,33.2636,35.7662,-5.91
18271920772,18271920754,-18,180,1352,493.315,2.01638,184.387,78.9208,131.654,-17.91
18274497746,18274497737,-9,809,4054,1810.99,1.61166,62.8524,61.5674,62.2099,-8.91
18274632981,18274632987,5,181,1375,498.874,2.02771,-35.5471,79.4021,21.9275,5.09
18277261402,18277261405,2,2013,1392,1673.95,-0.368885,-14.0977,-27.7202,-20.909,2.09
18279563587,18279563581,-6,1187,2903,1856.3,0.894316,38.2688,30.0656,34.1672,-5.91
18281732747,18281732750,2,1735,1018,1329.0,-0.533167,-14.0977,-35.4523,-24.775,2.09
18293517592,18293517586,-6,1288,3154,2015.53,0.895581,38.2688,30.122,34.1954,-5.91
18294418582,18294418577,-5,1272,4791,2468.63,1.32615,31.0834,49.1433,40.1133,-4.91
18298320079,18298320074,-5,733,3027,1489.56,1.41818,31.0834,53.1646,42.124,-4.91
18298960535,18298960530,-5,1024,3606,1921.6,1.25888,31.0834,46.1942,38.6388,-4.91
18306433646,18306433640,-6,714,3385,1554.64,1.55623,38.2688,59.167,48.7179,-5.91
18307884038,18307884033,-5,1143,2747,1771.95,0.876853,31.0834,29.2868,30.1851,-4.91
18308167212,18308167208,-4,286,1457,645.525,1.62814,24.2562,62.28,43.2681,-3.91
18309324119,18309324113,-6,1069,3680,1983.41,1.23619,38.2688,45.1974,41.7331,-5.91
18313245424,18313245418,-6,1046,2123,1490.19,0.707857,38.2688,21.7215,29.9952,-5.91
18313623705,18313623698,-7,1073,3697,1991.7,1.23706,45.9003,45.2359,45.5681,-6.91
18315387451,18315387445,-6,840,4845,2017.37,1.7523,38.2688,67.632,52.9504,-5.91
18317280825,18317280823,-2,1411,2344,1818.62,0.50756,11.3257,12.6866,12.0062,-1.91
18317429980,18317429969,-11,268,1113,546.154,1.42383,82.642,53.4108,68.0264,-10.91
18322440962,18322440954,-8,1359,4212,2392.51,1.13119,54.0655,40.5729,47.3192,-7.91
18331478668,18331478663,-5,1213,3573,2081.84,1.08031,31.0834,38.3247,34.7041,-4.91
18331770115,18331770115,0,1086,2064,1497.17,0.642145,-1.22487,18.7656,8.77035,0.09
18332143928,18332143922,-6,963,3487,1832.48,1.28674,38.2688,47.4167,42.8428,-5.91
18332239758,18332239768,9,115,945,329.659,2.10625,-71.8275,82.733,5.45277,9.09
18333669313,18333669319,5,2931,1066,1767.61,-1.01143,-35.5471,-58.246,-46.8965,5.09
18336434654,18336434649,-5,918,5355,2217.18,1.76359,31.0834,68.1172,49.6003,-4.91
18337965637,18337965630,-7,920,3617,1824.18,1.36903,45.9003,51.0187,48.4595,-6.91
18345986567,18345986560,-7,743,3324,1571.54,1.49823,45.9003,56.6494,51.2748,-6.91
18350004408,18350004401,-7,1019,2968,1739.08,1.06907,45.9003,37.8273,41.8638,-6.91
18358488375,18358488369,-6,882,3841,1840.59,1.4713,38.2688,55.4782,46.8735,-5.91
18363736506,18363736501,-5,1286,3925,2246.68,1.11583,31.0834,39.8948,35.4891,-4.91
18372501766,18372501774,7,2743,1140,1768.34,-0.878024,-52.2974,-51.8454,-52.0714,7.09
18382319354,18382319350,-4,1015,3212,1805.6,1.15201,24.2562,41.4914,32.8738,-3.91
18387036607,18387036601,-6,862,4063,1871.44,1.55042,38.2688,58.9153,48.592,-5.91
18389303981,18389303978,-3,2451,4732,3405.6,0.657852,17.6996,19.4729,18.5862,-2.91
18390247449,18390247443,-6,1219,3952,2194.88,1.17619,38.2688,42.5575,40.4131,-5.91
18393434126,18393434122,-4,1315,3515,2149.94,0.983203,24.2562,34.0206,29.1384,-3.91
18395170054,18395170049,-5,908,4337,1984.44,1.56369,31.0834,59.4907,45.287,-4.91
18397561623,18397561618,-5,1366,3671,2239.33,0.988577,31.0834,34.2593,32.6713,-4.91
18399420783,18399420774,-9,1130,5389,2467.71,1.56214,62.8524,59.4234,61.1379,-8.91
18409276073,18409276077,3,2354,1316,1760.07,-0.581519,-20.8744,-37.7375,-29.3059,3.09
18410518353,18410518346,-7,1061,4791,2254.61,1.50753,45.9003,57.0535,51.4769,-6.91
18410704230,18410704246,15,567,3761,1460.3,1.89208,-154.118,73.6232,-40.2472,15.09
18411588958,18411588955,-3,1419,4031,2391.65,1.04406,17.6996,36.7202,27.2099,-2.91
18413360805,18413360798,-7,502,1619,901.52,1.17096,45.9003,42.3271,44.1137,-6.91
18413404031,18413404043,11,260,988,506.833,1.335,-94.8394,49.5308,-22.6543,11.09
18414879321,18414879315,-6,713,3901,1667.76,1.69951,38.2688,65.3597,51.8143,-5.91
18418930547,18418930541,-6,1041,3799,1988.66,1.29456,38.2688,47.7593,43.014,-5.91
18420152312,18420152318,5,177,1185,457.979,1.90135,-35.5471,74.0192,19.2361,5.09
18427263561,18427263557,-4,619,2202,1167.49,1.26902,24.2562,46.639,35.4476,-3.91
18427895934,18427895938,3,38,1190,212.65,3.44412,-20.8744,137.719,58.4225,3.09
18428011396,18428011418,21,323,1008,570.6,1.13807,-286.703,40.8767,-122.913,21.09
18430236454,18430236460,5,10394,33051,18534.6,1.15682,-35.5471,41.7038,3.07837,5.09
18434631353,18434631345,-8,953,3724,1883.87,1.36294,54.0655,50.7527,52.4091,-7.91
18436563998,18436563998,0,2174,2426,2296.55,0.109675,-1.22487,-5.48111,-3.35299,0.09
18443562158,18443562153,-5,856,2676,1513.49,1.13981,31.0834,40.9533,36.0184,-4.91
18443758455,18443758450,-5,746,4875,1907.03,1.87715,31.0834,72.985,52.0342,-4.91
18443889582,18443889578,-4,1139,3412,1971.36,1.09715,24.2562,39.0693,31.6628,-3.91
18445450526,18445450520,-6,1311,5699,2733.38,1.4695,38.2688,55.4001,46.8345,-5.91
18447284281,18447284291,9,12630,23364,17178.1,0.615121,-71.8275,17.5477,-27.1399,9.09
18447449659,18447449655,-4,860,4034,1862.59,1.54558,24.2562,58.7054,41.4808,-3.91
18451927065,18451927062,-3,2147,3775,2846.91,0.564329,17.6996,15.2548,16.4772,-2.91
18456327656,18456327658,1,2550,1566,1998.32,-0.487569,-7.57712,-33.3011,-20.4391,1.09
18457375559,18457375553,-6,1286,3695,2179.86,1.05544,38.2688,37.2243,37.7465,-5.91
18464011038,18464011033,-5,1201,3167,1950.27,0.96963,31.0834,33.4177,32.2505,-4.91
18464045446,18464045451,4,2511,1451,1908.79,-0.548428,-27.9949,-36.173,-32.084,4.09
18470978866,18470978861,-5,1208,2740,1819.32,0.818992,31.0834,26.7026,28.893,-4.91
18474045425,18474045418,-7,1363,4376,2442.23,1.16645,45.9003,42.1281,44.0142,-6.91
18474167659,18474167661,1,1308,1897,1575.21,0.371774,-7.57712,6.51943,-0.528843,1.09
18474306698,18474306693,-5,954,3493,1825.46,1.29785,31.0834,47.9038,39.4936,-4.91
18475328152,18475328147,-5,1644,4743,2792.4,1.05954,31.0834,37.4055,34.2445,-4.91
18476609537,18476609530,-7,910,3339,1743.13,1.29998,45.9003,47.9971,46.9487,-6.91
18478746465,18478746461,-4,1191,3129,1930.45,0.96592,24.2562,33.2528,28.7545,-3.91
18483947120,18483947114,-6,1095,3366,1919.84,1.12297,38.2688,40.2101,39.2395,-5.91
18485266613,18485266609,-4,899,3649,1811.2,1.40093,24.2562,52.4118,38.334,-3.91
18485429942,18485429935,-7,922,3028,1670.87,1.18911,45.9003,43.1266,44.5134,-6.91
18485667863,18485667857,-6,828,3450,1690.15,1.42712,38.2688,53.5541,45.9115,-5.91
18486807079,18486807072,-7,1204,4664,2369.7,1.35422,45.9003,50.3717,48.136,-6.91
18491687097,18491687090,-7,801,3652,1710.34,1.51717,45.9003,57.4723,51.6863,-6.91
18492852286,18492852293,6,10563,4264,6711.23,-0.90715,-43.6187,-53.2399,-48.4293,6.09
18495857973,18495857967,-6,1092,3944,2075.29,1.28418,38.2688,47.3045,42.7866,-5.91
18497758038,18497758034,-4,1201,3851,2150.59,1.16518,24.2562,42.0722,33.1642,-3.91
18499595657,18499595650,-7,742,4982,1922.67,1.90424,45.9003,74.1426,60.0214,-6.91
18501660892,18501660886,-6,1239,4299,2307.91,1.24408,38.2688,45.5441,41.9064,-5.91
18503193808,18503193802,-6,1700,6036,3203.31,1.26711,38.2688,46.5555,42.4122,-5.91
18506680516,18506680511,-5,972,3431,1826.18,1.26125,31.0834,46.2982,38.6908,-4.91
18510352903,18510352897,-6,910,1819,1286.58,0.692598,38.2688,21.0358,29.6523,-5.91
18510837584,18510837570,-14,92,1081,315.36,2.46385,119.182,97.7544,108.468,-13.91
18522084981,18522084974,-7,1320,3591,2177.18,1.0008,45.9003,34.8019,40.3511,-6.91
18526893298,18526893292,-6,685,1914,1145.03,1.02753,38.2688,35.9876,37.1282,-5.91
18527259174,18527259173,-1,125,1575,443.706,2.5337,5.04683,100.661,52.8538,-0.91
18528327340,18528327325,-15,203,1253,504.34,1.82009,133.542,70.5421,102.042,-14.91
18528884117,18528884134,16,1109,4175,2151.76,1.32566,-172.21,49.1217,-61.5443,16.09
18529963877,18529963878,0,1143,925,1028.24,-0.211618,-1.22487,-20.3652,-10.795,0.09
18531840722,18531840717,-5,1370,5044,2628.74,1.30339,31.0834,48.1464,39.6149,-4.91
18533316399,18533316393,-6,1187,4186,2229.08,1.26032,38.2688,46.2572,42.263,-5.91
18541140413,18541140433,19,2581,1261,1804.06,-0.716272,-235.749,-44.1289,-139.939,19.09
18545918111,18545918106,-5,1159,2170,1585.88,0.62717,31.0834,18.0908,24.5871,-4.91
18551514667,18551514662,-5,888,3337,1721.41,1.32386,31.0834,49.0429,40.0631,-4.91
18553880525,18553880517,-8,1132,3009,1845.59,0.977622,54.0655,33.7727,43.9191,-7.91
18555162934,18555162929,-5,1284,5132,2567.0,1.38552,31.0834,51.739,41.4112,-4.91
18556831972,18556831991,18,1719,1686,1702.42,-0.0193839,-212.938,-11.4369,-112.188,18.09
18557124646,18557124641,-5,611,3055,1366.24,1.60944,31.0834,61.4713,46.2773,-4.91
18560823704,18560823697,-7,754,3449,1612.62,1.52045,45.9003,57.6146,51.7574,-6.91
18570233302,18570233317,14,554,2094,1077.07,1.32967,-137.422,49.2973,-44.0623,14.09
18572459995,18572459989,-6,961,3637,1869.53,1.33094,38.2688,49.353,43.8109,-5.91
18576871011,18576871005,-6,1047,2875,1734.97,1.01012,38.2688,35.2156,36.7422,-5.91
18576927672,18576927673,0,159,1412,473.823,2.18386,-1.22487,86.013,42.3941,0.09
18577679720,18577679714,-6,1256,4638,2413.57,1.30635,38.2688,48.2762,43.2725,-5.91
18579691796,18579691804,7,9347,1434,3661.09,-1.87459,-52.2974,-100.454,-76.3757,7.09
18590779491,18590779485,-6,1098,3344,1916.17,1.11368,38.2688,39.7997,39.0343,-5.91
18591554182,18591554161,-21,4,926,60.8605,5.44458,248.726,213.764,231.245,-20.91
18592340822,18592340817,-5,1386,6732,3054.6,1.58045,31.0834,60.2166,45.65,-4.91
18598307385,18598307379,-6,973,3103,1737.59,1.15974,38.2688,41.8325,40.0506,-5.91
18599741679,18599741671,-8,909,2920,1629.2,1.16699,54.0655,42.1522,48.1089,-7.91
18600694645,18600694633,-12,146,1493,466.881,2.32494,93.8202,91.9471,92.8837,-11.91
18604215717,18604215711,-6,867,4701,2018.85,1.69049,38.2688,64.9712,51.62,-5.91
18605148862,18605148877,14,186,1373,505.349,1.99901,-137.422,78.1819,-29.6199,14.09
