fTNear,fTFar,fDelT,fQNear,fQFar,d
1068581151,1068581145,-6,1465,6865,40
1076803485,1076803479,-6,792,3022,40
1078147355,1078147351,-4,823,3211,40
1080235853,1080235846,-7,1010,3002,40
1080698406,1080698388,-18,961,3377,40
1080944910,1080944922,12,1036,3620,40
1082534354,1082534339,-15,1336,216,40
1088441086,1088441079,-7,1172,3138,40
1091487778,1091487786,8,3773,1335,40
1092145502,1092145494,-8,1029,4283,40
1099619505,1099619501,-4,535,1912,40
1099672806,1099672785,-21,24,1300,40
1101571262,1101571254,-8,869,2331,40
1119232345,1119232339,-6,962,3770,40
1119654716,1119654734,18,528,2149,40
1120862680,1120862673,-7,1502,4708,40
1128202891,1128202885,-6,804,3534,40
1128252256,1128252272,16,190,1439,40
1128812455,1128812442,-13,1130,4131,40
1132797047,1132797041,-6,787,3384,40
1133203151,1133203150,-1,317,1420,40
1135440538,1135440539,1,3205,2917,40
1146552662,1146552661,-1,1098,1518,40
1146616046,1146616044,-2,183,2469,40
1151331138,1151331133,-5,716,3202,40
1155217562,1155217555,-7,755,4074,40
1155586988,1155586980,-8,913,3272,40
1156170356,1156170349,-7,440,1579,40
1156373432,1156373426,-6,1208,2684,40
1163178911,1163178916,5,2561,1553,40
1165254970,1165254964,-6,878,3497,40
1167654227,1167654223,-4,973,2862,40
1173096227,1173096224,-3,952,2381,40
1176135618,1176135613,-5,1368,2888,40
1180477927,1180477926,-1,656,1560,40
1187798754,1187798748,-6,967,3758,40
1188919499,1188919496,-3,1162,1864,40
1189901110,1189901103,-7,932,3763,40
1191024671,1191024650,-21,87,1227,40
1197220689,1197220685,-4,880,2334,40
1200255941,1200255934,-7,1199,3937,40
1203347406,1203347402,-4,1044,2496,40
1208086460,1208086461,1,1752,1489,40
1208270343,1208270338,-5,872,2807,40
1210050205,1210050198,-7,1205,4037,40
1210467974,1210467955,-19,219,1376,40
1221822297,1221822292,-5,1040,4315,40
1221852557,1221852570,13,330,1391,40
1223713969,1223713962,-7,1137,5246,40
1228968390,1228968388,-2,35174,62342,40
1240391906,1240391902,-4,1048,2888,40
