fTNear,fTFar,fDelT,fQNear,fQFar,d
24394659245,24394659246,1,1677,1776,20
24395755158,24395755179,21,331,830,20
24398781936,24398781933,-3,1148,2189,20
24403422306,24403422305,-1,1095,2658,20
24414182060,24414182056,-4,1094,2176,20
24421761531,24421761526,-5,1138,2194,20
24423788914,24423788909,-5,1038,2768,20
24424294959,24424294958,-1,1157,3103,20
24431281506,24431281506,0,1315,1950,20
24434471650,24434471646,-4,1239,2180,20
24440825881,24440825877,-4,1419,2068,20
24442399692,24442399690,-2,1315,2484,20
24442679703,24442679693,-10,1677,2762,20
24443446743,24443446737,-6,1163,5827,20
24445555097,24445555099,2,1352,2115,20
24445972237,24445972256,19,846,2253,20
24451304242,24451304238,-4,613,1490,20
24461830319,24461830315,-4,1576,3749,20
24462199111,24462199106,-5,515,2639,20
24462826886,24462826883,-3,981,1895,20
24467005726,24467005723,-3,1405,2745,20
24468980428,24468980424,-4,1552,2657,20
24472643683,24472643681,-2,1469,2672,20
24475216875,24475216872,-3,964,1863,20
24477959567,24477959563,-4,643,1160,20
24481678923,24481678918,-5,1037,2406,20
24485428253,24485428246,-7,1659,9241,20
24485717877,24485717874,-3,1027,3480,20
24489588111,24489588107,-4,806,1914,20
24492504586,24492504581,-5,980,2790,20
24493624556,24493624552,-4,1258,2162,20
24497589855,24497589852,-3,1229,3338,20
24498093974,24498093971,-3,1059,2372,20
24499072922,24499072926,4,1338,1068,20
24499904601,24499904601,0,1224,1875,20
24501811378,24501811374,-4,1327,2263,20
24507863966,24507863963,-3,1009,2227,20
24508294031,24508294030,-1,699,1630,20
24510055540,24510055538,-2,1418,1832,20
24510346376,24510346379,3,3854,3295,20
24512286290,24512286289,-1,1352,2370,20
24514209847,24514209845,-2,879,1808,20
24517867575,24517867579,4,1506,829,20
24519510687,24519510683,-4,1139,2319,20
24520310889,24520310886,-3,1585,2691,20
24526278238,24526278236,-2,1099,2399,20
24536910083,24536910081,-2,1439,2339,20
24544805430,24544805427,-3,974,1666,20
24545579168,24545579171,3,1496,884,20
24545703897,24545703894,-3,966,2783,20
24553765446,24553765442,-4,1168,2893,20
24555340642,24555340639,-3,1086,1735,20
24557132452,24557132446,-6,985,2267,20
24559891659,24559891658,-1,1262,2297,20
24561119186,24561119185,-1,730,1336,20
24561415034,24561415032,-2,1248,2223,20
24561544892,24561544878,-14,171,1027,20
24563581310,24563581306,-4,899,2038,20
24567117367,24567117370,3,2107,3381,20
24568109907,24568109902,-5,950,2285,20
24569614314,24569614313,-1,854,1738,20
24571798792,24571798786,-6,882,2334,20
24575122133,24575122138,5,2878,1751,20
24577766459,24577766457,-2,814,2926,20
24577838525,24577838546,21,902,1655,20
24580912844,24580912840,-4,694,634,20
24587781638,24587781635,-3,1080,2462,20
24589346764,24589346761,-3,1264,3505,20
24592821673,24592821669,-4,1086,2184,20
24594032573,24594032570,-3,689,2153,20
24594854166,24594854145,-21,1044,4067,20
24595707983,24595707982,-1,959,2303,20
24599737621,24599737618,-3,1397,3541,20
24603353321,24603353318,-3,776,1194,20
24604008151,24604008147,-4,953,2361,20
24608430325,24608430321,-4,1085,2230,20
24609237458,24609237454,-4,1378,2044,20
24612519754,24612519749,-5,1181,2591,20
24612846432,24612846430,-2,1100,1506,20
24613388746,24613388742,-4,1615,1898,20
24613916483,24613916482,-1,1532,2172,20
24616358173,24616358170,-3,1053,2318,20
24624325447,24624325443,-4,1186,3597,20
24626848229,24626848226,-3,711,2386,20
24631122351,24631122348,-3,1362,2199,20
24635175839,24635175837,-2,1202,2264,20
24635412442,24635412443,1,1689,2642,20
24639197290,24639197286,-4,1017,1605,20
24642014972,24642014968,-4,1384,3030,20
24642048453,24642048474,21,648,1621,20
24649517055,24649517053,-2,817,1846,20
24650360048,24650360036,-12,9025,939,20
24651592582,24651592578,-4,1430,2543,20
24652373226,24652373227,1,1930,1679,20
24655982282,24655982278,-4,1134,2422,20
24657849721,24657849719,-2,741,1623,20
24659572228,24659572222,-6,1345,3204,20
24662705623,24662705637,14,975,1212,20
24671719439,24671719433,-6,1327,4740,20
24673570922,24673570919,-3,1097,2125,20
24673698207,24673698206,-1,3185,4443,20
24676459791,24676459786,-5,1424,3402,20
24677589535,24677589532,-3,1302,3180,20
24678047980,24678047977,-3,1573,3330,20
24680257983,24680257978,-5,963,2494,20
24681210133,24681210135,2,1401,1473,20
24682962327,24682962326,-1,691,1700,20
24689299076,24689299073,-3,1555,2179,20
24696563351,24696563349,-2,1362,2218,20
24705677953,24705677958,5,4064,1698,20
24705716359,24705716355,-4,1078,1932,20
24706408659,24706408656,-3,1291,3141,20
24707456743,24707456738,-5,1162,3021,20
24709067144,24709067141,-3,1292,2133,20
24710488770,24710488768,-2,1803,4027,20
24711455440,24711455437,-3,846,2348,20
24717511434,24717511429,-5,1306,3876,20
24719557737,24719557733,-4,1427,2166,20
24724396543,24724396534,-9,985,4415,20
24725720355,24725720353,-2,1610,2116,20
24726873134,24726873132,-2,1142,2320,20
24728291171,24728291170,-1,1036,2398,20
24731267453,24731267457,4,1375,707,20
24732426771,24732426768,-3,1382,2599,20
24732798613,24732798609,-4,791,1983,20
24735199603,24735199602,-1,1032,1729,20
24736212723,24736212719,-4,1324,2423,20
24737709878,24737709876,-2,888,2354,20
24739663593,24739663589,-4,1030,2237,20
24742591893,24742591895,2,2314,1469,20
24743037538,24743037537,-1,1145,2286,20
24745328994,24745328994,0,1671,2021,20
24748389144,24748389163,19,484,1295,20
24748777737,24748777735,-2,1527,2625,20
24753122061,24753122057,-4,1102,2326,20
24753792589,24753792585,-4,1175,2047,20
24757046170,24757046169,-1,972,1992,20
24757245727,24757245724,-3,1088,2516,20
24761279477,24761279473,-4,1116,2540,20
24767039989,24767039987,-2,1124,1866,20
24774160422,24774160420,-2,627,1393,20
24778596519,24778596513,-6,1084,4000,20
24779066188,24779066185,-3,1152,2554,20
24779576070,24779576066,-4,732,2556,20
24780435738,24780435735,-3,1595,2423,20
24783463718,24783463704,-14,1802,573,20
24783668401,24783668397,-4,1010,2205,20
24784794789,24784794786,-3,1084,3014,20
24784924028,24784924010,-18,705,2678,20
24793525755,24793525752,-3,1160,3578,20
24794840054,24794840054,0,1204,1963,20
24799325394,24799325393,-1,795,1478,20
24803738108,24803738105,-3,1257,2245,20
24806629619,24806629617,-2,716,2649,20
24808524728,24808524744,16,1112,3473,20
24810758937,24810758934,-3,1472,2137,20
24813518467,24813518465,-2,1403,2030,20
24817237607,24817237606,-1,948,1967,20
24820606426,24820606430,4,2505,1630,20
24821678986,24821678982,-4,894,2172,20
24822773567,24822773565,-2,1005,1984,20
24828599690,24828599689,-1,938,1429,20
24829535491,24829535490,-1,921,2810,20
24832114337,24832114332,-5,1019,3351,20
24832931464,24832931462,-2,1713,3291,20
24833389214,24833389200,-14,801,1657,20
24833868235,24833868232,-3,908,2863,20
24836690561,24836690558,-3,1642,2291,20
24837638291,24837638287,-4,1289,2007,20
24841794874,24841794874,0,1037,1737,20
24850277710,24850277706,-4,1101,3113,20
24862265614,24862265617,3,1701,1310,20
24865571064,24865571063,-1,1051,2313,20
24873262050,24873262050,0,1562,1897,20
24884320456,24884320454,-2,990,1928,20
24886038776,24886038771,-5,1324,2656,20
24886100097,24886100095,-2,1181,2671,20
24889916712,24889916711,-1,1764,3259,20
24893337979,24893337974,-5,1159,2713,20
24896102569,24896102565,-4,1199,2156,20
24898678845,24898678843,-2,1585,2553,20
24901137638,24901137634,-4,1058,2155,20
24905358277,24905358273,-4,1125,2417,20
24908174399,24908174398,-1,1051,2015,20
24909214843,24909214841,-2,1004,2376,20
24912409715,24912409711,-4,1014,1799,20
24913748498,24913748498,0,1297,1685,20
24913816717,24913816713,-4,1197,2208,20
24916969486,24916969481,-5,1279,3274,20
24917160962,24917160962,0,1903,2058,20
24931535684,24931535682,-2,1406,2571,20
24932608346,24932608344,-2,929,2614,20
24936663790,24936663787,-3,875,1661,20
24936943302,24936943294,-8,2374,6641,20
24937442306,24937442303,-3,1088,2341,20
24944225467,24944225462,-5,1010,2690,20
24951123699,24951123697,-2,863,3064,20
24951736535,24951736555,20,428,1118,20
24954090678,24954090680,2,1493,1944,20
24956561427,24956561425,-2,1683,1763,20
24958121489,24958121482,-7,1200,1723,20
24961960795,24961960778,-17,765,1692,20
24963272714,24963272711,-3,699,1969,20
24963838345,24963838345,0,872,2249,20
24967287347,24967287346,-1,1225,1523,20
24968375629,24968375625,-4,1557,2376,20
24970649913,24970649911,-2,1060,1672,20
24971957806,24971957803,-3,1501,2469,20
24975171899,24975171896,-3,1256,2028,20
24976852495,24976852493,-2,1293,2075,20
24977120199,24977120197,-2,1195,2093,20
24978190332,24978190330,-2,1070,2054,20
24980494653,24980494661,8,13271,24485,20
24981747895,24981747892,-3,1523,2438,20
24985284769,24985284766,-3,1075,1702,20
24986634203,24986634196,-7,1149,3272,20
24988531667,24988531663,-4,1072,2618,20
24992142433,24992142440,7,14717,25111,20
24992782079,24992782099,20,1030,1619,20
24993847287,24993847284,-3,1061,2183,20
24995504931,24995504929,-2,891,2878,20
24995804949,24995804928,-21,1062,1865,20
24996426843,24996426840,-3,832,1676,20
24999638382,24999638382,0,2427,4760,20
25000158685,25000158686,1,1264,1403,20
25001565973,25001565970,-3,960,2293,20
25004293359,25004293356,-3,928,1766,20
25007430360,25007430363,3,1835,1573,20
25016131147,25016131148,1,1119,1183,20
25025993992,25025993990,-2,1208,2571,20
25030270242,25030270241,-1,1081,1613,20
25031808921,25031808916,-5,529,1909,20
25034677734,25034677729,-5,1212,3520,20
25037989958,25037989957,-1,936,1985,20
25039759325,25039759322,-3,1193,2174,20
25041655226,25041655224,-2,1275,2470,20
25041725809,25041725809,0,2827,5023,20
25046399638,25046399635,-3,1119,2370,20
25047745070,25047745070,0,1607,2062,20
25048752343,25048752340,-3,1677,2765,20
25050565213,25050565210,-3,673,1648,20
25053610261,25053610254,-7,916,3700,20
25055631744,25055631741,-3,1056,2576,20
25056629724,25056629721,-3,1994,2536,20
25063960022,25063960022,0,1357,2140,20
25064919279,25064919294,15,814,1717,20
25067850352,25067850349,-3,816,3153,20
25069368582,25069368578,-4,1417,2658,20
25069400686,25069400682,-4,1300,2993,20
25072046530,25072046526,-4,1574,2919,20
25075388267,25075388265,-2,1090,1764,20
25077282510,25077282507,-3,455,1160,20
25083561196,25083561194,-2,1876,2835,20
25083986081,25083986078,-3,1209,3343,20
25084679491,25084679489,-2,912,2409,20
25085078581,25085078577,-4,1456,3448,20
25085677305,25085677301,-4,970,1599,20
25086058354,25086058350,-4,1032,1659,20
25091401466,25091401462,-4,1081,2703,20
25094092646,25094092643,-3,1183,1969,20
25094418027,25094418025,-2,1120,2356,20
25099921142,25099921141,-1,1203,2681,20
25109392218,25109392216,-2,983,2381,20
25109928096,25109928093,-3,611,709,20
25114287482,25114287481,-1,911,2609,20
25115250143,25115250134,-9,938,1706,20
25118287392,25118287394,2,1840,1464,20
25118542779,25118542778,-1,815,1964,20
25119654286,25119654285,-1,1478,2021,20
25124681387,25124681385,-2,1148,1905,20
25125711379,25125711374,-5,1021,2294,20
25125794055,25125794066,11,386,1929,20
25126186075,25126186072,-3,968,2288,20
25129617043,25129617042,-1,1031,1783,20
25129891575,25129891595,20,262,955,20
25130310848,25130310847,-1,1118,2169,20
25131483078,25131483099,21,419,1429,20
25134080579,25134080578,-1,1515,1694,20
25135496547,25135496546,-1,1439,2550,20
25135830408,25135830403,-5,1131,2017,20
25135911647,25135911643,-4,722,2583,20
25140127577,25140127579,2,2125,2565,20
25142864847,25142864844,-3,876,2042,20
25153083598,25153083595,-3,983,1380,20
25154653539,25154653535,-4,1088,2153,20
25156266046,25156266041,-5,1100,2063,20
25156313447,25156313438,-9,771,1993,20
25160145369,25160145366,-3,1246,1864,20
25161051494,25161051491,-3,1126,1981,20
25163607706,25163607701,-5,1133,2814,20
25166265667,25166265675,8,8177,2257,20
25174200566,25174200573,7,3358,1707,20
25175367842,25175367842,0,1165,1442,20
25176747991,25176747988,-3,748,1797,20
25182366639,25182366638,-1,1008,2678,20
25183140305,25183140301,-4,945,2032,20
25186876963,25186876960,-3,864,2321,20
25187739976,25187739994,18,599,1647,20
25187798124,25187798124,0,2568,3845,20
25197273954,25197273950,-4,1011,3305,20
25203455027,25203455023,-4,1153,2636,20
25205069761,25205069763,2,934,3047,20
25205209415,25205209410,-5,1166,2702,20
25210203497,25210203493,-4,1485,2091,20
25210538366,25210538382,16,1145,2486,20
25217668886,25217668885,-1,1105,2605,20
25218565580,25218565577,-3,1249,2960,20
25221107218,25221107214,-4,1365,1934,20
25223768485,25223768481,-4,856,2682,20
25224564924,25224564943,19,1023,2442,20
25225401453,25225401449,-4,1154,2896,20
25225952903,25225952919,16,95,967,20
25230633590,25230633588,-2,1453,1915,20
25230814811,25230814807,-4,1119,2748,20
25231314641,25231314636,-5,1573,3096,20
25234254834,25234254829,-5,725,2337,20
25235440321,25235440321,0,1608,2343,20
25243907817,25243907815,-2,887,2678,20
25244338202,25244338198,-4,1468,2369,20
25246354493,25246354497,4,2067,1224,20
25248274374,25248274370,-4,1326,3924,20
25248432709,25248432706,-3,1120,1845,20
25253013495,25253013493,-2,1282,1773,20
25256934901,25256934898,-3,1481,2431,20
25260638351,25260638346,-5,921,2588,20
25264610447,25264610445,-2,1206,2578,20
25268362878,25268362874,-4,987,1607,20
25272081370,25272081366,-4,1535,3144,20
25272486882,25272486881,-1,1284,2282,20
25278560141,25278560150,9,2951,1302,20
25279228306,25279228305,-1,1121,2756,20
25282006223,25282006220,-3,1472,3072,20
25283181873,25283181871,-2,1371,2572,20
25284233470,25284233473,3,2035,1645,20
25287544888,25287544885,-3,1990,2719,20
25289568542,25289568540,-2,1336,2626,20
25296187855,25296187851,-4,1252,2293,20
25296922582,25296922578,-4,908,3186,20
25302071099,25302071101,2,2081,1692,20
25306294947,25306294937,-10,5952,13795,20
25306332638,25306332636,-2,1031,2330,20
25313048517,25313048514,-3,1133,2642,20
25315396951,25315396948,-3,902,1854,20
25316691048,25316691044,-4,853,2033,20
25317601990,25317601987,-3,1388,3234,20
25322986534,25322986533,-1,1117,2201,20
25323887722,25323887718,-4,1370,2559,20
25324571080,25324571082,2,1383,1729,20
25337118133,25337118129,-4,1310,3000,20
25337515840,25337515840,0,1634,1815,20
25338650893,25338650914,21,503,3082,20
25339719698,25339719694,-4,1487,3099,20
25340448056,25340448053,-3,1127,2441,20
25342186694,25342186692,-2,1204,2079,20
25346759614,25346759612,-2,635,2045,20
25350549074,25350549070,-4,1139,1637,20
25351721485,25351721487,2,1836,1893,20
25358101194,25358101196,2,1468,1385,20
25359385063,25359385063,0,657,1930,20
25360752255,25360752254,-1,1073,1450,20
25361542378,25361542373,-5,1133,2160,20
25362200442,25362200441,-1,1074,2227,20
25364297406,25364297403,-3,1270,2344,20
25372998127,25372998121,-6,1230,2524,20
25375129511,25375129504,-7,818,3649,20
25375534047,25375534042,-5,613,905,20
25381123450,25381123445,-5,905,1603,20
25381464126,25381464121,-5,1265,2048,20
25387332986,25387332982,-4,894,2420,20
25397181377,25397181378,1,1736,1933,20
25400110123,25400110123,0,951,1662,20
25402960933,25402960928,-5,2347,7149,20
25406018162,25406018158,-4,1051,2949,20
25410598072,25410598070,-2,1306,1902,20
25413368498,25413368495,-3,879,2486,20
25413450406,25413450425,19,804,2323,20
25417731953,25417731950,-3,908,1449,20
25422750823,25422750820,-3,1229,3689,20
25438959948,25438959946,-2,1023,2654,20
25443773854,25443773850,-4,1229,2302,20
25444374906,25444374902,-4,781,1101,20
25448477474,25448477473,-1,1148,3227,20
25449119529,25449119529,0,1114,1762,20
25452157906,25452157903,-3,948,1699,20
25452914564,25452914563,-1,924,1543,20
25455172157,25455172155,-2,657,3051,20
25458152277,25458152274,-3,1013,2790,20
25458999586,25458999589,3,1865,940,20
25460973499,25460973494,-5,1384,2630,20
25461396889,25461396895,6,4185,1284,20
25463403363,25463403361,-2,1201,2091,20
25466775129,25466775126,-3,900,2225,20
25467048514,25467048511,-3,1519,2869,20
25467415843,25467415842,-1,1180,1987,20
25473915846,25473915849,3,2297,1119,20
25477849641,25477849645,4,1894,1065,20
25478384727,25478384730,3,2777,1734,20
25480461005,25480461002,-3,1419,3378,20
25481384216,25481384214,-2,38108,16794,20
25485309214,25485309211,-3,1303,2277,20
25490811114,25490811111,-3,1188,2069,20
25493335290,25493335286,-4,911,1577,20
25493954490,25493954489,-1,1259,2057,20
25500748128,25500748123,-5,730,2645,20
25507878991,25507878987,-4,1336,2605,20
25510018646,25510018641,-5,1335,2830,20
25512215902,25512215901,-1,1215,1854,20
25512241803,25512241797,-6,1115,4334,20
25512494876,25512494858,-18,1161,2615,20
25516170172,25516170171,-1,1413,1837,20
25517046074,25517046070,-4,750,1879,20
25521692909,25521692906,-3,870,2246,20
25528017750,25528017749,-1,1329,1735,20
25528490079,25528490076,-3,1106,1877,20
25539909665,25539909662,-3,1215,1941,20
25544060460,25544060457,-3,970,1220,20
25547354613,25547354616,3,3276,2216,20
25548214050,25548214047,-3,858,2375,20
25550589976,25550589975,-1,1215,2630,20
25552382343,25552382341,-2,1303,2879,20
25557433257,25557433253,-4,1635,3536,20
25560331929,25560331927,-2,1248,2388,20
25561740898,25561740896,-2,1638,2417,20
25562166871,25562166852,-19,1281,2485,20
25563216178,25563216177,-1,1602,1953,20
25563756421,25563756416,-5,1020,2746,20
25567161260,25567161257,-3,1405,2761,20
25568286408,25568286405,-3,1071,2388,20
25578856707,25578856702,-5,1400,2470,20
25580733314,25580733313,-1,909,1460,20
25592862157,25592862153,-4,1436,2997,20
25596048186,25596048183,-3,967,2120,20
25596241362,25596241358,-4,854,2373,20
25602601568,25602601566,-2,954,1960,20
25603835388,25603835386,-2,804,1561,20
25605695598,25605695593,-5,1060,2680,20
25613413055,25613413054,-1,1166,2169,20
25616751158,25616751155,-3,664,1663,20
25622728042,25622728040,-2,1675,2787,20
25626178143,25626178141,-2,1232,2033,20
25626312871,25626312866,-5,885,1702,20
25632358669,25632358666,-3,842,1169,20
25633381150,25633381150,0,1429,2174,20
25633476213,25633476204,-9,1262,2288,20
25635025470,25635025467,-3,1240,2335,20
25637655779,25637655776,-3,1135,2656,20
25644891928,25644891924,-4,1188,2706,20
25645867431,25645867426,-5,25857,13039,20
25653067884,25653067881,-3,1733,2955,20
25654240891,25654240889,-2,1253,2630,20
25656623546,25656623555,9,12659,23701,20
25657025790,25657025787,-3,983,1762,20
25660581426,25660581425,-1,1395,1553,20
25662158994,25662158993,-1,1068,2306,20
25665141275,25665141270,-5,1120,2237,20
25665818590,25665818587,-3,663,2586,20
25666907218,25666907213,-5,1207,1561,20
25667613824,25667613842,18,453,1227,20
25677061697,25677061700,3,2620,1735,20
25677296204,25677296207,3,1129,2074,20
25678876361,25678876358,-3,1236,3139,20
25679753582,25679753601,19,970,1743,20
25680041507,25680041506,-1,615,2292,20
25680697660,25680697657,-3,1215,2412,20
25683777157,25683777155,-2,892,3685,20
25687094266,25687094264,-2,1079,2536,20
25689334053,25689334051,-2,1521,1842,20
25690046410,25690046408,-2,1280,2689,20
25693455342,25693455341,-1,1067,2068,20
25694161371,25694161365,-6,917,1980,20
25696522585,25696522583,-2,1229,2408,20
25703074731,25703074730,-1,1659,1325,20
25703839195,25703839190,-5,736,2812,20
25704825112,25704825122,10,14407,35790,20
25704935586,25704935581,-5,1236,2882,20
25715739914,25715739914,0,1454,2336,20
25716399942,25716399943,1,779,1098,20
25718865189,25718865195,6,4386,1071,20
25723386941,25723386937,-4,1216,2792,20
25723764092,25723764098,6,4563,2323,20
25724497938,25724497934,-4,1574,3961,20
25728678712,25728678709,-3,972,2517,20
25732472770,25732472767,-3,1139,2209,20
25733004789,25733004786,-3,1408,2738,20
25734982043,25734982040,-3,825,1698,20
25741775265,25741775264,-1,1281,2285,20
25744449803,25744449801,-2,1251,2235,20
25744966867,25744966865,-2,920,1421,20
25749074426,25749074422,-4,743,3071,20
25751062626,25751062623,-3,1369,2513,20
25755162342,25755162340,-2,1068,1689,20
25755604675,25755604671,-4,727,2032,20
25755840660,25755840667,7,251,785,20
25757232021,25757232025,4,1902,1507,20
25761413055,25761413051,-4,1053,2754,20
25765113739,25765113737,-2,1068,1375,20
25772757494,25772757504,10,14345,36294,20
25775909905,25775909901,-4,1355,3142,20
25784931883,25784931881,-2,1025,2107,20
25785450282,25785450277,-5,909,2152,20
25787456857,25787456854,-3,1035,2777,20
25788564375,25788564374,-1,714,2626,20
25788751610,25788751606,-4,1028,2148,20
25791229721,25791229716,-5,947,4208,20
25792133689,25792133690,1,1189,1677,20
25793879482,25793879480,-2,1874,2665,20
25797987146,25797987143,-3,1243,3085,20
25798648755,25798648752,-3,1120,2347,20
25802286422,25802286442,20,303,1937,20
25806779667,25806779665,-2,551,1771,20
25810570517,25810570514,-3,1053,2801,20
25811265562,25811265560,-2,1229,1810,20
25819705820,25819705814,-6,1215,3391,20
25821865637,25821865626,-11,55,414,20
25823921470,25823921468,-2,993,1628,20
25824470835,25824470832,-3,980,2468,20
25826101274,25826101281,7,4052,2363,20
25828847594,25828847590,-4,995,2674,20
25829069623,25829069619,-4,876,2160,20
25837184587,25837184582,-5,873,1994,20
25837839632,25837839626,-6,858,3368,20
25839890733,25839890730,-3,1182,2118,20
25846231664,25846231666,2,1647,1752,20
25846491332,25846491330,-2,1368,1281,20
25847811046,25847811043,-3,837,2746,20
25849148510,25849148508,-2,1241,1968,20
25849571947,25849571945,-2,1066,1804,20
25852941593,25852941601,8,8983,2114,20
25853720326,25853720343,17,442,913,20
25856880693,25856880691,-2,784,2050,20
25859209386,25859209385,-1,1001,1726,20
25859732509,25859732502,-7,1959,7091,20
25860201411,25860201409,-2,1114,1660,20
25865385349,25865385346,-3,1658,2475,20
25874188835,25874188835,0,761,1645,20
25877619764,25877619770,6,4022,1473,20
25878275877,25878275872,-5,1728,8918,20
25879690843,25879690839,-4,1340,2757,20
25882635155,25882635150,-5,1091,2901,20
25884267298,25884267297,-1,764,1224,20
25885150410,25885150412,2,1868,1603,20
25889579667,25889579662,-5,1089,3133,20
25892359418,25892359415,-3,726,2454,20
25896700131,25896700128,-3,706,2259,20
25898493827,25898493824,-3,1395,3201,20
25903295080,25903295078,-2,1285,2868,20
25906753642,25906753640,-2,1039,2273,20
25908056081,25908056080,-1,1019,1706,20
25909921412,25909921402,-10,25918,16064,20
25911357257,25911357253,-4,1334,1971,20
25912288796,25912288794,-2,1340,2148,20
25912779419,25912779417,-2,5176,10831,20
25913150900,25913150896,-4,842,1648,20
25915907506,25915907503,-3,1072,2007,20
25917594131,25917594129,-2,1231,2803,20
25923919214,25923919212,-2,1027,1952,20
25932799455,25932799459,4,3289,2156,20
25932998231,25932998229,-2,809,1826,20
25942557967,25942557965,-2,911,1975,20
25946072281,25946072277,-4,1387,2551,20
25946273529,25946273526,-3,1276,2828,20
25946897742,25946897734,-8,898,1738,20
25947753614,25947753609,-5,803,2175,20
25949633913,25949633911,-2,656,1651,20
25951846796,25951846794,-2,1099,1891,20
25954608279,25954608277,-2,995,2991,20
25955864855,25955864853,-2,1340,2105,20
25964078150,25964078147,-3,2222,5170,20
25965239047,25965239041,-6,1071,2668,20
25972442130,25972442126,-4,1056,2549,20
25972758176,25972758175,-1,1313,3396,20
25974321172,25974321169,-3,1085,3141,20
25976221054,25976221049,-5,901,2616,20
25977111482,25977111481,-1,889,1855,20
25979263405,25979263401,-4,1237,1600,20
25983207812,25983207810,-2,1355,1761,20
25984007518,25984007538,20,757,2673,20
25984460810,25984460807,-3,998,1989,20
25991288390,25991288386,-4,1235,2971,20
25992148466,25992148465,-1,1150,1695,20
25992210452,25992210470,18,1514,3312,20
25992620334,25992620333,-1,712,2538,20
25994036590,25994036586,-4,1076,2485,20
25995025989,25995025985,-4,1645,2486,20
25996561190,25996561188,-2,1106,1916,20
25998525986,25998525983,-3,759,1962,20
25999022180,25999022173,-7,1165,2742,20
26001522442,26001522438,-4,1033,2090,20
26001750622,26001750618,-4,1236,1561,20
26004486856,26004486850,-6,1359,3491,20
26004915510,26004915509,-1,1351,1796,20
26008836629,26008836627,-2,1755,3901,20
26015517869,26015517865,-4,932,2422,20
26020391201,26020391194,-7,1112,4121,20
26024052406,26024052402,-4,1230,2077,20
26026159030,26026159027,-3,1433,2561,20
26027403539,26027403535,-4,1099,2013,20
26028412823,26028412818,-5,1016,1792,20
26031397118,26031397118,0,1086,1850,20
26035307568,26035307565,-3,1285,3308,20
26035884936,26035884955,19,597,2982,20
26039708426,26039708423,-3,1207,1807,20
26040116336,26040116332,-4,1278,3510,20
26042950959,26042950950,-9,836,2436,20
26044829882,26044829881,-1,993,2804,20
26045868912,26045868907,-5,1069,3128,20
26046844015,26046844010,-5,865,3086,20
26047811724,26047811721,-3,1166,2406,20
26053871151,26053871153,2,850,2171,20
26054180958,26054180964,6,3345,1411,20
26054647454,26054647453,-1,1284,2088,20
26055114158,26055114156,-2,799,1669,20
26062439918,26062439915,-3,1243,3129,20
26064406887,26064406907,20,1401,1348,20
26065313073,26065313070,-3,1347,2408,20
26069742061,26069742055,-6,1130,2420,20
26071399493,26071399482,-11,26648,18028,20
26072962474,26072962471,-3,1008,1837,20
26076700371,26076700370,-1,1143,2388,20
26077370252,26077370250,-2,1142,1822,20
26078319142,26078319149,7,356,1504,20
26088275659,26088275656,-3,1107,2219,20
26090593944,26090593939,-5,1245,2582,20
26103054776,26103054772,-4,1368,3393,20
26104903899,26104903897,-2,1023,2864,20
26108246990,26108246990,0,1028,1556,20
26110156865,26110156871,6,2219,2230,20
26114366321,26114366320,-1,886,2090,20
26116080530,26116080527,-3,1029,1946,20
26116176213,26116176200,-13,1116,2172,20
26121334829,26121334825,-4,665,2775,20
26132678705,26132678700,-5,794,2072,20
26132888198,26132888218,20,1245,2212,20
26134202206,26134202206,0,1145,2448,20
26143145013,26143145010,-3,1067,2231,20
26144245790,26144245793,3,3466,2209,20
26144901528,26144901528,0,1813,1642,20
26148911562,26148911559,-3,942,2195,20
26150829455,26150829454,-1,1375,1765,20
26152521642,26152521640,-2,1445,1801,20
26155184630,26155184626,-4,1339,2974,20
26155871902,26155871898,-4,1006,2159,20
26156152966,26156152966,0,1130,1892,20
26158304986,26158304986,0,1146,1720,20
26161494292,26161494290,-2,1164,2487,20
26164734321,26164734326,5,2882,1553,20
26164974450,26164974447,-3,1087,2057,20
26166182704,26166182701,-3,1154,2206,20
26168566114,26168566108,-6,1152,2862,20
26172798956,26172798950,-6,1163,3087,20
26181810099,26181810098,-1,1051,1850,20
26182073906,26182073904,-2,1201,2561,20
26182343831,26182343848,17,920,2019,20
26187229476,26187229472,-4,1228,3313,20
26190961423,26190961422,-1,621,1120,20
26191243802,26191243799,-3,991,2777,20
26194322277,26194322275,-2,1027,1833,20
26196202838,26196202834,-4,927,2027,20
26201310614,26201310611,-3,789,2241,20
26204885268,26204885264,-4,1012,2993,20
26205348886,26205348883,-3,1080,2445,20
26206640830,26206640830,0,990,1894,20
26208263746,26208263740,-6,2436,7866,20
26210587293,26210587286,-7,1352,2509,20
26215539982,26215539984,2,1372,1847,20
26216292720,26216292721,1,6667,6681,20
26220828421,26220828417,-4,1317,2969,20
26225009927,26225009924,-3,1491,2714,20
26228211927,26228211922,-5,1041,2204,20
26231881586,26231881585,-1,922,2493,20
26234754843,26234754841,-2,1211,2510,20
26236996101,26236996107,6,4717,1247,20
26241585234,26241585232,-2,1137,1858,20
26251535410,26251535406,-4,1357,2349,20
26254353273,26254353269,-4,831,1496,20
26257798855,26257798853,-2,1465,2003,20
26258823881,26258823877,-4,1126,3170,20
26262413562,26262413559,-3,990,1858,20
26266856667,26266856664,-3,922,1568,20
26270332618,26270332617,-1,906,2312,20
26270931698,26270931699,1,1176,1513,20
