fTNear,fTFar,fDelT,fQNear,fQFar,d
12118919713,12118919710,-3,1203,2191,30
12120162027,12120162022,-5,629,2242,30
12123846663,12123846658,-5,1080,2312,30
12124405750,12124405745,-5,928,2190,30
12135262811,12135262806,-5,1229,3205,30
12135621610,12135621606,-4,1230,3532,30
12142337191,12142337192,1,1455,2416,30
12142800015,12142800010,-5,1236,3632,30
12148243634,12148243628,-6,1256,2756,30
12156792434,12156792431,-3,1181,2239,30
12163676255,12163676250,-5,1058,3166,30
12163905927,12163905924,-3,1169,2564,30
12166491970,12166491965,-5,1130,2675,30
12167559875,12167559872,-3,980,2418,30
12167639387,12167639382,-5,1157,2449,30
12169852539,12169852534,-5,1129,2571,30
12173315339,12173315334,-5,1021,3439,30
12178051615,12178051610,-5,990,3288,30
12180167094,12180167091,-3,1401,3302,30
12184997443,12184997438,-5,926,2774,30
12187784894,12187784886,-8,1168,4783,30
12188393041,12188393036,-5,2109,6898,30
12188699976,12188699975,-1,1208,2269,30
12192441201,12192441197,-4,942,3749,30
12194978360,12194978352,-8,1558,3525,30
12195663410,12195663405,-5,1071,2849,30
12200792939,12200792938,-1,1215,1362,30
12206017017,12206017015,-2,982,1780,30
12211341714,12211341710,-4,1175,2748,30
12213383920,12213383917,-3,1057,3656,30
12216188645,12216188640,-5,2004,3912,30
12221926959,12221926949,-10,936,2844,30
12225437269,12225437266,-3,592,1749,30
12227313880,12227313874,-6,1065,3744,30
12238628386,12238628381,-5,796,2540,30
12239057817,12239057813,-4,854,2896,30
12240810777,12240810784,7,4696,2779,30
12242947901,12242947898,-3,968,3045,30
12246781187,12246781186,-1,1221,1978,30
12247189215,12247189211,-4,1281,3095,30
12250197082,12250197086,4,2244,1302,30
12251173463,12251173461,-2,813,2535,30
12252043482,12252043485,3,1398,1721,30
12252773062,12252773075,13,310,853,30
12256057394,12256057389,-5,1292,4611,30
12261577449,12261577442,-7,1076,2903,30
12262176010,12262176006,-4,843,2456,30
12263861342,12263861338,-4,2288,4960,30
12265947987,12265947981,-6,1191,2393,30
12266296786,12266296782,-4,1277,3411,30
12266763597,12266763593,-4,905,2790,30
12267003523,12267003540,17,511,2772,30
12268984102,12268984099,-3,1253,2953,30
12269128378,12269128374,-4,737,3023,30
12271368675,12271368677,2,3149,2597,30
12276541902,12276541897,-5,1210,2663,30
12283690179,12283690173,-6,985,2397,30
12292885203,12292885198,-5,1026,2870,30
12293511576,12293511582,6,418,996,30
12298823936,12298823941,5,6712,2780,30
12300156170,12300156167,-3,1233,2668,30
12301564453,12301564447,-6,927,3262,30
12305813270,12305813264,-6,807,3716,30
12311229149,12311229144,-5,1337,2559,30
12316002037,12316002032,-5,997,3107,30
12317815776,12317815769,-7,1216,3910,30
12318268857,12318268854,-3,1210,3034,30
12322455572,12322455567,-5,1284,3592,30
12326605193,12326605190,-3,1473,2969,30
12333271186,12333271184,-2,1844,2967,30
12336252311,12336252308,-3,1038,2843,30
12339340353,12339340350,-3,738,2757,30
12340589500,12340589495,-5,1582,3836,30
12341456575,12341456570,-5,975,2779,30
12341638566,12341638560,-6,1152,2410,30
12343252159,12343252157,-2,961,2312,30
12348440394,12348440390,-4,1220,3425,30
12350720221,12350720225,4,2235,1524,30
12354380824,12354380821,-3,1391,3665,30
12360198675,12360198666,-9,786,1957,30
12362558671,12362558666,-5,1037,2336,30
12363001849,12363001844,-5,837,2274,30
12369507998,12369507997,-1,992,2340,30
12370099071,12370099066,-5,667,3207,30
12373318654,12373318650,-4,817,2057,30
12375812303,12375812300,-3,1011,2332,30
12376485139,12376485128,-11,858,1848,30
12376540235,12376540240,5,2410,1614,30
12376873925,12376873922,-3,1178,2911,30
12377325530,12377325550,20,843,2309,30
12379743116,12379743112,-4,1027,3191,30
12379866425,12379866422,-3,1089,2235,30
12383295515,12383295510,-5,993,2757,30
12384191746,12384191765,19,1009,3943,30
12389912074,12389912067,-7,962,2333,30
12390834371,12390834367,-4,1019,3146,30
12391422922,12391422937,15,1076,2384,30
12397477433,12397477432,-1,982,947,30
12399429116,12399429127,11,32764,44666,30
12406571074,12406571070,-4,1078,2662,30
12419406279,12419406273,-6,701,3874,30
12423287507,12423287503,-4,1102,2697,30
12425206456,12425206454,-2,1429,2370,30
12431050239,12431050234,-5,1281,4309,30
12437207682,12437207677,-5,838,2191,30
12439571642,12439571643,1,924,1135,30
12442381143,12442381149,6,2462,1956,30
12445967672,12445967667,-5,1146,1920,30
12447694378,12447694372,-6,777,2503,30
12447765653,12447765648,-5,1634,3400,30
12447990042,12447990038,-4,1135,3240,30
12458342276,12458342272,-4,961,2378,30
12458728554,12458728550,-4,1578,2769,30
12460806911,12460806908,-3,985,1807,30
12461067376,12461067398,22,658,2183,30
12464978015,12464978010,-5,851,3438,30
12465334195,12465334182,-13,200,1059,30
12468558947,12468558943,-4,1034,2940,30
12469996827,12469996823,-4,984,2533,30
12473794707,12473794715,8,20277,41986,30
12481974184,12481974180,-4,1212,3130,30
12484496730,12484496729,-1,2371,4471,30
12485334557,12485334550,-7,1208,3087,30
12493911601,12493911598,-3,1022,3001,30
12497665162,12497665157,-5,1168,3060,30
12497733073,12497733070,-3,1290,2644,30
12502854675,12502854670,-5,1015,2888,30
12503180332,12503180347,15,1068,2030,30
12506345342,12506345339,-3,1130,3275,30
12506654821,12506654816,-5,1101,4260,30
12512386955,12512386951,-4,1004,1937,30
12516781939,12516781933,-6,1102,2977,30
12518218651,12518218671,20,195,1284,30
12519664254,12519664250,-4,1512,2384,30
12524095995,12524095989,-6,1151,3201,30
12525795423,12525795418,-5,1138,4617,30
12527321210,12527321203,-7,871,2098,30
12529379019,12529379016,-3,1260,3334,30
12535731518,12535731511,-7,983,2525,30
12536294313,12536294309,-4,1556,3445,30
12536910822,12536910818,-4,1123,2942,30
12540667332,12540667313,-19,1189,3774,30
12540836169,12540836182,13,47,1654,30
12545975437,12545975433,-4,1118,2185,30
12547489432,12547489425,-7,1353,2546,30
12547702478,12547702474,-4,1228,3439,30
12557763195,12557763203,8,2140,1127,30
12559274035,12559274029,-6,1227,4038,30
12563544509,12563544511,2,2478,2080,30
12566495590,12566495585,-5,1176,2881,30
12566888082,12566888090,8,3262,1552,30
12567163001,12567162996,-5,1143,2579,30
12569591486,12569591483,-3,1164,3393,30
12570929793,12570929790,-3,890,2613,30
12576141109,12576141106,-3,1243,2391,30
12586638935,12586638930,-5,1091,2799,30
12589657830,12589657837,7,2204,1152,30
12599848365,12599848361,-4,1052,2918,30
12602776240,12602776235,-5,1201,3365,30
12604236629,12604236625,-4,1416,2323,30
12613735714,12613735710,-4,974,2563,30
12615076062,12615076065,3,1104,1149,30
12619437720,12619437716,-4,1403,2699,30
12619766442,12619766437,-5,896,3655,30
12620078517,12620078511,-6,859,3360,30
12620747082,12620747080,-2,1167,2840,30
12621812301,12621812295,-6,810,1965,30
12623861123,12623861119,-4,939,3040,30
12627484138,12627484133,-5,960,2663,30
12628605772,12628605771,-1,2227,3883,30
12630514038,12630514033,-5,1220,2653,30
12637622226,12637622211,-15,51,819,30
12646860750,12646860742,-8,965,4483,30
12646958976,12646958995,19,803,2234,30
12649420947,12649420940,-7,862,2790,30
12650287712,12650287706,-6,1100,2750,30
12652541989,12652541984,-5,1407,3009,30
12652756715,12652756730,15,82,1356,30
12653734575,12653734570,-5,1364,3488,30
12654418425,12654418421,-4,928,2505,30
12658153809,12658153790,-19,909,2532,30
12661172049,12661172043,-6,1057,2120,30
12661220891,12661220887,-4,80,1012,30
12664579435,12664579433,-2,982,2762,30
12668890418,12668890412,-6,1267,3186,30
12671181201,12671181197,-4,894,2698,30
12678074387,12678074380,-7,1230,3772,30
12683211168,12683211179,11,11240,39330,30
12684171077,12684171073,-4,1043,2886,30
12686144930,12686144925,-5,1053,3313,30
12688361426,12688361421,-5,1053,2979,30
12693811960,12693811955,-5,1410,3137,30
12700905169,12700905163,-6,720,3296,30
12704011522,12704011518,-4,830,3281,30
12704521790,12704521786,-4,929,2710,30
12709579978,12709579974,-4,1038,2224,30
12713086579,12713086575,-4,861,3184,30
12713712032,12713712026,-6,1108,3875,30
12714783439,12714783434,-5,721,2776,30
12718978851,12718978847,-4,690,1896,30
12722197097,12722197090,-7,676,3522,30
12728727699,12728727681,-18,951,2281,30
12730279163,12730279160,-3,1052,2195,30
12735124573,12735124569,-4,980,3511,30
12743304210,12743304205,-5,955,2198,30
12746585963,12746585958,-5,1025,2892,30
12747334794,12747334790,-4,968,2521,30
12747414503,12747414497,-6,902,2262,30
12747974497,12747974498,1,2101,2412,30
12749172969,12749172962,-7,1420,4991,30
12763606042,12763606038,-4,1072,2252,30
12765464073,12765464069,-4,1115,2612,30
12769687088,12769687082,-6,1089,2022,30
12774436519,12774436514,-5,1284,4249,30
12776332723,12776332721,-2,1893,2591,30
12780503578,12780503577,-1,1599,1950,30
12784207447,12784207442,-5,888,2891,30
12785140975,12785140988,13,39881,15379,30
12786081497,12786081493,-4,1316,2714,30
12786232699,12786232691,-8,824,4732,30
12798302441,12798302437,-4,1225,2307,30
12805577465,12805577461,-4,1040,3028,30
12810632781,12810632778,-3,713,2888,30
12813132434,12813132429,-5,1691,3279,30
12819318426,12819318422,-4,1340,3098,30
12821278629,12821278625,-4,663,3168,30
12821809675,12821809690,15,337,1291,30
12823819922,12823819917,-5,854,1699,30
12830943862,12830943858,-4,939,2694,30
12831072283,12831072277,-6,779,2580,30
12832913906,12832913901,-5,729,1893,30
12840118072,12840118067,-5,1147,3738,30
12840344964,12840344960,-4,1025,2488,30
12843355650,12843355647,-3,1015,2597,30
12846696464,12846696458,-6,1081,2819,30
12850873246,12850873241,-5,706,1905,30
12852240338,12852240338,0,2292,3235,30
12857491635,12857491633,-2,1070,2091,30
12858416934,12858416931,-3,1232,2795,30
12860303809,12860303804,-5,1012,3014,30
12860336225,12860336219,-6,1317,3705,30
12867596450,12867596447,-3,1065,3181,30
12868086397,12868086396,-1,1513,2156,30
12873206543,12873206535,-8,963,3570,30
12878640735,12878640730,-5,860,2100,30
12880031466,12880031465,-1,1263,2526,30
12881120130,12881120126,-4,1464,4029,30
12882636382,12882636379,-3,1313,2520,30
12883551933,12883551930,-3,956,1125,30
12885157798,12885157791,-7,1010,2511,30
12885325288,12885325308,20,174,1071,30
12885911991,12885911989,-2,997,3553,30
12895157534,12895157528,-6,1024,2961,30
12895258689,12895258711,22,281,1690,30
12896940378,12896940373,-5,768,2187,30
12899021217,12899021217,0,1651,2058,30
12899948763,12899948762,-1,6497,13345,30
12905510804,12905510821,17,493,1521,30
12910757532,12910757529,-3,1372,2701,30
12912872374,12912872370,-4,784,2378,30
12915532361,12915532357,-4,1062,2805,30
12916053186,12916053166,-20,1331,3328,30
12916466847,12916466843,-4,1117,4570,30
12923149483,12923149478,-5,803,1965,30
12923320915,12923320922,7,15,681,30
12928988157,12928988152,-5,1220,4088,30
12929416247,12929416242,-5,1147,2913,30
12933176470,12933176473,3,1876,1883,30
12934233410,12934233406,-4,911,3498,30
12935137477,12935137473,-4,787,2336,30
12935227771,12935227766,-5,879,3133,30
12936918135,12936918130,-5,1952,6794,30
12939244172,12939244190,18,1079,2722,30
12940290524,12940290522,-2,1038,2522,30
12942526266,12942526264,-2,992,1783,30
12951076362,12951076382,20,1053,3564,30
12956874850,12956874845,-5,854,3707,30
12957689893,12957689886,-7,1091,2551,30
12960288746,12960288741,-5,1124,2536,30
12964072490,12964072486,-4,1138,3048,30
12968008018,12968008013,-5,1347,3225,30
12968510293,12968510287,-6,1502,3336,30
12973397618,12973397613,-5,1091,2453,30
12977778437,12977778433,-4,827,2195,30
12978544634,12978544614,-20,14,1217,30
12979561563,12979561577,14,948,2736,30
12979649778,12979649760,-18,938,2878,30
12985089935,12985089930,-5,788,2946,30
12986343167,12986343163,-4,980,2184,30
12987566803,12987566798,-5,520,2380,30
12989555212,12989555205,-7,1246,2812,30
13003949730,13003949725,-5,979,2301,30
13009147997,13009147998,1,1934,2158,30
13017059449,13017059444,-5,1214,3195,30
13018779696,13018779691,-5,32151,13434,30
13019443609,13019443605,-4,738,2326,30
13019821152,13019821146,-6,881,2771,30
13021926809,13021926803,-6,816,2471,30
13024686239,13024686234,-5,1305,2899,30
13025758798,13025758793,-5,874,1903,30
13032700333,13032700331,-2,431,392,30
13034571527,13034571533,6,2383,1570,30
13040906417,13040906413,-4,1049,3642,30
13042679075,13042679070,-5,885,2539,30
13042709481,13042709501,20,246,1061,30
13051033123,13051033118,-5,902,2580,30
13051696747,13051696759,12,841,3257,30
13053197709,13053197690,-19,327,897,30
13057553285,13057553280,-5,827,3356,30
13064931995,13064931990,-5,1065,2912,30
13065776502,13065776496,-6,1000,3381,30
13074114377,13074114374,-3,697,1700,30
13074702126,13074702119,-7,792,2360,30
13076180130,13076180125,-5,856,4664,30
13077279891,13077279885,-6,1294,3606,30
13078532314,13078532309,-5,1504,3021,30
13083718227,13083718225,-2,1792,2422,30
13084897095,13084897090,-5,1046,3114,30
13085298012,13085298029,17,1052,3418,30
13086773778,13086773773,-5,1164,3901,30
13087123621,13087123626,5,2754,1455,30
13088279673,13088279676,3,3247,2453,30
13091761338,13091761334,-4,871,2309,30
13095681680,13095681687,7,3319,1315,30
13097126008,13097126004,-4,1002,2405,30
13099658557,13099658553,-4,1198,3303,30
13099802347,13099802341,-6,1043,3713,30
13102928935,13102928930,-5,996,3165,30
13104493634,13104493630,-4,1037,3669,30
13104789740,13104789733,-7,972,4378,30
13106402454,13106402451,-3,923,2735,30
13109813239,13109813239,0,982,1880,30
13109903045,13109903041,-4,779,1118,30
13123328461,13123328463,2,2715,2005,30
13123397846,13123397841,-5,698,2559,30
13126211848,13126211843,-5,766,2182,30
13128614809,13128614806,-3,1204,3770,30
13130295733,13130295729,-4,831,2921,30
13137846356,13137846351,-5,1065,2717,30
13139123156,13139123153,-3,932,3156,30
13139175448,13139175451,3,114,950,30
13141685955,13141685949,-6,1020,2365,30
13141997990,13141997985,-5,1297,2715,30
13145840405,13145840400,-5,894,2879,30
13147692446,13147692441,-5,725,3330,30
13150171371,13150171366,-5,1373,2753,30
13151128608,13151128610,2,1393,1315,30
13162027591,13162027588,-3,1086,2124,30
13163898926,13163898931,5,1006,979,30
13167578239,13167578234,-5,638,2217,30
13170789334,13170789330,-4,917,2725,30
13177296136,13177296132,-4,1341,3744,30
13179591502,13179591497,-5,1024,2793,30
13185974769,13185974764,-5,1074,2931,30
13189129471,13189129467,-4,757,1982,30
13196298239,13196298234,-5,1506,3742,30
13205406505,13205406500,-5,1556,4223,30
13208047126,13208047121,-5,989,2755,30
13211148110,13211148114,4,1470,1144,30
13220229034,13220229031,-3,670,1726,30
13220301316,13220301311,-5,1265,2292,30
13232198113,13232198109,-4,1271,3805,30
13235843139,13235843134,-5,1019,3065,30
13237281711,13237281709,-2,1161,3291,30
13239713765,13239713767,2,3505,2884,30
13242443135,13242443134,-1,7370,11011,30
13247395199,13247395194,-5,1357,4072,30
13247810378,13247810373,-5,1131,2711,30
13261882378,13261882373,-5,967,2546,30
13263260238,13263260235,-3,1108,2770,30
13267396691,13267396685,-6,941,1747,30
13268270463,13268270459,-4,779,1640,30
13268368138,13268368155,17,1010,2218,30
13270232570,13270232567,-3,1156,2083,30
13272984107,13272984104,-3,526,1363,30
13276111951,13276111948,-3,1134,2568,30
13278853238,13278853230,-8,5189,15137,30
13279631243,13279631237,-6,814,3033,30
13280106492,13280106489,-3,1355,4502,30
13282726167,13282726162,-5,805,2934,30
13285607523,13285607526,3,1500,1065,30
13290149071,13290149067,-4,559,2517,30
13290884376,13290884382,6,12339,2581,30
13293565887,13293565882,-5,974,1792,30
13293971509,13293971503,-6,1263,3465,30
13294906203,13294906200,-3,796,2386,30
13296541163,13296541161,-2,870,2985,30
13296966510,13296966506,-4,1023,2732,30
13300978401,13300978398,-3,1129,3345,30
13301913567,13301913564,-3,1035,2976,30
13303343739,13303343735,-4,1124,3252,30
13306132947,13306132942,-5,870,2982,30
13306928714,13306928701,-13,201,940,30
13310260863,13310260858,-5,796,1888,30
13310369600,13310369587,-13,1320,2253,30
13311186143,13311186139,-4,1499,3663,30
13316781178,13316781175,-3,1614,3452,30
13320439113,13320439111,-2,1237,1386,30
13321207378,13321207375,-3,1085,3014,30
13322017562,13322017558,-4,1414,4060,30
13327034262,13327034260,-2,1668,3105,30
13327112856,13327112859,3,205,728,30
13335689027,13335689021,-6,751,1917,30
13335764651,13335764670,19,124,1141,30
13336028449,13336028457,8,294,1683,30
13344475170,13344475174,4,3212,2585,30
13346541874,13346541869,-5,578,2683,30
13353864142,13353864137,-5,1425,2043,30
13364375867,13364375862,-5,700,1813,30
13368831666,13368831668,2,3308,2468,30
13376881763,13376881758,-5,972,1950,30
13376986790,13376986787,-3,811,2385,30
13379616366,13379616362,-4,918,2972,30
13389814322,13389814320,-2,816,2095,30
13390795962,13390795960,-2,887,1943,30
13391513358,13391513354,-4,1329,2870,30
13397849813,13397849811,-2,863,2108,30
13398091954,13398091950,-4,1152,3334,30
13398509078,13398509073,-5,1060,2560,30
13401596415,13401596414,-1,839,2300,30
13403565707,13403565701,-6,1062,3346,30
13407533741,13407533737,-4,1212,2988,30
13408171597,13408171590,-7,1136,3686,30
13409602342,13409602337,-5,589,1421,30
13411858349,13411858358,9,15257,23973,30
13416797484,13416797480,-4,1296,3543,30
13419243081,13419243076,-5,1124,2932,30
13420883942,13420883942,0,4161,6242,30
13426172400,13426172414,14,664,2773,30
13427608010,13427608005,-5,1053,2945,30
13431892892,13431892888,-4,917,4446,30
13437110693,13437110695,2,19395,25071,30
13439519678,13439519673,-5,2061,7015,30
13442553517,13442553511,-6,877,4128,30
13443588034,13443588054,20,532,1419,30
13444661882,13444661881,-1,2393,3225,30
13445986534,13445986529,-5,1240,4407,30
13451241944,13451241959,15,578,2374,30
13452077646,13452077640,-6,1481,3004,30
13455291630,13455291626,-4,987,2149,30
13455434839,13455434835,-4,750,1559,30
13455553851,13455553835,-16,814,1735,30
13455864482,13455864470,-12,1228,3277,30
13458890611,13458890606,-5,1012,2761,30
13464100838,13464100834,-4,972,2781,30
13464594874,13464594860,-14,182,921,30
13464724250,13464724245,-5,1348,2678,30
13465595273,13465595274,1,2091,1479,30
13466809492,13466809497,5,4793,1320,30
13468718815,13468718810,-5,1297,2725,30
13475411841,13475411837,-4,960,3338,30
13477199327,13477199322,-5,1345,4351,30
13481085869,13481085878,9,1879,753,30
13481464189,13481464193,4,1606,1542,30
13484212741,13484212746,5,2154,1319,30
13486015021,13486015017,-4,341,1269,30
13489534995,13489534990,-5,1144,3500,30
13490973433,13490973429,-4,1566,3467,30
13495693641,13495693646,5,2382,1211,30
13503256069,13503256064,-5,886,2731,30
13513893003,13513892999,-4,1001,3200,30
13514965577,13514965574,-3,1343,3004,30
13525522117,13525522112,-5,917,2078,30
13537631086,13537631080,-6,1287,3566,30
13540156819,13540156814,-5,928,1912,30
13540299548,13540299567,19,744,2171,30
13542731915,13542731909,-6,858,2552,30
13546391835,13546391832,-3,687,2529,30
13551333748,13551333743,-5,1083,2729,30
13554200726,13554200721,-5,1468,2857,30
13556042878,13556042876,-2,564,1323,30
13564470443,13564470439,-4,1188,3079,30
13578506394,13578506389,-5,1234,2725,30
13580572386,13580572385,-1,1213,2494,30
13580975161,13580975157,-4,1329,2856,30
13584694934,13584694930,-4,746,3293,30
13585091590,13585091587,-3,1296,1999,30
13586598478,13586598473,-5,757,2801,30
13587192793,13587192789,-4,1105,2811,30
13590411562,13590411558,-4,995,2948,30
13594055471,13594055466,-5,1141,2452,30
13598711611,13598711609,-2,905,3006,30
13601781944,13601781938,-6,1135,2599,30
13602348102,13602348098,-4,744,2461,30
13607900760,13607900755,-5,3752,10507,30
13611395783,13611395778,-5,1305,3815,30
13612007541,13612007537,-4,1280,4662,30
13617612016,13617612011,-5,738,1911,30
13621011075,13621011071,-4,773,2754,30
13636354279,13636354274,-5,1127,2429,30
13637939259,13637939258,-1,85,914,30
13641668963,13641668959,-4,811,1699,30
13644816686,13644816682,-4,1038,3594,30
13649335872,13649335890,18,659,2965,30
13652846197,13652846191,-6,946,3591,30
13654367802,13654367809,7,7509,2796,30
13659138066,13659138061,-5,1164,3344,30
13661155598,13661155594,-4,634,1613,30
13666248456,13666248452,-4,968,2679,30
13669333907,13669333902,-5,879,1333,30
13670036077,13670036072,-5,1301,2605,30
13670326356,13670326375,19,368,1346,30
13672505433,13672505429,-4,957,3299,30
13672913358,13672913353,-5,1042,4297,30
13675115774,13675115771,-3,806,1924,30
13678792915,13678792918,3,3544,3740,30
13684775320,13684775314,-6,1177,3095,30
13686622880,13686622875,-5,1186,2894,30
13690432393,13690432390,-3,1554,3156,30
13693713505,13693713500,-5,1095,2941,30
13694018525,13694018523,-2,957,1274,30
13699076447,13699076446,-1,1055,2059,30
13702005303,13702005299,-4,1051,2366,30
13708451126,13708451122,-4,1019,3399,30
13708491993,13708491973,-20,1129,3348,30
13710145897,13710145892,-5,1316,3393,30
13716271304,13716271307,3,1502,1214,30
13721694770,13721694772,2,1956,1734,30
13722223073,13722223069,-4,986,2474,30
13722965785,13722965781,-4,1065,2144,30
13727362170,13727362174,4,1385,1238,30
13737918200,13737918213,13,371,1209,30
13738110015,13738109992,-23,2388,1346,30
13741023461,13741023456,-5,634,2598,30
13747487926,13747487922,-4,1021,3309,30
13749552675,13749552692,17,660,2893,30
13754190171,13754190165,-6,921,2497,30
13756344806,13756344801,-5,618,2705,30
13757849182,13757849179,-3,1246,2729,30
13757968002,13757968019,17,537,1849,30
13758094522,13758094515,-7,227,984,30
13758647419,13758647414,-5,1903,3436,30
13759414009,13759414012,3,307,1049,30
13763212289,13763212282,-7,933,2876,30
13764871094,13764871089,-5,802,2989,30
13765497590,13765497585,-5,1465,6513,30
13774107695,13774107686,-9,772,2412,30
13782257990,13782257986,-4,962,3528,30
13784234196,13784234191,-5,1247,3066,30
13785772371,13785772367,-4,867,1567,30
13789934022,13789934017,-5,1280,3073,30
13791974587,13791974582,-5,959,2769,30
13796747810,13796747805,-5,1304,4166,30
13803130456,13803130452,-4,868,1973,30
13807204478,13807204474,-4,1350,2967,30
13812350431,13812350426,-5,1136,3391,30
13813716920,13813716915,-5,1018,2966,30
13824031117,13824031111,-6,819,3506,30
13831155146,13831155143,-3,1171,2908,30
13835891201,13835891204,3,7950,20893,30
13837396587,13837396583,-4,915,3581,30
13839449495,13839449494,-1,785,1659,30
13850513775,13850513770,-5,761,3294,30
13850868420,13850868438,18,1149,3164,30
13857975595,13857975593,-2,959,1864,30
13862954377,13862954373,-4,862,3336,30
13868677846,13868677842,-4,1461,3442,30
13869570626,13869570623,-3,1045,1911,30
13871363338,13871363335,-3,773,2931,30
13872950545,13872950538,-7,1233,3306,30
13876295307,13876295304,-3,1175,2686,30
13878713714,13878713710,-4,721,1995,30
13878777003,13878777006,3,360,1048,30
13885365798,13885365798,0,1120,978,30
13889662518,13889662515,-3,1000,3033,30
13890338614,13890338610,-4,942,2303,30
13892138767,13892138762,-5,951,3526,30
13898686218,13898686217,-1,1589,2284,30
13898996531,13898996528,-3,1033,2204,30
13907200545,13907200545,0,2819,3107,30
13908915407,13908915402,-5,1217,2912,30
13913220971,13913220968,-3,1060,1660,30
13920059708,13920059698,-10,405,31,30
13923819105,13923819113,8,3016,1321,30
13927034442,13927034438,-4,805,2419,30
13928188786,13928188781,-5,931,3189,30
13930765966,13930765962,-4,591,1517,30
13933748613,13933748616,3,932,2076,30
13938184426,13938184421,-5,1039,3076,30
13945694830,13945694834,4,2242,1105,30
13947541187,13947541181,-6,1208,2961,30
13947649259,13947649278,19,618,3768,30
13947774519,13947774522,3,35432,43387,30
13958067064,13958067058,-6,826,2030,30
13960905789,13960905784,-5,975,2883,30
13966802697,13966802697,0,2735,2733,30
13967892703,13967892698,-5,1184,2968,30
13971148575,13971148571,-4,975,2542,30
13971348086,13971348080,-6,857,2948,30
13973088510,13973088506,-4,812,1797,30
13973944466,13973944464,-2,679,1928,30
13975446174,13975446170,-4,869,1929,30
13976255779,13976255773,-6,1186,3305,30
13977349313,13977349309,-4,1389,4399,30
13979500776,13979500757,-19,938,3239,30
13982307231,13982307225,-6,1060,4054,30
13993986674,13993986669,-5,1137,3926,30
13997501373,13997501370,-3,1593,2831,30
13998189093,13998189091,-2,1825,2348,30
13999205266,13999205262,-4,803,1615,30
13999614297,13999614317,20,919,2827,30
14004201631,14004201626,-5,845,2558,30
14009995803,14009995798,-5,938,2567,30
14013217843,14013217838,-5,1216,3044,30
14015308116,14015308113,-3,756,2771,30
14025184425,14025184418,-7,857,3024,30
14025504080,14025504089,9,318,1642,30
14027565531,14027565533,2,1087,1669,30
14028353140,14028353134,-6,769,2610,30
14030618210,14030618206,-4,706,2059,30
14032017978,14032017977,-1,959,1948,30
14033861533,14033861528,-5,1027,3243,30
14037786832,14037786827,-5,823,3200,30
14043125088,14043125086,-2,1475,3003,30
14052249148,14052249142,-6,1070,2026,30
14056309794,14056309789,-5,701,2425,30
14056663255,14056663253,-2,929,2395,30
14061742783,14061742780,-3,687,2462,30
14065595035,14065595029,-6,1165,3515,30
14070951039,14070951035,-4,1162,2663,30
14079041526,14079041522,-4,1121,2321,30
14079563506,14079563503,-3,1305,2319,30
14080984218,14080984212,-6,838,3079,30
14082854090,14082854086,-4,1166,2530,30
14086121018,14086121010,-8,991,2870,30
14086917914,14086917907,-7,1143,3964,30
14088501975,14088501971,-4,1369,3595,30
14089269592,14089269585,-7,845,1904,30
14095433774,14095433774,0,1291,1535,30
14095846330,14095846346,16,210,952,30
14100108625,14100108625,0,978,2277,30
14101725124,14101725118,-6,842,3065,30
14103765299,14103765296,-3,1111,2240,30
14111838366,14111838363,-3,959,2887,30
14120269935,14120269931,-4,796,2933,30
14121098565,14121098559,-6,1429,2913,30
14127011497,14127011493,-4,1178,2212,30
14132245235,14132245233,-2,1369,2532,30
14136895015,14136895009,-6,956,2267,30
14137503145,14137503161,16,888,2896,30
14138729292,14138729295,3,2072,1316,30
14159830329,14159830325,-4,1438,2475,30
14163894265,14163894260,-5,1079,3508,30
14167463867,14167463864,-3,773,2145,30
14171828126,14171828121,-5,712,3819,30
14185228459,14185228457,-2,6503,11466,30
14188529174,14188529169,-5,1437,3337,30
14190516591,14190516587,-4,810,2375,30
14192167967,14192167962,-5,1239,3371,30
14193980303,14193980298,-5,1293,2729,30
14197418541,14197418536,-5,1332,3158,30
14204546162,14204546154,-8,1424,7865,30
14215213118,14215213124,6,9141,41209,30
14216892705,14216892702,-3,969,1825,30
14219385311,14219385307,-4,606,3121,30
14221750739,14221750734,-5,958,3412,30
14223310767,14223310762,-5,769,3126,30
14228473687,14228473682,-5,922,2963,30
14228647811,14228647806,-5,1035,2629,30
14228988916,14228988910,-6,1513,4190,30
14233118847,14233118841,-6,831,1907,30
14237599486,14237599483,-3,1608,3117,30
14247195271,14247195269,-2,881,2392,30
14248555032,14248555026,-6,920,1904,30
14252357206,14252357204,-2,1041,2156,30
14256385058,14256385057,-1,1090,1839,30
14258367605,14258367600,-5,1231,3710,30
14259449402,14259449398,-4,1210,2717,30
14260156419,14260156427,8,273,1528,30
14261655757,14261655751,-6,1079,2645,30
14262407250,14262407245,-5,823,2478,30
14262465457,14262465457,0,1339,1306,30
14265141043,14265141038,-5,1072,3064,30
14270522630,14270522635,5,3290,1559,30
14271511415,14271511411,-4,1149,2402,30
14273574135,14273574133,-2,720,1466,30
14274253112,14274253101,-11,15,1868,30
14274739232,14274739253,21,561,2418,30
14275399449,14275399444,-5,1163,1838,30
14277241358,14277241357,-1,968,1378,30
14278399773,14278399762,-11,3835,13669,30
14293476673,14293476669,-4,2761,5402,30
14294286350,14294286350,0,1294,2464,30
14295228101,14295228098,-3,1024,1960,30
14297023332,14297023326,-6,1098,3378,30
