fTNear,fTFar,fDelT,fQNear,fQFar,d
11466606935,11466606941,6,2081,1554,-30
11467341949,11467341946,-3,27508,7694,-30
11467375739,11467375740,1,1724,2444,-30
11468164776,11468164781,5,3654,2092,-30
11470614454,11470614459,5,2848,1255,-30
11477402485,11477402485,0,3563,4049,-30
11478481900,11478481906,6,2287,1015,-30
11480104394,11480104395,1,2666,3061,-30
11482731791,11482731785,-6,1104,2541,-30
11485790578,11485790585,7,2519,1331,-30
11486576073,11486576079,6,1432,1041,-30
11486987423,11486987430,7,1901,859,-30
11488918846,11488918850,4,2269,1485,-30
11492412122,11492412127,5,1981,1345,-30
11510092114,11510092118,4,6097,2844,-30
11510485009,11510485014,5,1447,1345,-30
11510648975,11510648954,-21,1542,580,-30
11512668202,11512668206,4,2453,1250,-30
11521332665,11521332670,5,1841,1632,-30
11525532406,11525532410,4,2922,1587,-30
11528929902,11528929907,5,2412,1671,-30
11530107213,11530107210,-3,1477,3805,-30
11530821830,11530821834,4,1666,1480,-30
11531385638,11531385642,4,1532,1380,-30
11539323159,11539323163,4,1632,1389,-30
11540209376,11540209381,5,2141,1065,-30
11544613770,11544613774,4,1897,1142,-30
11544736213,11544736192,-21,1498,613,-30
11545638584,11545638588,4,1974,923,-30
11546960546,11546960531,-15,2429,906,-30
11552072160,11552072163,3,2743,1228,-30
11553640142,11553640147,5,2634,974,-30
11553950203,11553950210,7,2880,1368,-30
11554110225,11554110230,5,2045,1830,-30
11557412730,11557412734,4,2152,1282,-30
11559217242,11559217248,6,2397,1555,-30
11569832587,11569832579,-8,725,4654,-30
11576517326,11576517331,5,2647,1353,-30
11577259838,11577259844,6,2908,1881,-30
11579615350,11579615355,5,2633,1352,-30
11580496809,11580496812,3,2182,1348,-30
11581041844,11581041850,6,2582,1384,-30
11583787076,11583787083,7,1788,1212,-30
11585860317,11585860321,4,2065,1564,-30
11591339202,11591339206,4,2333,1238,-30
11596377934,11596377938,4,2177,1619,-30
11597756513,11597756520,7,2652,1080,-30
11601726334,11601726339,5,2258,1651,-30
11604020148,11604020153,5,2167,1253,-30
11606069604,11606069611,7,2193,1277,-30
11607647062,11607647067,5,2386,1640,-30
11609007161,11609007165,4,2564,1357,-30
11610792534,11610792538,4,1809,878,-30
11613094907,11613094914,7,7626,1327,-30
11622216307,11622216311,4,1863,1167,-30
11633621262,11633621257,-5,992,4275,-30
11637304177,11637304181,4,2882,1426,-30
11642188694,11642188682,-12,542,381,-30
11643922110,11643922115,5,1373,1131,-30
11644074904,11644074906,2,1258,1212,-30
11648261864,11648261866,2,1466,1445,-30
11659351040,11659351045,5,2555,1261,-30
11661906865,11661906870,5,2767,1593,-30
11667610550,11667610554,4,1940,1267,-30
11669200769,11669200775,6,3071,1674,-30
11670061511,11670061514,3,1386,936,-30
11677905878,11677905873,-5,567,3002,-30
11680011950,11680011951,1,1151,841,-30
11680568089,11680568093,4,2465,1237,-30
11685321124,11685321129,5,2660,2308,-30
11689929347,11689929353,6,2206,1389,-30
11689966164,11689966148,-16,1712,1131,-30
11693077474,11693077478,4,2095,1554,-30
11698021292,11698021297,5,2015,1104,-30
11704422811,11704422818,7,2373,1418,-30
11714164980,11714164986,6,2777,1206,-30
11714666013,11714666019,6,1345,1080,-30
11715342015,11715342018,3,1783,874,-30
11716580369,11716580374,5,2259,1044,-30
11718462659,11718462656,-3,1121,2987,-30
11718743494,11718743498,4,2017,919,-30
11718909201,11718909217,16,2140,1240,-30
11722470463,11722470466,3,1202,1322,-30
11728448850,11728448856,6,2351,1219,-30
11732527443,11732527447,4,1922,1790,-30
11734697858,11734697863,5,1788,1140,-30
11739224096,11739224100,4,1759,1419,-30
11740337393,11740337399,6,2551,1522,-30
11741713259,11741713262,3,1654,1249,-30
11742984390,11742984396,6,2231,1341,-30
11743172944,11743172949,5,2215,1669,-30
11744465109,11744465114,5,2667,1845,-30
11745037633,11745037639,6,1754,1484,-30
11745150669,11745150650,-19,1599,1155,-30
11746164113,11746164117,4,42331,25468,-30
11746626093,11746626097,4,2623,2070,-30
11749673192,11749673199,7,7566,2607,-30
11750042449,11750042444,-5,638,1843,-30
11752455111,11752455118,7,2714,1382,-30
11755408985,11755408989,4,2902,1633,-30
11758170362,11758170366,4,1882,709,-30
11759116630,11759116610,-20,2024,873,-30
11765846225,11765846229,4,1933,1375,-30
11769143115,11769143120,5,1928,1100,-30
11769233514,11769233530,16,2303,1326,-30
11770029346,11770029351,5,2136,1878,-30
11774919515,11774919521,6,2161,941,-30
11778059043,11778059049,6,1909,1320,-30
11781762383,11781762387,4,3207,1708,-30
11782665100,11782665106,6,1993,1611,-30
11784892520,11784892526,6,3320,1381,-30
11784922655,11784922660,5,2638,1311,-30
11785386415,11785386417,2,958,992,-30
11787785469,11787785475,6,2565,1285,-30
11790780766,11790780769,3,2299,906,-30
11791282697,11791282701,4,2457,1440,-30
11794440191,11794440194,3,1698,1252,-30
11794841726,11794841730,4,1957,892,-30
11798178629,11798178634,5,2420,1055,-30
11801818861,11801818867,6,1833,1289,-30
11811922526,11811922530,4,1764,1104,-30
11812888991,11812888994,3,3233,1538,-30
11813227706,11813227705,-1,1086,1262,-30
11816101645,11816101650,5,2553,927,-30
11816551440,11816551445,5,1773,1160,-30
11818849771,11818849753,-18,1919,695,-30
11820097178,11820097184,6,2673,2205,-30
11823649059,11823649063,4,2007,1420,-30
11824698718,11824698700,-18,1463,844,-30
11829975058,11829975072,14,2343,1681,-30
11831124527,11831124534,7,1377,837,-30
11833423405,11833423411,6,2619,1439,-30
11834339934,11834339943,9,1555,1086,-30
11842207382,11842207387,5,2307,1751,-30
11844904382,11844904383,1,2892,2968,-30
11845748182,11845748187,5,2247,899,-30
11845906289,11845906273,-16,2165,1200,-30
11848120263,11848120264,1,1296,1631,-30
11852411969,11852411970,1,1349,1436,-30
11856106965,11856106970,5,1583,1228,-30
11856766490,11856766495,5,2301,1309,-30
11865103910,11865103909,-1,1099,2280,-30
11873815411,11873815415,4,1803,1510,-30
11875691537,11875691540,3,1952,1226,-30
11877585564,11877585566,2,1531,1753,-30
11884140459,11884140439,-20,1390,869,-30
11891623102,11891623107,5,2785,1901,-30
11894171936,11894171941,5,3346,1475,-30
11897000805,11897000812,7,7158,2346,-30
11897063004,11897063008,4,1868,1250,-30
11897379329,11897379335,6,1866,1093,-30
11898758829,11898758835,6,3550,1342,-30
11901366614,11901366619,5,2171,1307,-30
11902061743,11902061749,6,1345,948,-30
11902981130,11902981112,-18,765,262,-30
11906098685,11906098690,5,2425,1147,-30
11906816366,11906816373,7,3001,773,-30
11907256206,11907256211,5,2571,1526,-30
11908024050,11908024057,7,2336,1414,-30
11908590057,11908590062,5,5113,2938,-30
11909098169,11909098170,1,1466,1020,-30
11912411954,11912411958,4,2036,1434,-30
11920896551,11920896553,2,1169,912,-30
11921925077,11921925082,5,1986,1450,-30
11926060501,11926060506,5,2097,1307,-30
11926452797,11926452794,-3,1107,3326,-30
11928847965,11928847969,4,1886,1150,-30
11928925693,11928925698,5,2139,1780,-30
11929959530,11929959538,8,2513,1378,-30
11933677419,11933677423,4,2336,1350,-30
11933888659,11933888644,-15,923,445,-30
11938280850,11938280838,-12,25480,15717,-30
11938983750,11938983753,3,1813,1090,-30
11943606342,11943606346,4,2362,1158,-30
11944476792,11944476797,5,1685,1366,-30
11945581112,11945581117,5,1686,1695,-30
11948636517,11948636522,5,1414,1097,-30
11953683695,11953683699,4,1571,891,-30
11955822201,11955822205,4,1842,1227,-30
11959825322,11959825329,7,2393,1333,-30
11961007738,11961007743,5,2530,1878,-30
11961948082,11961948091,9,2280,1111,-30
11964852023,11964852030,7,2150,1271,-30
11967261349,11967261353,4,1849,1203,-30
11973077080,11973077085,5,1813,1157,-30
11974431966,11974431970,4,2362,1750,-30
11976314005,11976314011,6,2342,1516,-30
11976473023,11976473022,-1,1744,2664,-30
11978016426,11978016430,4,3334,1933,-30
11981289230,11981289237,7,1883,1379,-30
11982354270,11982354277,7,3897,1236,-30
11989841703,11989841706,3,88,1360,-30
11991729127,11991729133,6,2872,854,-30
12002247869,12002247878,9,13365,24058,-30
12003794249,12003794256,7,12016,37546,-30
12004681480,12004681485,5,2611,1430,-30
12009946581,12009946585,4,1865,1274,-30
12013197406,12013197413,7,6141,3064,-30
12019722988,12019722995,7,2942,1767,-30
12019935641,12019935658,17,2078,1750,-30
12028924101,12028924105,4,2272,1171,-30
12036715222,12036715226,4,2713,1126,-30
12038339253,12038339257,4,2299,1826,-30
12047594224,12047594230,6,2286,1435,-30
12048786406,12048786410,4,2207,1284,-30
12050805182,12050805188,6,3459,1365,-30
12051793226,12051793231,5,2221,1194,-30
12061159767,12061159773,6,2776,1606,-30
12064460325,12064460330,5,2274,1278,-30
12064644444,12064644452,8,2770,1916,-30
12069873663,12069873670,7,2506,1358,-30
12071983496,12071983501,5,1630,870,-30
12074451376,12074451381,5,1892,1225,-30
12075286172,12075286174,2,1720,1683,-30
12077136628,12077136635,7,2260,1209,-30
12083063166,12083063170,4,1979,1604,-30
12085023890,12085023892,2,1991,1403,-30
12086535478,12086535485,7,2254,1270,-30
12087101207,12087101211,4,2036,1144,-30
12089540278,12089540281,3,1470,1154,-30
12095913193,12095913195,2,2010,1541,-30
12097885641,12097885642,1,1239,1487,-30
12100089269,12100089270,1,1544,1058,-30
12102648306,12102648291,-15,1597,517,-30
12103077839,12103077846,7,3750,1346,-30
12110406238,12110406244,6,2681,1927,-30
12114129745,12114129750,5,2130,1265,-30
12115346304,12115346297,-7,1842,10812,-30
12115526185,12115526190,5,1626,1262,-30
12116358535,12116358540,5,2279,1403,-30
12119056102,12119056107,5,3347,1501,-30
12130580962,12130580963,1,1305,1685,-30
12131518017,12131518019,2,2022,1146,-30
12139245126,12139245134,8,2800,1390,-30
12139787715,12139787719,4,1898,1124,-30
12139957823,12139957802,-21,803,416,-30
12150945458,12150945462,4,1468,776,-30
12153398686,12153398690,4,2432,1160,-30
12153717692,12153717674,-18,2448,770,-30
12154483704,12154483709,5,2229,1489,-30
12154659641,12154659634,-7,493,1974,-30
12156999840,12156999843,3,2286,1600,-30
12159400238,12159400242,4,1967,1495,-30
12165430558,12165430563,5,2172,1371,-30
12166257762,12166257763,1,4146,3919,-30
12178059059,12178059066,7,2822,1956,-30
12183173875,12183173877,2,1088,1755,-30
12185126639,12185126643,4,1820,1615,-30
12187135122,12187135129,7,2009,1374,-30
12188836658,12188836662,4,1929,838,-30
12188927498,12188927503,5,2263,1709,-30
12190520769,12190520775,6,1759,1452,-30
12192909563,12192909567,4,1798,1353,-30
12193941587,12193941591,4,2639,1608,-30
12198448967,12198448971,4,2291,1171,-30
12198721090,12198721105,15,2588,1036,-30
12199291321,12199291314,-7,933,3325,-30
12202786638,12202786643,5,1399,705,-30
12204778125,12204778130,5,1859,1349,-30
12205723909,12205723914,5,2353,1299,-30
12206158702,12206158697,-5,1298,3419,-30
12208747198,12208747197,-1,1340,1439,-30
12216538494,12216538497,3,2346,2211,-30
12219021884,12219021887,3,3062,1983,-30
12222266394,12222266399,5,2418,1114,-30
12222732390,12222732394,4,12945,8565,-30
12229598117,12229598120,3,4501,2479,-30
12229794737,12229794741,4,2465,781,-30
12233002631,12233002635,4,1710,1329,-30
12234970598,12234970603,5,2646,1482,-30
12235694763,12235694770,7,2702,1413,-30
12236316869,12236316874,5,1256,1009,-30
12237402557,12237402561,4,3178,1553,-30
12244688493,12244688498,5,2369,1739,-30
12245858053,12245858060,7,2223,1621,-30
12246966761,12246966766,5,2418,1496,-30
12250833975,12250833980,5,2209,1209,-30
12254952186,12254952193,7,3189,1425,-30
12258530086,12258530090,4,2411,1358,-30
12258701277,12258701283,6,1344,1072,-30
12260282662,12260282668,6,2596,1465,-30
12261998752,12261998757,5,1540,871,-30
12263187156,12263187162,6,2039,1352,-30
12263214298,12263214305,7,2371,1567,-30
12265431057,12265431061,4,2748,1798,-30
12265979393,12265979394,1,1241,1394,-30
12268899014,12268899020,6,2239,1045,-30
12269037154,12269037137,-17,1989,911,-30
12270788751,12270788750,-1,955,2614,-30
12271899172,12271899177,5,2683,1367,-30
12272482311,12272482314,3,1557,741,-30
12274508939,12274508951,12,249,3318,-30
12279573230,12279573235,5,2758,1309,-30
12280361163,12280361167,4,1480,897,-30
12282186817,12282186822,5,1899,1127,-30
12283603118,12283603122,4,1680,1554,-30
12284228843,12284228843,0,1899,2081,-30
12285009277,12285009283,6,2331,1481,-30
12285733295,12285733289,-6,927,1995,-30
12286856281,12286856287,6,1828,1069,-30
12287005432,12287005438,6,3316,1853,-30
12287174770,12287174755,-15,924,871,-30
12287595450,12287595454,4,2206,1524,-30
12290418111,12290418117,6,2609,1615,-30
12291933279,12291933285,6,2748,2000,-30
12293016813,12293016817,4,2424,1390,-30
12294158998,12294159002,4,2869,1981,-30
12298505810,12298505815,5,2176,1553,-30
12302994878,12302994881,3,4109,3900,-30
12306130473,12306130477,4,1840,980,-30
12306962488,12306962491,3,4341,2761,-30
12307558574,12307558578,4,2408,899,-30
12308930051,12308930054,3,2737,1229,-30
12311664155,12311664160,5,1903,1488,-30
12311809516,12311809528,12,1425,612,-30
12311982389,12311982394,5,1755,919,-30
12315368294,12315368298,4,1936,1403,-30
12316073771,12316073776,5,1404,1512,-30
12320671479,12320671485,6,2796,1288,-30
12321584372,12321584377,5,1912,1520,-30
12324330605,12324330608,3,2085,1312,-30
12326160790,12326160794,4,2792,1700,-30
12327731756,12327731760,4,2145,1721,-30
12328110381,12328110364,-17,2686,1390,-30
12336871765,12336871767,2,2207,1368,-30
12339267537,12339267541,4,2199,1388,-30
12339623275,12339623290,15,2360,1123,-30
12339673397,12339673378,-19,1540,916,-30
12344791274,12344791277,3,2037,1473,-30
12345568058,12345568062,4,2272,1471,-30
12345634567,12345634573,6,1926,1597,-30
12349695968,12349695972,4,1981,1833,-30
12354435096,12354435103,7,1491,1133,-30
12354914266,12354914270,4,1374,959,-30
12361461609,12361461615,6,2141,1229,-30
12363735330,12363735334,4,1565,938,-30
12367079449,12367079455,6,2641,1645,-30
12368347585,12368347581,-4,529,1417,-30
12370695930,12370695934,4,2548,1305,-30
12372620614,12372620620,6,2993,1703,-30
12373636020,12373636033,13,2125,1223,-30
12378664706,12378664710,4,1476,998,-30
12395895921,12395895926,5,1567,1065,-30
12397220893,12397220899,6,2794,1512,-30
12400592436,12400592439,3,1726,1499,-30
12401143606,12401143609,3,1593,1067,-30
12404140494,12404140487,-7,1177,19631,-30
12409199022,12409199026,4,2364,1423,-30
12415806685,12415806690,5,2168,1523,-30
12418089618,12418089623,5,2088,1469,-30
12418592046,12418592052,6,2801,1428,-30
12420738381,12420738385,4,1042,763,-30
12421113803,12421113808,5,2306,1579,-30
12423682711,12423682715,4,2704,1456,-30
12430840262,12430840266,4,2277,1488,-30
12432661001,12432661004,3,2941,1520,-30
12434100165,12434100170,5,2862,1405,-30
12434424438,12434424445,7,2657,1452,-30
12437083562,12437083566,4,2780,1431,-30
12440796935,12440796938,3,2183,1388,-30
12443699647,12443699653,6,2820,1622,-30
12444198205,12444198210,5,2547,1265,-30
12444233982,12444233992,10,2342,1227,-30
12444785933,12444785937,4,1836,1543,-30
12447752881,12447752882,1,5028,22881,-30
12450674762,12450674767,5,2527,1593,-30
12455048584,12455048591,7,2195,954,-30
12456867958,12456867962,4,2972,1565,-30
12458879075,12458879081,6,1415,1357,-30
12458983572,12458983555,-17,1398,713,-30
12460500876,12460500878,2,1977,1954,-30
12461612626,12461612629,3,2042,1178,-30
12462168420,12462168441,21,809,282,-30
12463915701,12463915706,5,2354,1223,-30
12466349353,12466349359,6,3175,1789,-30
12466960532,12466960537,5,1929,1344,-30
12467252889,12467252895,6,2227,1044,-30
12469378537,12469378542,5,3122,1231,-30
12470229767,12470229746,-21,2089,1331,-30
12470530657,12470530661,4,2096,1216,-30
12471733369,12471733374,5,1755,947,-30
12472470114,12472470098,-16,2358,847,-30
12480832360,12480832365,5,2180,1605,-30
12482391181,12482391185,4,1101,1520,-30
12482986882,12482986888,6,2880,1495,-30
12483416245,12483416249,4,1726,1335,-30
12489960472,12489960477,5,2425,1073,-30
12490245170,12490245173,3,1750,1244,-30
12490510813,12490510815,2,2236,1688,-30
12491751952,12491751968,16,1864,720,-30
12494084185,12494084190,5,2075,1620,-30
12502628474,12502628481,7,2904,1345,-30
12504040801,12504040806,5,2794,1793,-30
12505474826,12505474831,5,2205,1098,-30
12512481213,12512481218,5,2192,1184,-30
12517723674,12517723672,-2,1336,2458,-30
12521708516,12521708523,7,2980,1430,-30
12523425018,12523425022,4,2244,1026,-30
12529123321,12529123325,4,2837,1397,-30
12531268958,12531268964,6,2749,1444,-30
12533143642,12533143647,5,2711,1342,-30
12535508850,12535508855,5,2225,1361,-30
12538286811,12538286817,6,1596,1264,-30
12540161239,12540161243,4,2129,1238,-30
12541718396,12541718401,5,2291,1119,-30
12546510670,12546510675,5,1601,1323,-30
12550145405,12550145410,5,2178,1247,-30
12550510393,12550510379,-14,622,364,-30
12552761584,12552761578,-6,37,3642,-30
12554212585,12554212589,4,1616,1341,-30
12554480784,12554480785,1,1680,2134,-30
12560696314,12560696317,3,3923,3765,-30
12561105222,12561105226,4,1809,1326,-30
12563280530,12563280535,5,1872,1243,-30
12563753397,12563753402,5,2402,1545,-30
12564341406,12564341411,5,2615,1292,-30
12567135242,12567135245,3,2037,1413,-30
12569680989,12569680994,5,1928,1128,-30
12569949714,12569949718,4,2125,1423,-30
12572073203,12572073209,6,2664,1334,-30
12573673711,12573673714,3,2319,2036,-30
12574213955,12574213963,8,4803,1687,-30
12578699484,12578699488,4,2237,1637,-30
12579523175,12579523182,7,2951,863,-30
12582676386,12582676390,4,1663,703,-30
12592236886,12592236894,8,2612,876,-30
12593638428,12593638434,6,1984,1302,-30
12596142025,12596142031,6,1846,1143,-30
12596558564,12596558570,6,2547,1332,-30
12599445658,12599445663,5,2266,1340,-30
12599518015,12599518021,6,52595,26929,-30
12599669519,12599669514,-5,1997,6660,-30
12600959015,12600959017,2,2615,2680,-30
12605690319,12605690324,5,3355,1899,-30
12607711362,12607711367,5,3385,1569,-30
12609662650,12609662651,1,848,1237,-30
12618711120,12618711126,6,2478,1502,-30
12619510737,12619510734,-3,1059,2276,-30
12619551577,12619551581,4,2007,1215,-30
12622668157,12622668162,5,3344,1519,-30
12624512648,12624512646,-2,1006,2468,-30
12624664043,12624664049,6,1563,1167,-30
12626338501,12626338506,5,1572,1184,-30
12629992729,12629992734,5,2237,1513,-30
12630227927,12630227906,-21,2145,1481,-30
12630297548,12630297553,5,2006,1527,-30
12631952971,12631952974,3,1411,1356,-30
12641081413,12641081419,6,2016,1537,-30
12642166449,12642166453,4,1531,1277,-30
12648481741,12648481745,4,3122,1502,-30
12652266028,12652266034,6,1796,898,-30
12654141983,12654141987,4,1269,1217,-30
12655299878,12655299879,1,1137,1548,-30
12656848013,12656848018,5,3421,1494,-30
12659595011,12659595014,3,1263,969,-30
12661632767,12661632770,3,1973,1317,-30
12664501391,12664501396,5,2539,1590,-30
12664612746,12664612751,5,2224,1406,-30
12664737039,12664737045,6,2164,1319,-30
12665735994,12665735999,5,2647,1804,-30
12667406399,12667406403,4,2461,1914,-30
12669099491,12669099496,5,2692,1643,-30
12669471801,12669471811,10,1712,986,-30
12680907425,12680907431,6,3718,1976,-30
12682321549,12682321555,6,2535,1317,-30
12686543439,12686543443,4,2009,975,-30
12687402509,12687402514,5,2274,1615,-30
12697926386,12697926391,5,2997,1269,-30
12698374694,12698374699,5,2853,1922,-30
12698576363,12698576369,6,2573,1740,-30
12703285146,12703285152,6,2959,1597,-30
12703563148,12703563154,6,2732,1646,-30
12717368958,12717368963,5,2670,1254,-30
12719234635,12719234639,4,2038,1640,-30
12720233908,12720233921,13,2086,1060,-30
12721553985,12721553988,3,1115,1306,-30
12723619298,12723619303,5,2404,1265,-30
12730048753,12730048758,5,2072,1118,-30
12735581354,12735581358,4,2436,1146,-30
12736971620,12736971612,-8,1432,3152,-30
12741231139,12741231156,17,2776,1277,-30
12742755478,12742755499,21,1764,1469,-30
12747101656,12747101661,5,2611,1679,-30
12747231445,12747231428,-17,2842,1444,-30
12749436687,12749436683,-4,598,251,-30
12753616729,12753616735,6,2221,1658,-30
12754786139,12754786143,4,1377,1200,-30
12754849585,12754849571,-14,728,371,-30
12756859542,12756859549,7,2167,1420,-30
12757948911,12757948918,7,5680,2880,-30
12758202025,12758202030,5,2410,1741,-30
12759141253,12759141258,5,5081,2600,-30
12759203376,12759203381,5,1798,1115,-30
12761914496,12761914500,4,2582,1506,-30
12764085399,12764085402,3,2200,1472,-30
12764157004,12764157007,3,3499,1570,-30
12767397552,12767397558,6,2117,931,-30
12769925043,12769925046,3,2259,1134,-30
12770540082,12770540080,-2,5069,11725,-30
12774460254,12774460253,-1,877,1895,-30
12775963992,12775963986,-6,1639,4344,-30
12777315837,12777315820,-17,2544,1211,-30
12780421193,12780421199,6,2274,1254,-30
12782507964,12782507969,5,2806,1418,-30
12783724213,12783724218,5,1917,1314,-30
12784948284,12784948287,3,1568,1240,-30
12785407050,12785407053,3,2720,1474,-30
12794848786,12794848791,5,2522,1237,-30
12796422084,12796422089,5,1752,1382,-30
12797766542,12797766546,4,1696,1011,-30
12798940260,12798940265,5,2017,1291,-30
12799348216,12799348222,6,2340,1042,-30
12800304909,12800304932,23,1025,1352,-30
12803959779,12803959780,1,1287,988,-30
12808161716,12808161720,4,1845,1500,-30
12808343863,12808343866,3,1832,1801,-30
12808934546,12808934552,6,2878,1599,-30
12809097898,12809097896,-2,1075,2156,-30
12810306401,12810306406,5,2572,1082,-30
12810521626,12810521611,-15,1266,697,-30
12811376201,12811376206,5,2609,1231,-30
12811574966,12811574947,-19,708,686,-30
12815466288,12815466295,7,2774,1354,-30
12826073786,12826073789,3,2363,1370,-30
12827936339,12827936335,-4,1635,4445,-30
12831693618,12831693623,5,2310,1832,-30
12834011785,12834011790,5,1884,1342,-30
12837616441,12837616447,6,1735,1122,-30
12838742886,12838742890,4,1899,1297,-30
12841830860,12841830865,5,4580,2104,-30
12843231862,12843231869,7,12492,22532,-30
12847618137,12847618135,-2,4511,6757,-30
12847939282,12847939286,4,1925,1361,-30
12849488587,12849488592,5,2449,1382,-30
12851888374,12851888379,5,2005,862,-30
12855238713,12855238709,-4,47163,19605,-30
12856793600,12856793605,5,3648,1350,-30
12857514982,12857514988,6,2202,970,-30
12857845158,12857845163,5,2198,1649,-30
12863332871,12863332873,2,1183,2040,-30
12863479139,12863479145,6,1948,1366,-30
12864861928,12864861931,3,2300,1459,-30
12865813301,12865813293,-8,875,4049,-30
12870273307,12870273314,7,3675,1462,-30
12870391066,12870391072,6,1587,1232,-30
12872799131,12872799110,-21,21149,42441,-30
12873363768,12873363773,5,2490,1748,-30
12874216061,12874216065,4,2010,1137,-30
12874988454,12874988459,5,2090,1342,-30
12879545691,12879545696,5,2038,1361,-30
12882045211,12882045215,4,2097,965,-30
12884323706,12884323712,6,2150,1046,-30
12884598173,12884598153,-20,2258,1782,-30
12884923826,12884923830,4,1868,723,-30
12888542909,12888542900,-9,335,98,-30
12890286157,12890286162,5,2391,1501,-30
12891713149,12891713154,5,2938,1403,-30
12892113038,12892113039,1,2071,1739,-30
12895038713,12895038720,7,2714,1422,-30
12897719948,12897719946,-2,1086,2523,-30
12900557839,12900557846,7,2200,976,-30
12900592558,12900592562,4,2000,1747,-30
12909708681,12909708685,4,2135,930,-30
12910818527,12910818530,3,1463,935,-30
12913705542,12913705546,4,2210,1330,-30
12914173206,12914173213,7,2526,1237,-30
12914858115,12914858120,5,2815,1237,-30
12915122183,12915122188,5,1693,1010,-30
12915585356,12915585362,6,2734,1215,-30
12917468729,12917468734,5,1835,711,-30
12924091649,12924091646,-3,1602,3463,-30
12924443638,12924443642,4,2159,2051,-30
12927683414,12927683419,5,2666,1327,-30
12928288589,12928288594,5,1772,1185,-30
12929195300,12929195302,2,1909,1280,-30
12929561679,12929561660,-19,1482,1046,-30
12929778042,12929778042,0,801,1454,-30
12935087070,12935087074,4,2475,1269,-30
12938323573,12938323578,5,2216,1178,-30
12938670029,12938670034,5,1909,1392,-30
12941828340,12941828344,4,2050,1432,-30
12942204657,12942204643,-14,1235,480,-30
12947132405,12947132410,5,2899,1155,-30
12947722486,12947722492,6,2676,1224,-30
12949132414,12949132418,4,2145,2294,-30
12950228705,12950228708,3,1828,1303,-30
12955615562,12955615566,4,2255,1631,-30
12956234898,12956234902,4,1896,1115,-30
12958005234,12958005238,4,2316,1215,-30
12960464445,12960464442,-3,1261,2418,-30
12967201055,12967201061,6,1722,829,-30
12969342905,12969342909,4,3734,1771,-30
12970079290,12970079287,-3,1082,3137,-30
12972142223,12972142226,3,2245,1517,-30
12974056210,12974056208,-2,1161,1572,-30
12975271417,12975271422,5,2867,1469,-30
12975463274,12975463279,5,2443,1077,-30
12977883774,12977883781,7,1509,1750,-30
12981389143,12981389147,4,1987,1532,-30
12981671467,12981671472,5,2503,2368,-30
12984302726,12984302730,4,2275,814,-30
12987937635,12987937641,6,1411,1015,-30
12990298115,12990298120,5,1626,936,-30
12993328776,12993328781,5,3460,1852,-30
12993393519,12993393505,-14,1229,561,-30
12995086339,12995086343,4,1598,1638,-30
12997655834,12997655835,1,1153,1702,-30
12999250254,12999250256,2,1374,1000,-30
13000048054,13000048063,9,3678,1627,-30
13004170086,13004170086,0,1013,2112,-30
13005403701,13005403706,5,2460,1392,-30
13005923254,13005923235,-19,1836,1019,-30
13009334914,13009334913,-1,961,1972,-30
13009616177,13009616181,4,2451,1860,-30
13014157504,13014157508,4,2684,1719,-30
13020702400,13020702406,6,1430,1307,-30
13023874397,13023874402,5,1664,1054,-30
13027678464,13027678466,2,1592,1520,-30
13032228737,13032228741,4,1166,700,-30
13038869612,13038869618,6,1903,1144,-30
13040004953,13040004936,-17,1866,673,-30
13040854429,13040854435,6,2406,1333,-30
13041575324,13041575328,4,1315,1071,-30
13043894360,13043894366,6,2406,1642,-30
13045935550,13045935555,5,1341,1182,-30
13049576501,13049576506,5,2278,1429,-30
13052298445,13052298450,5,1758,1304,-30
13055996751,13055996757,6,1637,1117,-30
13060604854,13060604858,4,2351,1580,-30
13062603667,13062603674,7,2597,1325,-30
13062633586,13062633604,18,877,255,-30
13066898874,13066898879,5,2039,970,-30
13070009835,13070009840,5,1666,1296,-30
13074324424,13074324428,4,1591,1130,-30
13075242777,13075242783,6,2145,1403,-30
13075695749,13075695754,5,2570,1461,-30
13077741855,13077741861,6,1723,1253,-30
13080183694,13080183699,5,1888,1046,-30
13083709003,13083709002,-1,1122,1384,-30
13087552925,13087552931,6,1440,1086,-30
13089325012,13089325011,-1,87,2788,-30
13090601695,13090601699,4,1796,1281,-30
13091811407,13091811413,6,1903,1507,-30
13091975626,13091975630,4,2324,1420,-30
13093488478,13093488482,4,2423,1661,-30
13098941931,13098941935,4,3091,1891,-30
13108277995,13108278001,6,2725,1330,-30
13111158448,13111158452,4,1947,1235,-30
13111531555,13111531558,3,2375,1425,-30
13112090489,13112090494,5,2113,1283,-30
13112333018,13112333023,5,1888,1434,-30
13112878542,13112878563,21,764,292,-30
13115120313,13115120318,5,1886,1295,-30
13115960258,13115960242,-16,2166,1456,-30
13117065088,13117065094,6,2242,1240,-30
13119811702,13119811708,6,2787,1379,-30
13120553682,13120553668,-14,789,577,-30
13123603794,13123603798,4,1654,1098,-30
13126523402,13126523409,7,3064,1557,-30
13127164630,13127164629,-1,1590,2451,-30
13132213737,13132213743,6,2311,1089,-30
13135106586,13135106594,8,1227,631,-30
13135573362,13135573366,4,2339,1142,-30
13141945308,13141945313,5,3210,1905,-30
13144755046,13144755049,3,2087,930,-30
13145092830,13145092848,18,2329,1157,-30
13145599623,13145599609,-14,2053,683,-30
